timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
704073,4406,158,13.909146,0.2,0.112117,0.010452,0.014013,0.00296502,0.421176,0.792987,0.396874,0.714077,0.749647,10641.3,155.2,361.6,589.8,100.0,1.0
704231,4407,158,11.877707,0.269525,0.131455,0.0,0.000178,0.00237301,0.384825,0.6682,0.4778,0.675564,0.664524,10165.8,151.7,285.3,827.1,100.0,1.0
704390,4408,159,15.014766,0.690903,0.084923,0.01585,0.0,0.00272618,0.526992,0.766327,0.587976,1.0,0.69168,10539.7,130.0,366.6,629.8,100.0,1.0
704556,4409,166,8.948769,0.2,0.144169,0.015262,0.00073,0.0020057,0.239489,0.425255,0.152974,0.624513,0.66632,9240.2,142.2,310.8,995.8,100.0,1.0
704714,4410,158,17.154791,0.693231,0.137456,0.044109,1e-05,0.00330128,0.575903,1.0,0.509075,0.92407,0.761124,11994.8,155.9,371.5,426.4,100.0,1.0
704870,4411,156,10.473571,0.935763,0.107938,0.016958,7e-06,0.00259436,0.265425,0.567299,0.140313,0.559822,0.717362,9781.4,156.8,325.4,582.6,100.0,1.0
705032,4412,162,9.75599,0.2,0.045895,0.025741,0.025535,0.00221177,0.265928,0.652435,0.088391,0.485878,0.748241,10105.8,170.0,323.2,901.7,100.0,1.0
705198,4413,166,12.248937,0.308092,0.167493,0.023082,0.013158,0.00300081,0.285639,0.642602,0.245659,0.505978,0.738807,10068.3,167.1,321.0,822.5,100.0,1.0
705359,4414,161,17.054283,0.851107,0.115775,0.016625,0.0,0.00356252,0.517973,1.0,0.48109,0.753131,0.780379,11680.1,166.6,364.0,355.7,100.0,1.0
705513,4415,154,11.303047,0.364331,0.129757,0.018212,0.015535,0.00218252,0.387432,0.621511,0.46427,0.742187,0.651277,9988.0,143.3,293.0,946.6,100.0,1.0
705670,4416,157,16.272182,0.2,0.139874,0.0018,0.123424,0.00413602,0.392481,0.790033,0.273239,0.727947,0.8462,10630.0,153.8,461.7,493.9,100.0,1.0
705828,4417,158,10.241046,0.893639,0.06687,0.021748,0.0,0.00297275,0.186164,0.516478,0.089893,0.409548,0.761405,9587.8,170.1,336.3,528.1,100.0,1.0
705987,4418,159,11.411231,0.266002,0.135626,0.014443,0.013783,0.00225445,0.37238,0.659708,0.422919,0.654238,0.650334,10133.5,153.1,267.5,893.3,100.0,1.0
706146,4419,159,14.051809,0.2,0.172433,0.0,0.000118,0.00263372,0.481236,0.889164,0.529721,0.722569,0.720861,11007.7,159.8,321.5,842.3,100.0,1.0
706304,4420,158,10.309401,1.0,0.163569,0.028148,1.2e-05,0.00236013,0.287425,0.486361,0.198677,0.69492,0.677315,9473.0,139.7,328.0,732.9,100.0,1.0
706454,4421,150,14.986477,0.2,0.075435,0.014165,0.104762,0.00273147,0.550211,0.95103,0.526397,0.857529,0.700494,11243.4,151.3,322.2,456.7,100.0,1.0
706615,4422,161,9.894927,0.823336,0.100295,0.010984,0.0,0.00200554,0.310913,0.58557,0.275766,0.617953,0.681387,9851.0,152.2,300.9,733.7,100.0,1.0
706777,4423,162,11.510216,0.425978,0.090918,0.031202,0.0,0.00281711,0.280913,0.445064,0.277439,0.710383,0.689858,9315.7,136.2,349.4,459.7,100.0,1.0
706932,4424,155,9.293124,0.777199,0.131437,0.013989,0.0,0.00219292,0.255381,0.460828,0.159882,0.638546,0.682513,9375.8,143.0,324.9,483.0,100.0,1.0
707093,4425,161,12.998903,0.708223,0.131402,0.033635,9e-06,0.00259672,0.414598,0.690556,0.399467,0.78575,0.686482,10251.0,143.5,327.7,609.9,100.0,1.0
707258,4426,165,13.177321,0.417196,0.145219,0.028045,1e-06,0.002417,0.44532,0.839079,0.496036,0.704439,0.756236,10816.9,158.7,359.6,756.0,100.0,1.0
707417,4427,159,12.878786,0.2,0.185222,0.008459,0.008678,0.00222224,0.47167,0.85966,0.496035,0.73857,0.716842,10895.3,156.7,325.2,568.1,100.0,1.0
707577,4428,160,16.506658,0.2,0.126906,0.011974,0.056728,0.00335269,0.521158,0.980902,0.506799,0.773646,0.769884,11357.2,160.1,369.7,599.2,100.0,1.0
707739,4429,162,13.672509,0.934342,0.101849,0.033318,0.0,0.00306096,0.380289,0.754544,0.283254,0.678179,0.766539,10494.8,156.3,375.7,287.3,100.0,1.0
707899,4430,160,14.815203,1.0,0.163257,0.0428,0.0,0.00330856,0.42014,0.628112,0.437014,0.91999,0.754015,10013.1,130.4,428.1,307.8,100.0,1.0
708061,4431,162,15.269965,0.632893,0.155468,0.04599,8.1e-05,0.00264926,0.549579,1.0,0.562861,0.833074,0.783144,11683.5,159.3,384.8,600.8,100.0,1.0
708222,4432,161,13.723082,0.465128,0.102606,0.009018,0.0,0.00273066,0.440032,0.808223,0.448028,0.719668,0.7198,10699.3,155.5,330.9,495.6,100.0,1.0
708379,4433,157,9.552062,0.766253,0.111092,0.022749,1e-06,0.00263979,0.197875,0.405415,0.22266,0.516979,0.708252,9164.6,151.0,330.7,717.4,100.0,1.0
708537,4434,158,15.213562,0.811293,0.115712,0.013459,0.0,0.00409163,0.328975,0.779409,0.25821,0.552116,0.871219,10589.5,170.6,444.8,292.5,100.0,1.0
708697,4435,160,13.869488,0.621258,0.132296,0.021909,8.8e-05,0.00336631,0.350993,0.798563,0.305987,0.549423,0.819289,10662.5,172.0,389.2,391.4,100.0,1.0
708857,4436,160,14.83678,0.2,0.062541,0.007525,0.076522,0.00310753,0.454675,0.847521,0.453456,0.698228,0.695737,10849.1,159.7,296.5,512.3,100.0,1.0
709014,4437,157,16.174126,0.423577,0.102141,0.007161,0.0,0.00346602,0.493748,0.951857,0.4729,0.762064,0.814521,11246.6,159.6,415.6,413.1,100.0,1.0
709179,4438,165,12.787418,0.231076,0.168777,0.010562,0.009389,0.002526,0.4039,0.69389,0.403051,0.740966,0.681255,10263.7,147.4,312.8,650.5,100.0,1.0
709340,4439,161,17.359122,0.85411,0.152872,0.025275,0.0,0.0036662,0.524063,0.810317,0.528172,1.0,0.764407,10707.3,129.0,441.9,390.9,100.0,1.0
709501,4440,161,13.522823,0.6705,0.156645,0.020658,0.0,0.0025575,0.456461,0.80793,0.483825,0.767079,0.726088,10698.2,151.4,347.7,775.9,100.0,1.0
709667,4441,166,15.893383,0.423099,0.12745,0.027039,2.3e-05,0.00312831,0.501262,0.986251,0.436707,0.727742,0.77616,11377.6,164.6,364.6,550.2,100.0,1.0
709825,4442,158,11.490389,0.2,0.127341,0.028778,0.006426,0.0024917,0.34422,0.710018,0.392407,0.591985,0.783117,10325.2,162.1,377.8,676.1,100.0,1.0
709984,4443,159,12.580275,0.2,0.127191,0.010111,0.012311,0.00285604,0.353831,0.676515,0.360511,0.646187,0.733408,10197.5,154.9,346.2,555.1,100.0,1.0
710148,4444,164,16.822258,0.2,0.062841,0.0,0.094755,0.00335055,0.531069,0.905191,0.548396,0.876595,0.744128,11068.8,147.5,375.5,490.9,100.0,1.0
710304,4445,156,13.031237,0.52333,0.211971,0.018468,6e-06,0.00268968,0.417563,0.65727,0.445986,0.829775,0.694382,10124.2,138.3,348.6,672.3,100.0,1.0
710463,4446,159,15.018912,0.2,0.173712,0.011971,0.02208,0.00283563,0.514053,0.980307,0.570273,0.714445,0.747152,11355.0,165.6,333.2,482.2,100.0,1.0
710629,4447,166,13.700628,1.0,0.116468,0.034394,0.0,0.0035019,0.299048,0.677649,0.145085,0.583066,0.8072,10201.8,161.1,404.4,298.6,100.0,1.0
710779,4448,150,13.714122,0.2,0.093677,0.011376,0.012947,0.00246635,0.511415,0.894494,0.454326,0.813542,0.679386,11028.0,152.0,299.3,558.2,100.0,1.0
710937,4449,158,13.71242,0.505418,0.144887,0.015402,0.0,0.00289461,0.423949,0.87415,0.389348,0.60941,0.737341,10950.5,170.1,312.1,476.3,100.0,1.0
711096,4450,159,13.228086,0.454968,0.134249,0.015234,0.0,0.00322134,0.33808,0.648494,0.191078,0.700975,0.753589,10090.8,148.3,382.8,386.4,100.0,1.0
711251,4451,155,11.337395,0.729701,0.118176,0.02488,0.000112,0.00308267,0.251027,0.617686,0.222664,0.464951,0.788995,9973.4,170.2,363.5,467.9,100.0,1.0
711411,4452,160,14.896918,0.29864,0.156784,0.02283,0.008068,0.00236336,0.579594,1.0,0.528457,0.914702,0.738311,11863.2,154.9,351.1,554.6,100.0,1.0
711573,4453,162,13.712094,0.748977,0.111649,0.015856,0.0,0.00244886,0.484865,0.783445,0.444509,0.894429,0.706465,10604.9,139.9,356.6,721.0,100.0,1.0
711731,4454,158,12.339443,0.2,0.11856,0.0,0.01565,0.00225375,0.437252,0.684088,0.507172,0.803961,0.641445,10226.4,141.7,287.1,983.5,100.0,1.0
711894,4455,163,7.982302,0.301916,0.081713,0.0,0.000156,0.00226003,0.144822,0.345658,0.013669,0.464737,0.671147,8937.0,152.5,289.8,603.0,100.0,1.0
712056,4456,162,12.11636,0.97338,0.123108,0.019373,0.0,0.00221826,0.419615,0.67228,0.499152,0.809036,0.709615,10181.4,140.7,357.9,720.7,100.0,1.0
712214,4457,158,14.68835,0.29132,0.159385,0.009767,0.00715,0.00350458,0.39074,0.744616,0.268782,0.74013,0.78012,10457.0,150.2,404.5,465.1,100.0,1.0
712378,4458,164,10.314393,0.2,0.085073,0.017308,0.023491,0.00269448,0.221461,0.487197,0.128628,0.534228,0.732746,9476.2,154.4,346.7,624.9,100.0,1.0
712543,4459,165,13.507315,0.968323,0.115659,0.019494,0.0,0.00242524,0.468592,0.849885,0.552163,0.734742,0.735004,10858.1,156.5,343.8,522.4,100.0,1.0
712697,4460,154,12.892114,0.484141,0.073159,0.014474,2.6e-05,0.00411861,0.195052,0.544862,0.143615,0.445328,0.854264,9695.9,167.7,435.0,432.3,100.0,1.0
712853,4461,156,8.021366,0.2,0.048793,0.015673,0.00802,0.00233405,0.152026,0.374174,-0.055436,0.486762,0.690644,9045.6,152.1,310.4,616.8,100.0,1.0
713014,4462,161,18.253621,1.0,0.1541,0.038192,0.0,0.00422426,0.494718,0.900005,0.417116,0.863049,0.829551,11049.0,148.3,458.9,191.5,100.0,1.0
713177,4463,163,13.369061,0.245625,0.113276,0.012578,0.062464,0.00219978,0.502072,0.927012,0.487979,0.763574,0.733015,11151.9,158.1,337.8,569.1,100.0,1.0
713339,4464,162,12.856869,0.666324,0.163847,0.01505,0.0,0.00312178,0.321994,0.560373,0.38214,0.688951,0.735273,9755.0,144.4,374.3,546.0,100.0,1.0
713490,4465,151,13.87388,0.288079,0.133585,0.033166,2.4e-05,0.00265532,0.492329,0.936697,0.485658,0.742715,0.76865,11188.8,160.5,367.4,817.8,100.0,1.0
713653,4466,163,12.783409,0.683234,0.082175,0.020434,1.4e-05,0.0029048,0.349653,0.643286,0.399795,0.67083,0.744451,10070.9,150.7,367.7,635.8,100.0,1.0
713814,4467,161,11.221916,0.2,0.089208,0.0,0.001283,0.00219691,0.368924,0.653852,0.423572,0.690857,0.711155,10111.2,149.5,337.4,855.5,100.0,1.0
713975,4468,161,8.878337,0.2,0.043746,0.014514,0.046845,0.002771,0.125589,0.328337,-0.037421,0.499456,0.759205,8871.0,147.9,389.4,502.9,100.0,1.0
714136,4469,161,15.708404,0.2,0.152537,0.0,1.2e-05,0.00303262,0.523427,0.913589,0.501337,0.850082,0.735834,11100.8,150.0,360.8,467.5,100.0,1.0
714295,4470,159,8.773923,0.679149,0.075375,0.006121,3.3e-05,0.00277936,0.123206,0.345426,-0.051371,0.472753,0.758264,8936.1,151.7,379.0,566.2,100.0,1.0
714455,4471,160,11.978297,0.2,0.135373,0.01861,7e-06,0.00264153,0.348894,0.63734,0.310348,0.715214,0.758206,10048.3,146.5,392.1,427.6,100.0,1.0
714615,4472,160,14.157096,0.2,0.106834,0.038947,0.0,0.00311027,0.414309,0.892496,0.270507,0.609735,0.763302,11020.4,171.2,335.4,400.1,100.0,1.0
714770,4473,155,12.010498,0.2,0.129578,0.016125,0.0,0.00262172,0.367368,0.662465,0.357241,0.704731,0.723809,10144.0,148.8,351.9,572.8,100.0,1.0
714927,4474,157,14.347234,0.090185,0.170283,0.027492,1.3e-05,0.00271488,0.498085,0.90235,0.509467,0.783841,0.744771,11058.0,155.0,357.3,542.5,100.0,1.0
715084,4475,157,13.524111,-0.626678,0.150435,0.006078,0.0,0.00238184,0.497368,0.795729,0.509648,0.878792,0.677631,10651.7,141.7,323.3,674.0,100.0,1.0
715248,4476,164,15.747274,0.2,0.125952,0.0,0.032385,0.00293899,0.532659,1.0,0.480827,0.780439,0.747777,11919.2,167.4,329.4,499.7,100.0,1.0
715403,4477,155,15.173969,0.955499,0.114095,0.012386,0.0,0.00393149,0.368567,0.769866,0.26815,0.648369,0.803525,10553.2,160.1,403.4,266.2,100.0,1.0
715568,4478,165,9.484501,0.873823,0.110874,0.013569,0.0,0.00253968,0.192334,0.519176,0.075903,0.445033,0.782184,9598.1,166.1,367.1,556.3,100.0,1.0
715735,4479,167,12.633448,0.539917,0.159391,0.028741,0.0,0.00239388,0.414602,0.725579,0.380845,0.75828,0.705992,10384.5,147.7,336.9,708.3,100.0,1.0
715887,4480,152,16.359062,0.349391,0.147483,0.01007,0.006587,0.00319168,0.569532,1.0,0.544254,0.897361,0.770508,11480.7,151.3,392.3,607.4,100.0,1.0
716052,4481,165,14.489618,0.947067,0.138826,0.019247,0.0,0.00338672,0.375497,0.761265,0.368241,0.63566,0.782659,10520.4,160.8,380.7,338.7,100.0,1.0
716212,4482,160,11.926188,0.2,0.106999,0.0,0.059831,0.00333732,0.235182,0.626875,0.053337,0.45527,0.787413,10008.4,171.9,357.6,582.9,100.0,1.0
716370,4483,158,9.780922,0.2,0.142453,0.012894,0.021652,0.0017951,0.34725,0.602323,0.393834,0.668599,0.668212,9914.8,148.6,296.8,913.4,100.0,1.0
716525,4484,155,11.939855,0.33878,0.083215,0.015136,0.0,0.00226907,0.418402,0.74566,0.513744,0.727746,0.7478,10461.0,151.4,369.4,483.2,100.0,1.0
716682,4485,157,12.254775,0.37314,0.152871,0.022696,0.016776,0.00319181,0.289352,0.625137,0.156001,0.611073,0.798124,10001.8,155.2,410.1,437.9,100.0,1.0
716841,4486,159,14.112736,0.2,0.121637,0.02625,0.082797,0.00325012,0.393667,0.788094,0.399535,0.647192,0.778408,10622.6,161.2,375.3,519.6,100.0,1.0
716996,4487,155,11.045236,0.620382,0.123893,0.0,5.7e-05,0.00243698,0.334871,0.681648,0.269484,0.569027,0.677223,10217.1,162.8,270.2,662.3,100.0,1.0
717159,4488,163,14.99424,0.2,0.142053,0.019674,9e-06,0.00310224,0.461803,1.0,0.366676,0.61906,0.802915,11732.9,181.2,350.0,421.1,100.0,1.0
717324,4489,165,14.766095,0.2,0.084935,0.010238,0.031325,0.00268775,0.509395,0.881876,0.470154,0.836056,0.705938,10979.9,149.5,332.2,547.9,100.0,1.0
717488,4490,164,12.406466,0.93984,0.106135,0.012754,0.0,0.00311475,0.28986,0.610072,0.197949,0.586432,0.749465,9944.4,156.7,357.7,440.5,100.0,1.0
717648,4491,160,12.384857,0.2,0.08658,0.006346,0.039613,0.00244704,0.407818,0.702377,0.458705,0.756606,0.729924,10296.1,146.5,363.6,754.1,100.0,1.0
717813,4492,165,8.54412,0.2,-0.000223,0.0,0.334329,0.00283137,0.084299,0.279371,-0.020687,0.406019,0.735931,8684.4,154.4,349.9,511.4,100.0,1.0
717975,4493,162,17.835241,0.714164,0.1396,0.023639,8e-06,0.00407706,0.491012,1.0,0.421191,0.754459,0.887222,11862.3,169.0,464.6,233.8,100.0,1.0
718141,4494,166,6.760554,0.2,0.00566,0.015738,1.6e-05,0.00244204,0.031193,0.327987,-0.158105,0.239849,0.780728,8869.6,178.8,333.6,607.0,100.0,1.0
718301,4495,160,11.294209,0.879191,0.145245,0.006498,0.0,0.00268836,0.299205,0.657673,0.205803,0.561742,0.764835,10125.7,162.1,359.6,481.5,100.0,1.0
718459,4496,158,15.168928,0.2,0.126503,0.0,0.324338,0.0032715,0.462765,0.968201,0.406006,0.667097,0.826228,11308.8,169.6,402.3,488.2,100.0,1.0
718615,4497,156,15.301334,1.0,0.077987,0.038087,0.0,0.00336862,0.462872,0.902784,0.418308,0.741525,0.812649,11059.6,158.8,415.7,635.7,100.0,1.0
718780,4498,165,13.349576,0.21542,0.15103,0.014302,0.007958,0.00216571,0.505029,0.982271,0.495351,0.710974,0.753531,11362.5,166.0,338.5,655.2,100.0,1.0
718943,4499,163,10.320193,0.285027,0.167698,0.0,0.0,0.0022961,0.292403,0.601842,0.219788,0.568489,0.704296,9913.0,158.0,309.3,842.0,100.0,1.0
719099,4500,156,17.838428,0.641498,0.153914,0.023536,0.000147,0.00380244,0.559392,1.0,0.558925,0.871372,0.789561,12212.3,163.1,381.7,375.4,100.0,1.0
719258,4501,159,12.811617,0.556496,0.129425,0.012135,0.0,0.00273666,0.392813,0.607118,0.502629,0.800506,0.702244,9933.1,137.9,357.4,592.4,100.0,1.0
719421,4502,163,12.612841,0.2,0.125186,0.0,0.009865,0.0032678,0.28253,0.622182,0.19335,0.573764,0.789037,9990.5,158.7,392.3,408.5,100.0,1.0
719575,4503,154,15.707613,0.2,0.075453,0.0,0.077674,0.00330871,0.505883,0.870494,0.576843,0.826187,0.739273,10936.6,149.7,365.0,370.4,100.0,1.0
719738,4504,163,11.197883,0.536367,0.17714,0.024846,7e-06,0.00216797,0.370562,0.731136,0.406491,0.605455,0.720891,10405.6,162.0,315.8,1007.0,100.0,1.0
719892,4505,154,16.215035,0.995593,0.122394,0.019354,1.2e-05,0.00330576,0.53933,0.984927,0.494714,0.840476,0.781276,11372.6,154.5,395.1,284.0,100.0,1.0
720054,4506,162,10.937421,0.417314,0.155763,0.01574,1e-06,0.00226104,0.340956,0.54419,0.398689,0.715764,0.656588,9693.4,141.2,303.5,935.0,100.0,1.0
720214,4507,160,14.506677,0.2,0.108811,0.00501,0.007989,0.00286144,0.480263,0.908896,0.388637,0.774946,0.773213,11082.9,156.1,383.0,561.7,100.0,1.0
720379,4508,165,13.763006,0.737416,0.146952,0.016932,0.0,0.0029132,0.409415,0.837913,0.301815,0.66971,0.784223,10812.4,161.9,379.5,442.8,100.0,1.0
720540,4509,161,11.567496,0.658998,0.141899,0.011851,0.0,0.00264809,0.321805,0.698862,0.250061,0.580974,0.78519,10282.7,162.6,378.7,462.6,100.0,1.0
720705,4510,165,9.965865,1.0,0.09245,0.028075,0.0,0.00259256,0.216791,0.586812,0.092167,0.421783,0.768425,9855.8,173.3,335.2,478.6,100.0,1.0
720864,4511,159,11.747008,0.484595,0.130908,0.020417,5.8e-05,0.0023476,0.386492,0.685523,0.347556,0.710116,0.677537,10231.8,149.6,303.6,665.3,100.0,1.0
721023,4512,159,13.551907,0.2,0.177689,0.016289,0.023966,0.00270342,0.446688,0.76828,0.488743,0.782477,0.721206,10547.1,147.9,351.4,793.8,100.0,1.0
721186,4513,163,13.314886,0.390842,0.130807,0.021338,1.1e-05,0.00281753,0.402012,0.824568,0.394782,0.62106,0.768056,10761.6,166.0,353.1,512.2,100.0,1.0
721347,4514,161,12.999334,1.0,0.101177,0.030112,0.0,0.00333397,0.304187,0.672377,0.213905,0.596078,0.824888,10181.8,159.5,426.2,367.9,100.0,1.0
721513,4515,166,13.876657,0.252401,0.127931,0.009685,5e-06,0.00309204,0.384607,0.8228,0.324959,0.578386,0.752624,10754.9,170.3,326.8,824.7,100.0,1.0
721673,4516,160,10.652595,0.665605,0.139249,0.012825,0.0,0.00220771,0.336111,0.697347,0.199818,0.600301,0.714502,10276.9,160.5,313.1,653.9,100.0,1.0
721832,4517,159,16.515421,1.0,0.135701,0.017571,0.0,0.00412012,0.413852,0.840072,0.441949,0.664908,0.829219,10820.7,162.5,423.0,260.8,100.0,1.0
721994,4518,162,14.819023,0.684899,0.110977,0.027453,0.0,0.00298177,0.476365,0.994462,0.409454,0.659384,0.800904,11408.9,171.9,371.2,413.7,100.0,1.0
722155,4519,161,11.758885,0.374007,0.128954,0.000806,5.7e-05,0.00254125,0.352203,0.621669,0.364787,0.704677,0.72173,9988.6,146.5,355.5,532.1,100.0,1.0
722319,4520,164,12.036025,0.279819,0.094814,0.016185,0.008028,0.00323488,0.248838,0.509338,0.079559,0.651853,0.792042,9560.6,144.7,430.3,500.3,100.0,1.0
722474,4521,155,16.754107,1.0,0.148195,0.000556,0.0,0.00410228,0.449329,0.65293,0.488616,0.982533,0.777321,10107.7,127.5,458.7,182.3,100.0,1.0
722631,4522,157,15.941543,0.2,0.153911,0.0,0.000109,0.00334377,0.507882,0.953767,0.455918,0.773591,0.75647,11253.9,158.6,359.9,446.0,100.0,1.0
722787,4523,156,15.286579,0.603425,0.133999,0.012815,0.000132,0.00348955,0.44627,0.748138,0.468538,0.824413,0.735814,10470.4,143.5,377.1,518.2,100.0,1.0
722954,4524,167,15.1752,0.2,0.148777,0.0,0.030449,0.00348424,0.401816,0.795965,0.347325,0.698434,0.804162,10652.6,156.8,412.2,462.7,100.0,1.0
723112,4525,158,11.576978,0.355856,0.129135,0.032691,5e-06,0.00261425,0.337529,0.529863,0.437298,0.727098,0.681377,9638.8,139.5,332.6,777.2,100.0,1.0
723276,4526,164,11.113035,0.2,0.107838,0.017225,0.028631,0.00282081,0.257932,0.595422,0.145169,0.541837,0.786522,9888.6,160.3,385.7,540.6,100.0,1.0
723426,4527,150,16.534689,1.0,0.168471,0.041425,0.0,0.00348413,0.549643,1.0,0.423041,0.875575,0.776667,11484.5,153.1,394.0,391.3,100.0,1.0
723587,4528,161,12.920195,0.747127,0.143877,0.033411,0.0,0.00280939,0.385654,0.741784,0.384512,0.676721,0.762636,10446.2,155.8,373.3,735.8,100.0,1.0
723747,4529,160,14.73699,0.247716,0.134975,0.016131,0.0,0.00317264,0.448297,0.793089,0.422365,0.782793,0.730065,10641.7,149.2,357.0,688.4,100.0,1.0
723907,4530,160,15.061075,0.41126,0.148594,0.016832,8.4e-05,0.00278148,0.532051,0.917714,0.518348,0.856724,0.719432,11116.5,149.7,345.2,521.2,100.0,1.0
724059,4531,152,11.920047,0.91859,0.144063,0.038741,0.000185,0.00241196,0.406733,0.771912,0.352321,0.70336,0.741358,10561.0,155.0,353.9,465.3,100.0,1.0
724216,4532,157,12.99078,0.265499,0.166351,0.023746,0.015118,0.00275651,0.410068,0.603237,0.420091,0.887473,0.697392,9918.3,131.4,369.0,476.3,100.0,1.0
724379,4533,163,12.828673,0.249579,0.160056,0.0,9.2e-05,0.00230769,0.456202,0.80326,0.396264,0.767246,0.674512,10680.4,151.1,296.8,831.3,100.0,1.0
724543,4534,164,11.902213,0.455102,0.096771,0.040199,0.0,0.00232616,0.390761,0.732441,0.301635,0.704023,0.717932,10410.6,152.7,336.1,741.8,100.0,1.0
724703,4535,160,13.018955,0.518285,0.138541,0.01278,3.4e-05,0.00319786,0.333129,0.623477,0.249131,0.692518,0.744654,9995.4,147.6,375.5,532.1,100.0,1.0
724861,4536,158,10.9236,0.2,0.066761,0.0,0.146354,0.00250647,0.312878,0.597908,0.181852,0.661104,0.71401,9898.0,149.0,341.6,612.9,100.0,1.0
725025,4537,164,10.614215,0.373102,0.099305,0.007895,7e-06,0.00229218,0.312911,0.739836,0.233975,0.46851,0.734871,10438.8,177.7,290.6,638.8,100.0,1.0
725181,4538,156,11.990328,0.362747,0.131768,0.024335,0.009029,0.00218464,0.437334,0.820349,0.301432,0.711715,0.672317,10745.5,156.9,280.0,813.2,100.0,1.0
725345,4539,164,13.274828,0.2,0.105517,0.016376,0.0,0.00223352,0.495211,0.683315,0.519779,0.995842,0.644226,10223.4,128.1,324.1,540.3,100.0,1.0
725503,4540,158,11.614785,0.93695,0.145729,0.019644,0.0,0.00265649,0.334054,0.507257,0.363379,0.791991,0.713918,9552.6,133.3,380.7,568.6,100.0,1.0
725667,4541,164,12.059221,0.359142,0.149935,0.021133,0.020137,0.00243357,0.383518,0.663142,0.428824,0.71192,0.690986,10146.6,148.2,320.5,631.2,100.0,1.0
725831,4542,164,12.482322,0.358422,0.154674,0.029963,9.7e-05,0.0023392,0.426453,0.843052,0.463318,0.649452,0.759675,10832.0,164.2,349.2,739.4,100.0,1.0
725990,4543,159,11.071103,0.2,0.098683,0.004935,0.076322,0.00247786,0.324527,0.661433,0.282248,0.58451,0.718119,10140.1,160.0,318.2,576.8,100.0,1.0
726151,4544,161,15.115308,0.786439,0.154133,0.008987,7e-06,0.00328605,0.45203,0.829667,0.445398,0.761333,0.763879,10781.0,153.0,381.3,590.0,100.0,1.0
726307,4545,156,10.207485,1.0,-0.012587,0.023977,0.0,0.00314098,0.172606,0.498221,-0.04617,0.44864,0.783288,9518.2,164.3,372.6,409.0,100.0,1.0
726469,4546,162,13.559772,0.288388,0.129409,0.0,0.0,0.00268579,0.445163,0.801254,0.46203,0.755917,0.741583,10672.8,152.0,361.7,615.1,100.0,1.0
726629,4547,160,13.798824,0.670795,0.086299,0.0182,0.0,0.0031223,0.396313,0.6966,0.208167,0.820874,0.74703,10274.0,141.1,394.4,456.3,100.0,1.0
726792,4548,163,12.950837,0.329532,0.116186,0.000409,0.0,0.0032527,0.310768,0.654752,0.150365,0.632731,0.779942,10114.6,154.9,392.8,492.6,100.0,1.0
726955,4549,163,13.7405,0.757644,0.142716,0.036373,0.000275,0.00259666,0.469077,0.888831,0.479719,0.718832,0.750387,11006.4,160.1,350.2,451.2,100.0,1.0
727116,4550,161,11.552829,0.2,0.13578,0.015584,0.009275,0.0023397,0.373584,0.713223,0.353073,0.625018,0.672587,10337.4,159.0,275.0,817.9,100.0,1.0
727276,4551,160,8.897021,0.899835,0.003494,0.006035,0.0,0.00269535,0.146559,0.360153,-0.087487,0.514516,0.715541,8992.2,148.4,344.5,529.4,100.0,1.0
727435,4552,159,7.764164,0.759107,0.068029,0.015006,0.0,0.00254113,0.100216,0.377677,-0.123285,0.396765,0.787778,9058.9,162.1,382.4,425.9,100.0,1.0
727595,4553,160,14.776666,0.828728,0.142542,0.032141,4.2e-05,0.00285074,0.50363,0.978957,0.405591,0.728658,0.735546,11349.8,164.1,325.2,843.0,100.0,1.0
727746,4554,151,12.398017,0.2,0.143906,0.012913,0.0,0.00271732,0.394985,0.739479,0.343166,0.716669,0.750618,10437.4,152.0,370.6,474.1,100.0,1.0
727902,4555,156,13.072301,0.2,0.09339,0.033099,0.065821,0.00250315,0.458637,0.829872,0.442062,0.759706,0.727148,10781.8,153.2,344.2,788.0,100.0,1.0
728057,4556,155,6.957252,0.227826,0.047159,0.004598,0.010266,0.00244606,0.072786,0.209751,-0.090937,0.466453,0.709786,8419.2,143.5,351.0,633.1,100.0,1.0
728217,4557,160,11.233428,0.485754,0.006844,0.016971,0.0,0.00340103,0.185564,0.427843,-0.04219,0.594098,0.797915,9250.1,145.1,435.2,427.8,100.0,1.0
728376,4558,159,14.624467,0.2,0.160805,0.0,0.062472,0.00301336,0.471024,0.777231,0.459528,0.871031,0.735651,10581.2,141.4,382.2,525.6,100.0,1.0
728538,4559,162,14.337858,0.37991,0.147551,0.024702,1.3e-05,0.00295378,0.453113,0.828128,0.465877,0.743904,0.739486,10775.2,154.5,353.3,535.1,100.0,1.0
728697,4560,159,15.978479,0.713877,0.101349,0.012413,7e-06,0.00370703,0.449043,0.846296,0.370382,0.750039,0.757624,10844.4,154.9,370.3,422.3,100.0,1.0
728852,4561,155,11.980779,0.25305,-0.026149,0.01352,0.000127,0.00410012,0.143371,0.487514,-0.094675,0.4382,0.868135,9477.4,164.7,456.3,368.8,100.0,1.0
