==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen_v3.csv
  Metrics log  → /workspace/training_metrics_nitrogen_v3.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   5508    880310   164   +6.934   10740    224    224  +0.0845  +0.8189  +0.0829  +0.2000
   5509    880463   153   +6.718   10503    212    318  +0.0789  +0.7567  +0.1812  +0.2359
   5510    880623   160  +11.462   12103    200    476  +0.2270  +1.0000  +0.1870  +0.5117
   5511    880777   154   +9.834   11793    192    416  +0.2593  +1.0000  +0.3286  +0.5344
   5512    880934   157   +8.579   11526    208    278  +0.2005  +1.0000  +0.1354  +0.3841
   5513    881091   157   +5.967    9834    204    279  +0.0152  +0.5811  +0.0549  +0.2032
   5514    881251   160   +8.925   10919    204    448  +0.1124  +0.8659  +0.0167  +0.3413
   5515    881413   162   +8.918   11132    209    366  +0.1658  +0.9218  +0.3238  +0.3323
   5516    881571   158   +7.533   10363    202    349  +0.0740  +0.7201  +0.0965  +0.2792
   5517    881730   159   +7.896   10817    206    290  +0.1191  +0.8390  +0.0344  +0.3113
   5518    881891   161   +9.616   11678    224    381  +0.1723  +1.0000  +0.3242  +0.3049
   5519    882045   154   +9.617   11632    198    416  +0.2268  +1.0000  +0.2598  +0.4707
   5520    882208   163   +8.757   11827    206    276  +0.2383  +1.0000  +0.3120  +0.4339
   5521    882372   164   +5.571    9204    215    354  -0.1141  +0.4159  -0.1894  +0.0722
   5522    882541   169   +5.873    9807    213    321  -0.0303  +0.5739  -0.1196  +0.1533
   5523    882704   163   +5.701    9838    209    298  -0.0097  +0.5822  -0.0591  +0.1759
   5524    882871   167   +8.150   11140    214    368  +0.1262  +0.9238  +0.0519  +0.3008
   5525    883031   160   +6.677   10123    204    349  +0.0434  +0.6570  +0.1043  +0.2403
   5526    883192   161   +9.099   11326    214    364  +0.1662  +0.9728  +0.2361  +0.3223
   5527    883359   167   +6.974   10438    228    353  +0.0196  +0.7395  +0.0565  +0.1427
   5528    883522   163   +7.215   10643    216    376  +0.0608  +0.7933  +0.0017  +0.2345
   5529    883681   159  +10.385   11512    193    340  +0.2551  +1.0000  +0.3372  +0.4934
   5530    883838   157   +8.973   10822    200    357  +0.1279  +0.8403  +0.0615  +0.3506
   5531    883995   157   +7.829   10829    210    338  +0.1118  +0.8423  +0.1212  +0.2872
   5532    884152   157  +10.630   12147    199    366  +0.2684  +1.0000  +0.3744  +0.5272
   5533    884309   157  +10.220   10767    191    430  +0.1520  +0.8261  +0.2112  +0.4097
   5534    884466   157   +7.782    9389    191    453  -0.0481  +0.4642  -0.1167  +0.2262
   5535    884628   162   +6.896   10509    213    296  +0.0755  +0.7582  +0.1253  +0.2321
   5536    884784   156   +9.144   11494    207    308  +0.2457  +1.0000  +0.6271  +0.3854
   5537    884947   163   +7.583   10634    210    301  +0.0887  +0.7911  +0.0548  +0.2638
   5538    885112   165   +8.990   12065    208    260  +0.2523  +1.0000  +0.3579  +0.4515
   5539    885275   163   +4.796    8437    214    413  -0.2223  +0.2145  -0.3245  -0.0164
   5540    885435   160   +5.903    9436    206    320  -0.0618  +0.4768  -0.1668  +0.1467
   5541    885597   162   +4.591    9221    233    289  -0.1459  +0.4202  -0.2803  -0.0113
   5542    885755   158   +9.327   11689    212    360  +0.2065  +1.0000  +0.3475  +0.3769
   5543    885920   165   +6.281    9514    212    418  -0.0911  +0.4971  -0.2554  +0.1196
   5544    886080   160   +9.434   10592    197    351  +0.1260  +0.7800  +0.2211  +0.3413
   5545    886242   162   +6.941   10964    221    289  +0.1080  +0.8778  +0.1180  +0.2378
   5546    886405   163  +10.274   12086    198    317  +0.2855  +1.0000  +0.4675  +0.5283
   5547    886562   157   +9.599   11189    189    395  +0.2077  +0.9368  +0.1698  +0.4770
   5548    886723   161   +9.457   11292    204    292  +0.2027  +0.9637  +0.2853  +0.3802
   5549    886883   160   +7.257    9456    196    408  -0.0388  +0.4820  -0.0528  +0.2056
   5550    887044   161   +8.799   11345    203    282  +0.2272  +0.9778  +0.4116  +0.3972
   5551    887203   159   +9.558   11729    212    266  +0.2307  +1.0000  +0.4135  +0.3857
   5552    887361   158  +11.051   12074    196    420  +0.2817  +1.0000  +0.5495  +0.5366
   5553    887520   159  +10.074   11988    209    358  +0.2391  +1.0000  +0.4338  +0.4359
   5554    887679   159   +7.959   10632    215    306  +0.1005  +0.7906  +0.2912  +0.2367
   5555    887841   162   +4.877    8893    208    325  -0.1286  +0.3341  -0.1695  +0.0714
   5556    887998   157  +10.297   12143    194    353  +0.3043  +1.0000  +0.5635  +0.5646
   5557    888159   161  +12.738   11963    165    437  +0.3896  +1.0000  +0.5442  +0.8144
   5558    888319   160   +6.833   10308    221    368  +0.0180  +0.7054  +0.0557  +0.1657
   5559    888475   156  +10.128   12010    198    263  +0.3029  +1.0000  +0.6212  +0.5131
   5560    888642   167   +9.487   11737    214    381  +0.2041  +1.0000  +0.3794  +0.3708
   5561    888800   158   +5.190    9161    198    361  -0.0723  +0.4045  -0.0679  +0.1561
   5562    888959   159   +7.095   10642    207    280  +0.1054  +0.7932  +0.1045  +0.2840
   5563    889118   159   +8.621   11053    199    301  +0.1830  +0.9010  +0.2125  +0.3915
   5564    889280   162   +9.062   10888    201    405  +0.1331  +0.8579  +0.1197  +0.3559
   5565    889438   158   +6.898   10296    207    289  +0.0633  +0.7023  +0.0979  +0.2408
   5566    889600   162   +3.797    7967    217    355  -0.2721  +0.0910  -0.3410  -0.0812
   5567    889762   162  +10.707   11813    204    432  +0.2133  +1.0000  +0.2357  +0.4489
   5568    889923   161   +7.648   10598    210    348  +0.0751  +0.7816  +0.0268  +0.2605
   5569    890082   159   +4.775    9270    215    346  -0.1009  +0.4329  -0.1315  +0.0774
   5570    890246   164   +8.951   12397    230    311  +0.2047  +1.0000  +0.3665  +0.3492
   5571    890405   159  +10.542   12111    189    298  +0.3252  +1.0000  +0.5431  +0.6016
   5572    890568   163   +7.491   10673    219    340  +0.0730  +0.8012  +0.1220  +0.2164
   5573    890724   156  +11.066   12456    204    390  +0.2714  +1.0000  +0.4414  +0.5267
   5574    890890   166   +9.892   11399    191    367  +0.2288  +0.9918  +0.1463  +0.4908
   5575    891053   163   +4.820    9453    215    285  -0.0553  +0.4810  +0.0230  +0.0995
   5576    891210   157   +8.651   11868    210    283  +0.2405  +1.0000  +0.4396  +0.4098
   5577    891372   162   +7.924   10866    213    289  +0.1342  +0.8519  +0.2848  +0.2780
   5578    891530   158   +8.358   11138    214    293  +0.1560  +0.9234  +0.2276  +0.3033
   5579    891689   159  +10.224   11887    195    341  +0.2729  +1.0000  +0.4074  +0.5206
   5580    891853   164   +8.769   10732    203    352  +0.1347  +0.8167  +0.3050  +0.3195
   5581    892015   162   +8.958   10632    193    360  +0.1330  +0.7907  +0.1434  +0.3749
   5582    892174   159   +6.885   10674    216    309  +0.0921  +0.8016  +0.1982  +0.2331
   5583    892330   156   +8.325   10750    205    386  +0.1107  +0.8216  +0.1483  +0.3085
   5584    892489   159  +10.688   11947    204    441  +0.2262  +1.0000  +0.3222  +0.4629
   5585    892652   163   +7.239   10695    212    276  +0.1023  +0.8071  +0.1175  +0.2631
   5586    892811   159   +8.701   11763    219    353  +0.1950  +1.0000  +0.3686  +0.3401
   5587    892971   160   +9.247   12314    209    305  +0.2503  +1.0000  +0.3093  +0.4752
   5588    893124   153   +5.901    9517    198    381  -0.0173  +0.4979  +0.0857  +0.2044
   5589    893283   159   +6.346   10116    236    377  -0.0377  +0.6552  +0.0200  +0.0702
   5590    893445   162  +11.635   11767    193    409  +0.2513  +1.0000  +0.2789  +0.5244
   5591    893598   153   +2.965    8603    211    314  -0.1767  +0.2580  -0.2658  +0.0186
   5592    893756   158   +9.769   11487    195    337  +0.2445  +1.0000  +0.2998  +0.4752
   5593    893915   159   +7.216   10248    198    344  +0.0683  +0.6898  +0.0481  +0.2940
   5594    894071   156  +10.923   11988    196    330  +0.2994  +1.0000  +0.6217  +0.5292
   5595    894225   154   +9.108   10598    202    430  +0.0897  +0.7816  +0.0925  +0.3112
   5596    894385   160   +6.938   10871    203    251  +0.1466  +0.8532  +0.1036  +0.3391
   5597    894541   156  +10.534   11439    181    378  +0.2899  +1.0000  +0.3958  +0.5801
   5598    894701   160   +9.468   11473    209    364  +0.1900  +1.0000  +0.1982  +0.3746
   5599    894864   163   +8.415   10865    207    267  +0.1382  +0.8517  +0.1429  +0.3150
   5600    895023   159   +7.285   10726    222    348  +0.0757  +0.8154  +0.1522  +0.2096

  ── rolling mean (last 100 ep) ──  cum_R=+8.274  yield=10893 kg/ha  N=206  W=343 mm  R_seas=+0.1260  R_ane=+0.3247

   5601    895185   162   +6.944    9838    203    335  +0.0187  +0.5822  +0.1448  +0.2096
   5602    895342   157   +9.216   11863    213    359  +0.2090  +1.0000  +0.2980  +0.3951
   5603    895503   161   +8.055    9988    174    371  +0.1046  +0.6216  +0.0635  +0.4340
   5604    895659   156   +5.574    9831    197    265  +0.0259  +0.5804  -0.0357  +0.2478
   5605    895823   164   +9.012   11328    210    305  +0.1851  +0.9733  +0.2224  +0.3505
   5606    895973   150   +8.639   10793    180    311  +0.2064  +0.8327  +0.2083  +0.4977
   5607    896133   160  +11.282   12087    199    387  +0.2808  +1.0000  +0.5514  +0.5216
   5608    896294   161   +9.498   11583    205    310  +0.2323  +1.0000  +0.3764  +0.4154
   5609    896456   162  +11.155   11765    184    402  +0.2859  +1.0000  +0.3267  +0.5962
   5610    896613   157  +10.267   11127    194    430  +0.1812  +0.9204  +0.1721  +0.4333
   5611    896775   162  +10.305   11803    209    326  +0.2204  +1.0000  +0.3056  +0.4094
   5612    896936   161   +8.751   10311    206    406  +0.0381  +0.7064  -0.0243  +0.2494
   5613    897089   153   +8.579   11043    193    278  +0.2374  +0.8984  +0.5722  +0.4307
   5614    897244   155   +9.843   11424    188    274  +0.2709  +0.9983  +0.2950  +0.5197
   5615    897402   158  +13.004   12615    177    439  +0.3796  +1.0000  +0.5743  +0.7824
   5616    897569   167   +5.085    9882    227    278  -0.0359  +0.5937  -0.0264  +0.0875
   5617    897730   161   +8.179   10766    206    304  +0.1267  +0.8258  +0.1874  +0.3056
   5618    897894   164  +10.790   12368    188    321  +0.3284  +1.0000  +0.4460  +0.6424
   5619    898054   160  +10.649   12384    199    330  +0.2944  +1.0000  +0.4732  +0.5538
   5620    898217   163   +9.062   11264    205    359  +0.1587  +0.9565  -0.0056  +0.3723
   5621    898377   160   +9.096   12133    219    282  +0.2408  +1.0000  +0.5483  +0.3830
   5622    898537   160  +10.536   11513    185    316  +0.2816  +1.0000  +0.3226  +0.5541
   5623    898701   164   +6.593   10186    199    280  +0.0836  +0.6734  +0.1961  +0.2815
   5624    898863   162   +9.312   11220    200    356  +0.1854  +0.9448  +0.1583  +0.4043
   5625    899017   154   +9.272   11831    201    314  +0.2523  +1.0000  +0.3441  +0.4748
   5626    899175   158   +5.176    9697    216    346  -0.0608  +0.5450  -0.2024  +0.1250
   5627    899334   159   +5.688    9634    213    409  -0.0578  +0.5286  -0.0536  +0.1296
   5628    899491   157   +5.873    9804    205    309  +0.0020  +0.5733  +0.0273  +0.1932
   5629    899652   161  +10.097   11645    194    367  +0.2411  +1.0000  +0.2223  +0.4975
   5630    899807   155   +7.858   10472    189    416  +0.0973  +0.7485  -0.0575  +0.3833
   5631    899965   158   +9.631   11812    206    411  +0.2071  +1.0000  +0.2040  +0.4332
   5632    900126   161   +5.333    8887    210    412  -0.1453  +0.3326  -0.1515  +0.0587
   5633    900286   160   +8.752   10218    194    369  +0.0745  +0.6818  +0.0685  +0.3188
   5634    900441   155   +9.644   12010    198    381  +0.2709  +1.0000  +0.4729  +0.5144
   5635    900598   157  +11.236   12621    189    399  +0.3385  +1.0000  +0.5496  +0.6708
   5636    900763   165   +8.248   11365    209    301  +0.1838  +0.9830  +0.1511  +0.3577
   5637    900922   159   +8.205   10625    196    309  +0.1286  +0.7888  +0.1047  +0.3557
   5638    901084   162   +8.956   11512    215    274  +0.2035  +1.0000  +0.3482  +0.3373
   5639    901244   160  +10.076   11401    193    310  +0.2340  +0.9924  +0.1576  +0.4788
   5640    901401   157   +8.488   11803    197    304  +0.2519  +1.0000  +0.2387  +0.4965
   5641    901566   165   +7.889   11022    226    286  +0.1110  +0.8930  +0.1710  +0.2213
   5642    901725   159   +7.385   10436    206    277  +0.0857  +0.7390  +0.1102  +0.2663
   5643    901881   156   +8.397   11307    203    302  +0.1945  +0.9676  +0.1597  +0.3923
   5644    902037   156   +9.487   11267    201    378  +0.1838  +0.9573  +0.1644  +0.3996
   5645    902193   156   +9.046   10740    193    373  +0.1435  +0.8188  +0.1388  +0.3898
   5646    902358   165  +11.385   11436    186    403  +0.2541  +1.0000  +0.2629  +0.5332
   5647    902522   164   +8.310   11208    193    265  +0.2311  +0.9417  +0.2956  +0.4522
   5648    902678   156   +8.416   10662    188    297  +0.1636  +0.7985  +0.1776  +0.4142
   5649    902836   158  +10.681   11564    187    404  +0.2663  +1.0000  +0.3462  +0.5430
   5650    903001   165   +7.929   11263    201    288  +0.2208  +0.9562  +0.3869  +0.4028
   5651    903160   159   +7.974   11287    202    254  +0.2189  +0.9625  +0.3302  +0.3959
   5652    903316   156  +10.061   12002    203    392  +0.2308  +1.0000  +0.2216  +0.4814
   5653    903474   158   +7.223   10441    195    273  +0.1162  +0.7403  +0.1046  +0.3415
   5654    903629   155   +8.543   11446    197    283  +0.2363  +1.0000  +0.2154  +0.4554
   5655    903793   164   +9.850   11729    206    309  +0.2320  +1.0000  +0.3278  +0.4265
   5656    903955   162   +6.384   10262    213    250  +0.0528  +0.6934  +0.0958  +0.2063
   5657    904115   160   +6.749   10327    206    316  +0.0539  +0.7105  -0.0341  +0.2553
   5658    904271   156   +8.435   10272    187    399  +0.0887  +0.6960  +0.0089  +0.3716
   5659    904428   157   +6.885    9027    184    385  -0.0725  +0.3694  -0.2123  +0.2229
   5660    904589   161   +3.711    8795    216    283  -0.1560  +0.3083  -0.2177  +0.0155
   5661    904750   161  +11.465   12224    198    352  +0.2892  +1.0000  +0.4843  +0.5465
   5662    904907   157   +7.713    9733    203    381  -0.0145  +0.5545  -0.0096  +0.2000
   5663    905067   160   +8.951   11964    205    349  +0.2359  +1.0000  +0.2879  +0.4611
   5664    905224   157   +9.119   11495    202    338  +0.2199  +1.0000  +0.2596  +0.4240
   5665    905380   156   +6.541    9741    196    320  +0.0389  +0.5568  +0.2613  +0.2413
   5666    905542   162   +7.956   10365    203    296  +0.1120  +0.7204  +0.4032  +0.2776
   5667    905705   163   +9.868   11094    197    407  +0.1771  +0.9117  +0.2156  +0.4091
   5668    905863   158  +10.269   11100    205    450  +0.1538  +0.9133  +0.2713  +0.3518
   5669    906020   157  +10.596   11826    183    304  +0.3277  +1.0000  +0.5161  +0.6168
   5670    906178   158  +10.718   11930    194    382  +0.2671  +1.0000  +0.3526  +0.5355
   5671    906345   167  +10.937   10876    198    454  +0.1401  +0.8545  +0.1986  +0.3740
   5672    906505   160   +8.757   10867    201    377  +0.1422  +0.8521  +0.2012  +0.3516
   5673    906667   162   +9.077   11818    211    265  +0.2324  +1.0000  +0.3702  +0.4004
   5674    906828   161   +7.903   10966    200    279  +0.1727  +0.8783  +0.2079  +0.3730
   5675    906980   152   +7.857   10823    192    342  +0.1691  +0.8406  +0.2173  +0.4088
   5676    907141   161   +6.048    9677    193    377  +0.0073  +0.5398  +0.0219  +0.2545
   5677    907303   162   +9.782   12563    208    278  +0.2820  +1.0000  +0.4485  +0.5094
   5678    907467   164   +9.755   13006    216    429  +0.2642  +1.0000  +0.5047  +0.5078
   5679    907628   161   +7.257   10383    207    317  +0.0697  +0.7251  +0.1007  +0.2521
   5680    907783   155   +9.425   11399    187    320  +0.2637  +0.9919  +0.2774  +0.5274
   5681    907945   162   +9.735   11354    194    378  +0.2326  +0.9800  +0.3391  +0.4632
   5682    908111   166   +7.257   10486    205    301  +0.0895  +0.7523  +0.0928  +0.2808
   5683    908270   159   +5.138    9398    204    289  -0.0594  +0.4667  -0.1717  +0.1487
   5684    908431   161   +6.394    9921    206    323  -0.0007  +0.6040  -0.1006  +0.2046
   5685    908594   163   +7.849   10604    195    336  +0.1140  +0.7832  +0.0026  +0.3584
   5686    908745   151   +8.080   10665    183    391  +0.1665  +0.7992  +0.1651  +0.4597
   5687    908906   161   +7.975   11078    215    302  +0.1334  +0.9075  +0.1132  +0.2885
   5688    909064   158  +11.209   11911    184    315  +0.3310  +1.0000  +0.5779  +0.6137
   5689    909226   162   +9.246   10567    204    384  +0.0962  +0.7735  +0.1686  +0.2962
   5690    909389   163   +7.530    9718    197    369  +0.0029  +0.5506  +0.0293  +0.2318
   5691    909546   157  +10.305   12124    192    324  +0.3038  +1.0000  +0.4742  +0.5748
   5692    909709   163   +5.929    9760    194    313  +0.0083  +0.5618  -0.1228  +0.2553
   5693    909865   156   +9.145   10935    193    315  +0.1687  +0.8700  +0.0748  +0.4151
   5694    910021   156  +10.844   12426    194    400  +0.3076  +1.0000  +0.5161  +0.6026
   5695    910184   163   +7.280   10958    203    299  +0.1523  +0.8762  +0.1383  +0.3480
   5696    910344   160  +10.247   11866    197    299  +0.2775  +1.0000  +0.4362  +0.5091
   5697    910506   162   +6.931    9864    198    351  +0.0145  +0.5888  -0.0306  +0.2451
   5698    910666   160  +10.982   12361    196    352  +0.3028  +1.0000  +0.5082  +0.5744
   5699    910828   162   +9.031   11193    192    362  +0.2177  +0.9378  +0.2842  +0.4601
   5700    910978   150   +8.910   11716    189    272  +0.3007  +1.0000  +0.4562  +0.5523

  ── rolling mean (last 100 ep) ──  cum_R=+8.667  yield=11037 kg/ha  N=199  W=338 mm  R_seas=+0.1633  R_ane=+0.3899

   5701    911134   156   +8.847   10579    183    286  +0.1768  +0.7767  +0.2103  +0.4487
   5702    911291   157   +5.861    9716    190    271  +0.0215  +0.5502  -0.1120  +0.2769
   5703    911447   156   +8.220   10837    202    331  +0.1257  +0.8444  +0.0385  +0.3385
   5704    911606   159   +7.810   10420    202    378  +0.0778  +0.7349  +0.0911  +0.2916
   5705    911765   159   +7.715   10358    203    392  +0.0437  +0.7187  -0.1297  +0.2772
   5706    911925   160   +8.753   11329    192    331  +0.2361  +0.9735  +0.2860  +0.4721
   5707    912085   160   +9.422   11697    208    341  +0.2078  +1.0000  +0.2193  +0.4052
   5708    912247   162  +10.416   11768    199    309  +0.2621  +1.0000  +0.4243  +0.4775
   5709    912403   156   +9.080   11446    203    352  +0.2037  +1.0000  +0.1867  +0.4070
   5710    912566   163   +7.469   10923    213    346  +0.1093  +0.8670  +0.0733  +0.2803
   5711    912722   156   +8.218   10944    194    297  +0.1873  +0.8723  +0.2403  +0.4119
   5712    912883   161   +9.018   12182    200    262  +0.2831  +1.0000  +0.3773  +0.5242
   5713    913041   158   +6.371   10198    215    352  +0.0126  +0.6766  -0.0267  +0.1848
   5714    913194   153   +9.580   11513    198    372  +0.2436  +1.0000  +0.4285  +0.4538
   5715    913350   156   +8.695   10514    173    353  +0.1961  +0.7597  +0.2524  +0.5220
   5716    913503   153  +11.259   11666    181    355  +0.3121  +1.0000  +0.4523  +0.6128
   5717    913660   157   +7.500   10626    197    348  +0.1203  +0.7889  +0.0980  +0.3511
   5718    913818   158   +8.031   11117    205    287  +0.1743  +0.9179  +0.2015  +0.3569
   5719    913975   157   +8.859   11294    200    375  +0.1899  +0.9643  +0.1513  +0.4125
   5720    914135   160   +9.869   12063    205    300  +0.2747  +1.0000  +0.5632  +0.4710
   5721    914294   159   +8.071   10177    189    324  +0.1045  +0.6712  +0.2264  +0.3443
   5722    914455   161   +8.472   10439    198    400  +0.0856  +0.7400  +0.0725  +0.3210
   5723    914617   162   +9.884   11448    197    390  +0.2261  +1.0000  +0.2829  +0.4532
   5724    914782   165  +11.819   12482    196    401  +0.2975  +1.0000  +0.4411  +0.5963
   5725    914939   157   +8.396   10450    195    447  +0.0798  +0.7429  +0.0093  +0.3377
   5726    915096   157   +6.268    9635    176    281  +0.0576  +0.5288  -0.0603  +0.3714
   5727    915254   158  +10.789   12570    198    324  +0.3262  +1.0000  +0.6638  +0.5833
   5728    915413   159   +6.635   10733    208    283  +0.1085  +0.8171  +0.0466  +0.2925
   5729    915570   157   +8.769   11094    195    287  +0.2294  +0.9118  +0.5025  +0.4231
   5730    915723   153   +9.897   11570    187    384  +0.2806  +1.0000  +0.4518  +0.5449
   5731    915883   160   +8.937   11958    196    334  +0.2692  +1.0000  +0.3472  +0.5240
   5732    916040   157   +8.940   11313    204    316  +0.2082  +0.9693  +0.3244  +0.3897
   5733    916201   161   +8.123   11381    211    282  +0.1902  +0.9872  +0.2039  +0.3511
   5734    916362   161   +6.178   10373    216    265  +0.0467  +0.7225  +0.0145  +0.1985
   5735    916525   163   +7.217   10582    202    255  +0.1312  +0.7776  +0.2498  +0.3128
   5736    916683   158   +7.831   10488    190    423  +0.0945  +0.7528  -0.0790  +0.3817
   5737    916842   159   +8.544   11715    203    259  +0.2541  +1.0000  +0.4167  +0.4408
   5738    917001   159   +6.318   10038    205    291  +0.0310  +0.6346  +0.0019  +0.2268
   5739    917159   158  +10.448   11830    200    384  +0.2381  +1.0000  +0.3078  +0.4749
   5740    917318   159   +8.658   10965    189    386  +0.1792  +0.8779  +0.1257  +0.4503
   5741    917475   157   +9.171   12561    203    333  +0.2911  +1.0000  +0.4715  +0.5473
   5742    917635   160   +6.962    9627    177    350  +0.0510  +0.5268  +0.0212  +0.3617
   5743    917793   158   +9.676   11832    205    345  +0.2310  +1.0000  +0.3087  +0.4423
   5744    917950   157   +6.770   10202    198    290  +0.0726  +0.6778  +0.0776  +0.2848
   5745    918107   157   +6.803    9194    179    381  -0.0243  +0.4132  -0.0980  +0.2859
   5746    918265   158   +8.548   10718    188    304  +0.1929  +0.8131  +0.4090  +0.4231
   5747    918425   160   +7.782   10456    202    408  +0.0536  +0.7445  -0.1339  +0.2926
   5748    918577   152   +8.082   10252    192    412  +0.0799  +0.6907  +0.1125  +0.3320
   5749    918739   162   +8.908   10584    199    368  +0.1057  +0.7779  +0.0921  +0.3306
   5750    918901   162   +5.403   10291    196    262  +0.0816  +0.7011  -0.0352  +0.3106
   5751    919059   158   +9.422   11494    201    364  +0.2242  +1.0000  +0.3148  +0.4306
   5752    919225   166   +5.802    9447    201    332  -0.0489  +0.4796  -0.1382  +0.1743
   5753    919382   157  +11.027   10791    166    305  +0.2764  +0.8324  +0.4093  +0.6204
   5754    919539   157   +7.290    9730    185    358  +0.0328  +0.5539  -0.0175  +0.3119
   5755    919702   163  +11.298   11735    181    357  +0.3162  +1.0000  +0.4654  +0.6205
   5756    919859   157  +10.204   11747    188    368  +0.2983  +1.0000  +0.5348  +0.5625
   5757    920020   161   +7.943   10818    192    285  +0.1758  +0.8394  +0.2121  +0.4061
   5758    920177   157   +9.790   10928    188    328  +0.2191  +0.8683  +0.4336  +0.4572
   5759    920339   162   +9.177   10777    209    414  +0.0964  +0.8286  +0.1162  +0.2868
   5760    920501   162   +6.956   10493    196    226  +0.1295  +0.7542  +0.1335  +0.3412
   5761    920662   161  +10.091   10943    189    385  +0.1832  +0.8721  +0.1905  +0.4475
   5762    920823   161   +6.928    9908    198    354  +0.0177  +0.6005  -0.0456  +0.2509
   5763    920981   158   +8.351   11657    198    279  +0.2519  +1.0000  +0.3057  +0.4706
   5764    921137   156   +9.085   11193    188    358  +0.2230  +0.9379  +0.2094  +0.4905
   5765    921294   157   +7.996   11314    207    284  +0.2095  +0.9696  +0.3722  +0.3686
   5766    921452   158  +12.153   12775    199    376  +0.3131  +1.0000  +0.5130  +0.6081
   5767    921604   152  +12.675   12035    174    477  +0.3347  +1.0000  +0.4129  +0.7251
   5768    921769   165   +8.612   11601    214    301  +0.1981  +1.0000  +0.2684  +0.3537
   5769    921935   166   +7.852   10792    217    364  +0.0885  +0.8326  +0.1194  +0.2452
   5770    922096   161   +9.258   11328    190    377  +0.2255  +0.9732  +0.1915  +0.4867
   5771    922256   160   +6.974    9598    213    389  -0.0651  +0.5192  -0.1168  +0.1253
   5772    922422   166   +8.344   11817    226    277  +0.1850  +1.0000  +0.2897  +0.3066
   5773    922587   165   +8.192   11128    209    284  +0.1678  +0.9208  +0.2236  +0.3322
   5774    922742   155   +8.338   10706    190    338  +0.1654  +0.8099  +0.2674  +0.4048
   5775    922899   157  +11.963   12274    177    334  +0.3635  +1.0000  +0.4341  +0.7377
   5776    923055   156   +9.636   11157    199    347  +0.2100  +0.9283  +0.4307  +0.4046
   5777    923215   160   +8.906   11805    200    338  +0.2525  +1.0000  +0.3851  +0.4741
   5778    923381   166   +7.788   10670    202    312  +0.1198  +0.8005  +0.1433  +0.3180
   5779    923538   157  +11.336   12021    188    392  +0.3052  +1.0000  +0.5129  +0.5941
   5780    923697   159   +8.924   11389    208    287  +0.2004  +0.9893  +0.2283  +0.3709
   5781    923857   160   +7.822   10736    208    282  +0.1266  +0.8179  +0.2248  +0.2925
   5782    924018   161  +11.099   12543    196    376  +0.3039  +1.0000  +0.4563  +0.5990
   5783    924175   157  +10.415   11821    188    390  +0.2816  +1.0000  +0.3771  +0.5683
   5784    924334   159  +13.699   11850    174    437  +0.3455  +1.0000  +0.5690  +0.6980
   5785    924489   155   +6.678   10251    201    314  +0.0579  +0.6906  -0.0217  +0.2739
   5786    924648   159   +9.923   11266    191    369  +0.2160  +0.9571  +0.1805  +0.4728
   5787    924809   161   +6.747    9860    202    326  +0.0153  +0.5880  +0.0295  +0.2231
   5788    924971   162   +9.449   11968    208    330  +0.2419  +1.0000  +0.4010  +0.4409
   5789    925133   162   +9.085   10757    194    352  +0.1398  +0.8234  +0.0861  +0.3831
   5790    925298   165  +11.405   12595    203    394  +0.2838  +1.0000  +0.4624  +0.5541
   5791    925459   161   +8.118   11162    212    325  +0.1830  +0.9297  +0.4902  +0.3135
   5792    925620   161   +8.379   11076    202    376  +0.1546  +0.9072  +0.1042  +0.3719
   5793    925781   161   +9.852   11694    194    305  +0.2902  +1.0000  +0.5950  +0.5035
   5794    925945   164   +8.859   11128    204    330  +0.1837  +0.9206  +0.3168  +0.3660
   5795    926110   165   +9.091   10846    212    440  +0.0944  +0.8467  +0.1157  +0.2805
   5796    926265   155   +6.607   10284    208    262  +0.0790  +0.6991  +0.2482  +0.2340
   5797    926423   158   +8.462   11017    206    346  +0.1554  +0.8915  +0.2362  +0.3393
   5798    926581   158   +9.493   11953    196    298  +0.2959  +1.0000  +0.5553  +0.5249
   5799    926745   164  +10.608   11655    189    378  +0.2835  +1.0000  +0.4712  +0.5451
   5800    926900   155   +9.268   11351    207    411  +0.1779  +0.9792  +0.2036  +0.3736

  ── rolling mean (last 100 ep) ──  cum_R=+8.767  yield=11080 kg/ha  N=197  W=340 mm  R_seas=+0.1761  R_ane=+0.4069

   5801    927056   156   +9.063   11081    196    398  +0.1805  +0.9085  +0.2385  +0.4104
   5802    927220   164   +9.632   11572    208    394  +0.1994  +1.0000  +0.2593  +0.3939
