timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
702950,4399,167,13.134135,0.315522,0.040577,0.0,0.0,0.00176693,0.323091,0.268952,0.714098,0.899873,0.787041,8644.7,113.8,145.1,508.7,100.0,1.0
703108,4400,158,13.427791,0.299082,-0.017967,0.000441,3.9e-05,0.00263137,0.216278,-0.340465,1.0,1.0,0.572794,6322.8,71.4,121.9,510.1,100.0,1.0
703269,4401,161,9.82562,0.607431,-0.010024,0.018278,0.0,0.0019437,0.149603,-0.407687,0.988772,0.896339,0.601515,6066.7,80.0,69.4,601.3,100.0,1.0
703430,4402,161,8.265851,0.2,-0.048985,0.0,0.043438,0.00204637,0.059648,-0.92262,1.0,1.0,0.337173,4104.8,43.1,59.2,499.7,100.0,1.0
703587,4403,157,9.113569,0.376672,-0.368792,0.0,3e-06,0.00230715,0.066809,-1.0,1.0,1.0,0.165957,2190.3,23.2,6.0,351.4,100.0,1.0
703748,4404,161,12.703967,0.587739,-0.011786,0.0,0.0,0.0022015,0.24366,-0.130675,0.706596,1.0,0.656314,7122.1,81.9,138.7,403.0,100.0,1.0
703915,4405,167,10.157077,0.292388,-0.102552,0.001707,0.0,0.00191439,0.158509,-0.50674,1.0,0.980839,0.537127,5689.3,71.8,57.5,708.2,100.0,1.0
704073,4406,158,10.159843,0.2,-0.143093,0.012134,0.017378,0.00194923,0.170374,-0.348946,0.975097,0.913842,0.624244,6290.5,82.2,81.7,589.8,100.0,1.0
704231,4407,158,10.072541,0.2,0.043619,0.0,0.022176,0.00177544,0.193722,-0.263396,0.796002,0.953051,0.636289,6616.5,84.7,72.4,827.1,100.0,1.0
704390,4408,159,11.23912,0.830278,-0.125075,0.00913,0.0,0.00201718,0.208428,-0.330556,0.864371,1.0,0.561574,6360.6,68.6,135.5,629.8,100.0,1.0
704556,4409,166,6.882926,0.2,0.064157,0.021378,0.001193,0.0017891,0.027072,-0.315713,0.38283,0.698293,0.725571,6417.1,94.5,107.2,995.8,100.0,1.0
704714,4410,158,14.903714,0.597449,-0.035931,0.030032,0.0,0.00243181,0.317506,0.00508,1.0,1.0,0.671361,7639.4,86.2,112.9,426.4,100.0,1.0
704870,4411,156,9.395431,0.817572,0.029734,0.007958,0.0,0.00183559,0.156054,-0.108334,0.559445,0.832159,0.766145,7207.2,98.3,129.6,582.6,100.0,1.0
705032,4412,162,10.861991,0.2,-0.028449,0.033799,0.018376,0.00226984,0.143752,-0.000984,0.41741,0.745755,0.793293,7616.3,109.1,155.5,901.7,100.0,1.0
705198,4413,166,8.368583,0.263736,0.041463,0.010936,0.017801,0.00196154,0.068455,-0.649406,0.914806,0.871252,0.503358,5145.8,68.7,36.9,822.5,100.0,1.0
705359,4414,161,15.067221,0.834258,-0.063423,0.011863,0.0,0.0021644,0.361067,0.241056,0.838785,1.0,0.785906,8538.4,102.7,143.2,355.7,100.0,1.0
705513,4415,154,11.658723,0.316604,0.046497,0.013579,0.011835,0.00213752,0.219876,-0.265274,0.86931,1.0,0.621044,6609.3,81.2,87.2,946.6,100.0,1.0
705670,4416,157,10.802154,0.2,-0.180672,0.006582,0.128572,0.00273142,0.079914,-0.807471,0.967929,1.0,0.421321,4543.5,53.7,75.6,493.9,100.0,1.0
705828,4417,158,8.035867,0.976005,0.044525,0.013847,0.0,0.00194537,0.071137,-0.269567,0.555381,0.728503,0.725142,6592.9,95.4,96.1,528.1,100.0,1.0
705987,4418,159,10.572676,0.2503,0.008892,0.013896,0.007547,0.00186207,0.20191,-0.207014,0.73638,0.946867,0.653382,6831.3,87.7,65.6,893.3,100.0,1.0
706146,4419,159,11.552653,0.2,0.071497,0.0,0.008553,0.00191781,0.239201,-0.178542,0.859693,1.0,0.671393,6939.8,86.7,107.5,842.3,100.0,1.0
706304,4420,158,9.626508,1.0,0.109887,0.00684,0.0,0.00196226,0.14338,-0.494855,0.711811,1.0,0.523007,5734.6,70.5,48.7,732.9,100.0,1.0
706454,4421,150,14.816931,0.2,-0.047689,0.020399,0.103009,0.00219185,0.369145,0.259084,0.860321,1.0,0.787831,8607.1,104.1,146.4,456.7,100.0,1.0
706615,4422,161,10.704905,0.950803,-0.038937,0.008804,0.0,0.00213047,0.161249,0.020481,0.603952,0.714196,0.781413,7698.0,112.3,135.7,733.7,100.0,1.0
706777,4423,162,7.712145,0.455714,-0.219719,0.007895,1.8e-05,0.00203135,0.034208,-0.990735,1.0,1.0,0.345171,3845.3,47.2,24.6,459.7,100.0,1.0
706932,4424,155,11.035948,0.860989,0.032914,0.008522,0.0,0.00227268,0.167599,-0.149294,0.567272,0.885317,0.733678,7051.2,93.5,131.9,483.0,100.0,1.0
707093,4425,161,10.442068,0.68735,-0.033471,0.018923,0.0,0.00191758,0.183176,-0.409632,0.873353,1.0,0.553942,6059.3,72.2,80.9,609.9,100.0,1.0
707258,4426,165,10.93106,0.425282,0.05643,0.019477,0.0,0.00217958,0.155323,-0.433685,1.0,0.925405,0.583897,5967.7,77.5,69.2,756.0,100.0,1.0
707417,4427,159,12.149728,0.2,0.024188,0.013609,0.007789,0.00197973,0.257613,-0.02048,0.830397,0.943146,0.741799,7542.0,97.0,104.3,568.1,100.0,1.0
707577,4428,160,10.50501,0.2,-0.100573,0.008698,0.074546,0.00216106,0.14915,-0.594467,1.0,1.0,0.46393,5355.1,62.1,49.0,599.2,100.0,1.0
707739,4429,162,14.848826,1.0,-0.007037,0.025273,0.0,0.00249407,0.295583,0.041482,0.804775,1.0,0.747066,7778.0,93.1,159.3,287.3,100.0,1.0
707899,4430,160,12.049599,1.0,0.041148,0.022306,0.0,0.00224424,0.20869,-0.311265,0.896766,1.0,0.610218,6434.1,73.5,159.4,307.8,100.0,1.0
708061,4431,162,13.64822,0.533964,0.030911,0.033751,9e-06,0.00219877,0.286921,-0.007094,0.88898,1.0,0.74747,7593.0,92.0,172.3,600.8,100.0,1.0
708222,4432,161,13.10501,0.558733,-0.056523,0.007687,0.0,0.00233494,0.241649,-0.223812,0.958471,1.0,0.62932,6767.3,84.4,64.6,495.6,100.0,1.0
708379,4433,157,7.130164,0.622892,-0.098458,0.0,0.0,0.00220043,-0.009442,-0.961416,1.0,0.865288,0.378984,3957.0,53.0,12.9,717.4,100.0,1.0
708537,4434,158,12.949279,1.0,0.015935,0.010447,0.0,0.0026761,0.187486,-0.042308,0.645144,0.850339,0.799194,7458.8,100.8,165.3,292.5,100.0,1.0
708697,4435,160,9.562103,0.560429,-0.007955,0.019541,4.8e-05,0.00181143,0.160869,-0.000499,0.57289,0.749969,0.793673,7618.1,108.8,156.1,391.4,100.0,1.0
708857,4436,160,12.705392,0.2,-0.024235,0.015102,0.067563,0.00188147,0.29781,0.015763,0.8153,1.0,0.696187,7680.1,92.2,84.7,512.3,100.0,1.0
709014,4437,157,12.746329,0.405074,-0.048262,0.007864,0.0,0.00229482,0.240505,-0.176887,0.88968,1.0,0.682763,6946.1,83.2,167.5,413.1,100.0,1.0
709179,4438,165,10.826219,0.211365,0.011594,0.009799,0.00019,0.00190987,0.195183,-0.358521,0.843686,1.0,0.568514,6254.0,75.2,70.6,650.5,100.0,1.0
709340,4439,161,7.647236,0.501252,-0.398223,0.0,0.0,0.00190784,0.053304,-1.0,0.703984,1.0,0.085472,1984.0,11.5,8.2,390.9,100.0,1.0
709501,4440,161,11.888931,0.523918,-0.003705,0.018538,0.0,0.00192214,0.250936,-0.074677,0.820672,0.977384,0.735394,7335.5,92.7,143.7,775.9,100.0,1.0
709667,4441,166,12.829279,0.339199,-0.035245,0.017879,1e-06,0.00230328,0.222416,-0.308128,0.964446,1.0,0.580918,6446.0,75.0,93.1,550.2,100.0,1.0
709825,4442,158,6.673605,0.2,-0.135843,0.026427,0.007898,0.00234037,-0.055171,-0.676243,0.892933,0.607738,0.602436,5043.5,78.4,89.1,676.1,100.0,1.0
709984,4443,159,7.769622,0.2,-0.132049,0.0,0.010346,0.00200086,0.048166,-0.955673,1.0,1.0,0.336744,3978.9,47.5,7.6,555.1,100.0,1.0
710148,4444,164,10.165619,0.2,-0.182273,0.0,0.177089,0.00244347,0.078544,-0.893835,1.0,1.0,0.293067,4214.5,39.9,23.3,490.9,100.0,1.0
710304,4445,156,9.625975,0.400574,0.025046,0.008521,1.8e-05,0.00213142,0.121369,-0.670489,1.0,1.0,0.469797,5065.4,59.1,94.0,672.3,100.0,1.0
710463,4446,159,13.625626,0.2,0.031422,0.022069,0.015332,0.00224538,0.285484,-0.075991,1.0,1.0,0.689597,7330.5,89.7,103.0,482.2,100.0,1.0
710629,4447,166,11.982785,1.0,0.057579,0.017806,0.0,0.00214007,0.209808,-0.166541,0.53378,1.0,0.676405,6985.5,83.3,155.4,298.6,100.0,1.0
710779,4448,150,11.674194,0.2,-0.022502,0.018981,0.013301,0.00180006,0.280505,-0.048236,0.866481,1.0,0.696303,7436.2,91.5,92.5,558.2,100.0,1.0
710937,4449,158,13.496782,0.491897,0.085915,0.018155,0.0,0.0020426,0.313729,0.21518,0.714343,0.927734,0.788623,8439.8,109.5,147.7,476.3,100.0,1.0
711096,4450,159,12.247319,0.411303,-0.044183,0.010336,0.0,0.0023945,0.196847,-0.34171,0.861142,1.0,0.598343,6318.1,75.3,118.6,386.4,100.0,1.0
711251,4451,155,11.205493,0.562682,0.012266,0.012704,1.4e-05,0.00241602,0.154008,-0.398233,0.824381,0.958343,0.622343,6102.7,77.9,128.3,467.9,100.0,1.0
711411,4452,160,14.968546,0.2,0.05664,0.024444,0.050197,0.00190247,0.401622,0.366532,0.834914,1.0,0.800775,9016.5,110.8,168.0,554.6,100.0,1.0
711573,4453,162,11.942967,0.891757,-0.027852,0.009995,0.0,0.00202343,0.235529,-0.192955,0.843401,1.0,0.656386,6884.8,82.6,129.9,721.0,100.0,1.0
711731,4454,158,8.591434,0.2,-0.115137,0.0,0.015182,0.0018356,0.115221,-0.725382,1.0,1.0,0.40448,4856.3,53.0,55.5,983.5,100.0,1.0
711894,4455,163,6.359824,0.30723,0.01447,0.000853,0.0,0.0015621,0.045356,-0.421216,0.384256,0.799644,0.627599,6015.2,83.6,71.1,603.0,100.0,1.0
712056,4456,162,11.687016,0.984453,-0.037166,0.007979,0.0,0.0021192,0.207925,-0.296961,0.902481,1.0,0.641933,6488.6,78.7,151.9,720.7,100.0,1.0
712214,4457,158,8.101588,0.376985,-0.129399,0.000869,0.0,0.00207317,0.054574,-1.0,0.909709,1.0,0.181985,2873.9,25.5,5.5,465.1,100.0,1.0
712378,4458,164,7.571415,0.2,-0.150764,0.003044,0.024578,0.00192381,0.041624,-0.854219,0.813381,0.968439,0.398453,4365.4,55.4,17.3,624.9,100.0,1.0
712543,4459,165,12.729547,1.0,-0.072985,0.006422,0.0,0.00224334,0.230291,-0.282303,1.0,1.0,0.604516,6544.4,76.9,110.2,522.4,100.0,1.0
712697,4460,154,11.580083,0.426957,0.056606,0.008445,2e-05,0.00262464,0.142069,-0.461561,0.846756,0.961176,0.587358,5861.5,74.7,107.2,432.3,100.0,1.0
712853,4461,156,7.071348,0.2,0.034492,0.019089,5.8e-05,0.0019151,0.034846,-0.3778,0.398534,0.74608,0.66953,6180.6,88.5,83.5,616.8,100.0,1.0
713014,4462,161,16.21891,1.0,0.01812,0.02428,0.0,0.00289988,0.29835,-0.060169,0.940658,1.0,0.623283,7390.8,73.8,177.7,191.5,100.0,1.0
713177,4463,163,12.822301,0.2,-0.056303,0.015124,0.032504,0.0017906,0.313186,0.137396,0.795183,0.980679,0.788292,8143.5,102.8,147.2,569.1,100.0,1.0
713339,4464,162,7.802821,0.28356,-0.31709,0.0,0.0,0.00187074,0.065141,-1.0,1.0,1.0,0.174297,2888.1,22.8,24.7,546.0,100.0,1.0
713490,4465,151,12.714602,0.691834,-0.097014,0.033352,7e-06,0.00217888,0.27098,0.086008,0.804312,0.91783,0.803975,7947.7,103.6,173.3,817.8,100.0,1.0
713653,4466,163,10.11056,0.644342,-0.141824,0.0,0.0,0.00225649,0.109322,-0.703739,1.0,0.984887,0.445399,4938.8,62.2,16.6,635.8,100.0,1.0
713814,4467,161,9.839421,0.2,-0.103256,0.003577,0.001928,0.0017504,0.182539,-0.183718,0.864609,0.875927,0.730978,6920.0,92.2,142.4,855.5,100.0,1.0
713975,4468,161,4.007021,0.2,-0.328947,0.016648,0.049171,0.00223581,-0.17087,-0.697264,0.330874,0.489311,0.655868,4963.4,83.3,121.1,502.9,100.0,1.0
714136,4469,161,12.230898,0.2,-0.022814,0.000643,0.0,0.00220189,0.222738,-0.338963,1.0,1.0,0.543124,6328.6,73.2,51.7,467.5,100.0,1.0
714295,4470,159,7.793818,0.734621,-0.003049,0.007558,0.0,0.00210819,0.032644,-0.304429,0.280554,0.742692,0.744017,6460.1,92.7,158.8,566.2,100.0,1.0
714455,4471,160,11.747095,0.568541,-0.104412,0.021118,0.0,0.00231486,0.184069,-0.327106,0.758501,1.0,0.636472,6373.7,78.1,149.4,427.6,100.0,1.0
714615,4472,160,13.973679,0.2,0.029424,0.042307,0.0,0.00216253,0.31357,0.322207,0.589657,0.858053,0.792432,8847.6,119.0,154.1,400.1,100.0,1.0
714770,4473,155,12.184869,0.2,-0.014516,0.018201,0.0,0.00241149,0.201393,-0.310503,1.0,0.973139,0.652648,6437.0,81.6,136.2,572.8,100.0,1.0
714927,4474,157,13.106533,1.0,0.075714,0.015921,0.0,0.00227818,0.261066,-0.122745,0.875241,1.0,0.667488,7152.3,85.4,116.2,542.5,100.0,1.0
715084,4475,157,11.146639,0.2,-0.059764,0.010959,6e-06,0.00184311,0.236856,-0.257922,1.0,1.0,0.614355,6637.3,78.6,106.4,674.0,100.0,1.0
715248,4476,164,13.798399,0.2,-0.038457,0.0,0.012735,0.00198375,0.326092,0.101496,0.854149,1.0,0.724234,8006.7,92.9,123.2,499.7,100.0,1.0
715403,4477,155,14.876877,1.0,0.001933,0.021383,0.0,0.0025976,0.299774,0.131269,0.766344,0.960794,0.795413,8120.1,103.5,159.0,266.2,100.0,1.0
715568,4478,165,9.344038,0.880932,0.078605,0.008483,0.0,0.0021064,0.09365,-0.188485,0.544351,0.743538,0.775268,6901.9,99.0,137.5,556.3,100.0,1.0
715735,4479,167,12.554116,0.432013,0.024275,0.022311,0.0,0.00185859,0.282401,-0.05317,0.871776,1.0,0.680837,7417.4,85.3,139.4,708.3,100.0,1.0
715887,4480,152,8.97162,0.352448,-0.149913,0.0,0.0,0.00239299,0.059904,-0.9418,1.0,1.0,0.302327,4031.7,40.7,28.8,607.4,100.0,1.0
716052,4481,165,14.384135,1.0,-0.030312,0.011463,0.0,0.00257075,0.255137,-0.194326,1.0,1.0,0.634244,6879.6,84.1,76.3,338.7,100.0,1.0
716212,4482,160,9.78536,0.2,0.071259,0.0,0.070187,0.00205401,0.133514,-0.068453,0.544951,0.731559,0.765341,7359.2,106.3,108.9,582.9,100.0,1.0
716370,4483,158,9.162838,0.2,0.038735,0.020104,0.031363,0.00173955,0.157906,-0.161559,0.825555,0.80078,0.741886,7004.5,97.2,102.0,913.4,100.0,1.0
716525,4484,155,13.117954,0.897703,-0.134566,0.015475,0.0,0.00226761,0.268086,0.00249,0.954666,0.941615,0.789084,7629.5,98.2,169.0,483.2,100.0,1.0
716682,4485,157,12.770231,0.591326,0.035307,0.020333,1.9e-05,0.00249379,0.211662,-0.088943,0.626309,0.952176,0.765502,7281.1,93.2,188.0,437.9,100.0,1.0
716841,4486,159,11.922822,0.2,0.013562,0.026082,0.076364,0.00239551,0.182322,-0.32402,0.693261,1.0,0.617985,6385.5,73.8,169.0,519.6,100.0,1.0
716996,4487,155,10.406684,0.555729,0.066077,0.0,0.0,0.00175702,0.219272,-0.033024,0.711897,0.878962,0.739977,7494.2,99.7,70.0,662.3,100.0,1.0
717159,4488,163,15.206185,0.2,0.025792,0.024942,0.0,0.00232802,0.33889,0.185775,0.831985,0.981089,0.763556,8327.8,105.1,105.9,421.1,100.0,1.0
717324,4489,165,13.570827,0.2,0.00792,0.017994,0.038537,0.00190061,0.327534,0.150569,0.803035,1.0,0.777345,8193.7,100.1,128.9,547.9,100.0,1.0
717488,4490,164,11.709072,0.812771,-0.037728,0.00095,0.0,0.00222301,0.18862,-0.299886,0.691142,1.0,0.627671,6477.4,79.0,124.6,440.5,100.0,1.0
717648,4491,160,10.85996,0.2,-0.079742,0.010346,0.05021,0.00208756,0.179092,-0.299496,0.794168,0.969948,0.674916,6478.9,82.2,165.6,754.1,100.0,1.0
717813,4492,165,6.38126,0.2,-0.336864,0.0,0.350657,0.00241705,-0.097315,-0.821535,0.583731,0.663402,0.501711,4490.0,67.5,48.9,511.4,100.0,1.0
717975,4493,162,15.700204,1.0,0.024622,0.026405,0.0,0.00269765,0.304927,0.012999,0.902945,1.0,0.699586,7669.5,83.1,196.3,233.8,100.0,1.0
718141,4494,166,5.44848,0.2,-0.007678,0.024586,0.0,0.00177645,-0.037388,-0.229409,0.169164,0.51074,0.763851,6746.0,111.6,106.4,607.0,100.0,1.0
718301,4495,160,10.827272,0.936198,0.054375,0.002161,0.0,0.00203103,0.186726,-0.106942,0.596524,0.902066,0.756099,7212.6,94.8,154.2,481.5,100.0,1.0
718459,4496,158,13.98767,0.2,-0.099045,0.00808,0.16088,0.00266648,0.239785,0.018376,0.853188,0.885422,0.809317,7690.0,102.0,182.2,488.2,100.0,1.0
718615,4497,156,13.524183,1.0,-0.042235,0.027782,0.0,0.00255747,0.24031,0.06589,0.709844,0.890846,0.827662,7871.0,104.1,212.8,635.7,100.0,1.0
718780,4498,165,12.178014,0.2,0.02973,0.016754,0.042317,0.00171148,0.293289,0.02938,0.796326,1.0,0.733134,7731.9,92.2,146.0,655.2,100.0,1.0
718943,4499,163,8.800448,0.2,0.088444,0.0,0.006646,0.00179433,0.123535,-0.311063,0.652066,0.855307,0.660783,6434.8,86.7,89.7,842.0,100.0,1.0
719099,4500,156,15.653719,0.586053,-0.05084,0.018636,0.0,0.00252026,0.346866,0.138875,1.0,1.0,0.758704,8149.1,94.9,157.4,375.4,100.0,1.0
719258,4501,159,9.568128,0.554295,-0.1656,0.003096,0.0,0.00226104,0.092869,-0.782479,1.0,1.0,0.416318,4638.8,54.8,54.7,592.4,100.0,1.0
719421,4502,163,8.046046,0.2,-0.092299,0.004949,0.016004,0.00218713,0.023927,-0.344253,0.495061,0.694022,0.739992,6308.4,93.1,147.2,408.5,100.0,1.0
719575,4503,154,13.965635,0.2,-0.024966,0.0,0.008216,0.0024046,0.290056,-0.027887,0.85509,1.0,0.678462,7513.8,82.7,165.6,370.4,100.0,1.0
719738,4504,163,11.172359,0.42754,0.055166,0.019659,1.9e-05,0.001994,0.20329,-0.142709,0.84995,0.89863,0.731387,7076.3,93.2,131.9,1007.0,100.0,1.0
719892,4505,154,14.068738,0.898386,-0.114661,0.010832,0.0,0.0022046,0.325796,0.09916,0.905056,1.0,0.74708,7997.8,93.4,155.3,284.0,100.0,1.0
720054,4506,162,9.633638,0.301964,-0.019258,0.010287,1.1e-05,0.00195628,0.13867,-0.520357,0.873538,0.98585,0.55803,5637.4,71.0,102.1,935.0,100.0,1.0
720214,4507,160,11.126493,0.2,-0.09871,0.013516,0.00988,0.00200737,0.205022,-0.079524,0.827473,0.873586,0.778234,7317.0,97.6,158.0,561.7,100.0,1.0
720379,4508,165,11.511166,0.716295,-0.047407,0.0069,0.0,0.00214484,0.190515,-0.362793,0.819865,1.0,0.572471,6237.8,69.7,140.8,442.8,100.0,1.0
720540,4509,161,13.036148,0.625851,0.091487,0.005275,0.0,0.00234021,0.239798,-0.033049,0.760201,0.94028,0.768764,7494.1,96.6,154.7,462.6,100.0,1.0
720705,4510,165,11.616192,1.0,0.079373,0.015644,0.0,0.00225896,0.176707,-0.121496,0.505352,0.896787,0.725899,7157.1,94.3,109.3,478.6,100.0,1.0
720864,4511,159,10.854605,0.447379,-0.021807,0.01917,1.4e-05,0.00207641,0.18327,-0.19696,0.720799,0.904987,0.683096,6869.6,90.2,86.7,665.3,100.0,1.0
721023,4512,159,11.135416,0.2,-0.098726,0.021139,0.025542,0.00196953,0.213561,-0.258167,0.870284,1.0,0.665543,6636.4,81.5,158.5,793.8,100.0,1.0
721186,4513,163,12.220759,0.367827,-0.028537,0.021137,0.0,0.00227573,0.20714,-0.182487,0.920451,0.918014,0.711696,6924.7,90.3,133.1,512.2,100.0,1.0
721347,4514,161,11.470899,1.0,-0.059702,0.010948,0.0,0.00253807,0.134037,-0.592545,0.953736,1.0,0.519729,5362.4,64.2,117.4,367.9,100.0,1.0
721513,4515,166,10.276449,0.2,-0.015656,0.0,1.2e-05,0.00187976,0.174158,-0.454107,1.0,0.970063,0.532132,5889.9,74.7,14.9,824.7,100.0,1.0
721673,4516,160,10.882189,0.653848,0.05661,0.012784,0.0,0.00185349,0.218295,-0.011644,0.676391,0.881388,0.768774,7575.6,100.7,114.6,653.9,100.0,1.0
721832,4517,159,12.346284,1.0,-0.08654,0.0023,0.0,0.00277587,0.142794,-0.599336,1.0,1.0,0.487192,5336.5,63.7,69.3,260.8,100.0,1.0
721994,4518,162,15.642306,1.0,-0.096882,0.02486,0.0,0.00256624,0.3245,0.125096,0.880937,1.0,0.786884,8096.6,98.6,161.4,413.7,100.0,1.0
722155,4519,161,9.265381,0.35453,-0.040416,0.002872,0.0,0.0017776,0.152294,-0.339413,0.792401,0.928687,0.665957,6326.8,82.0,153.1,532.1,100.0,1.0
722319,4520,164,11.366614,0.2,-0.070461,0.017234,0.04338,0.00239347,0.145418,-0.492765,0.851568,1.0,0.586353,5742.6,70.2,158.5,500.3,100.0,1.0
722474,4521,155,10.717671,1.0,-0.189157,0.0,0.0,0.00292344,0.054167,-0.946063,1.0,1.0,0.323557,4015.5,38.5,90.5,182.3,100.0,1.0
722631,4522,157,14.648567,0.2,0.039718,0.007579,0.0,0.0022135,0.345956,0.202979,0.847172,1.0,0.799018,8393.3,103.7,165.0,446.0,100.0,1.0
722787,4523,156,12.641677,1.0,-0.092862,0.010832,0.000234,0.00277035,0.166361,-0.536004,1.0,1.0,0.480185,5577.8,58.8,114.8,518.2,100.0,1.0
722954,4524,167,12.298118,0.2,0.023883,0.003181,0.034404,0.00210567,0.230701,-0.171504,0.746278,1.0,0.669504,6966.6,82.1,157.7,462.7,100.0,1.0
723112,4525,158,8.503215,0.400225,-0.115329,0.010014,0.0,0.00211919,0.067833,-0.889159,1.0,1.0,0.354805,4232.3,49.3,16.1,777.2,100.0,1.0
723276,4526,164,6.727783,0.2,-0.211358,0.003928,0.167193,0.00201959,-0.012618,-1.0,0.875837,0.920827,0.362454,3794.0,49.4,28.0,540.6,100.0,1.0
723426,4527,150,15.249501,1.0,0.04051,0.028721,0.0,0.00258955,0.333755,0.14719,0.858795,1.0,0.768207,8180.8,95.4,167.7,391.3,100.0,1.0
723587,4528,161,10.971042,0.968748,-0.011616,0.024813,0.0,0.00214682,0.173969,-0.346428,1.0,0.92228,0.637897,6300.1,81.9,107.2,735.8,100.0,1.0
723747,4529,160,8.887063,0.2,-0.154858,0.001006,0.0,0.0021673,0.074154,-0.875168,1.0,1.0,0.347688,4285.6,46.9,32.1,688.4,100.0,1.0
723907,4530,160,11.578387,0.30509,0.001842,0.013421,0.000223,0.00197623,0.232226,-0.29813,1.0,1.0,0.567141,6484.1,72.1,104.0,521.2,100.0,1.0
724059,4531,152,13.973586,0.784897,0.020544,0.023756,0.0,0.00249465,0.282746,-0.039176,0.976089,0.992986,0.74348,7470.7,93.7,145.8,465.3,100.0,1.0
724216,4532,157,11.165615,0.2,0.015837,0.020934,0.018685,0.0021221,0.195795,-0.381134,0.915752,1.0,0.561915,6167.9,70.1,118.3,476.3,100.0,1.0
724379,4533,163,11.532451,0.2,0.05454,0.003242,8.7e-05,0.00165239,0.277013,0.109694,0.686223,0.925739,0.770055,8037.9,104.3,116.8,831.3,100.0,1.0
724543,4534,164,11.155262,0.368078,-0.02543,0.035904,0.0,0.00192263,0.21317,-0.097788,0.717892,0.925772,0.742069,7247.4,94.1,139.1,741.8,100.0,1.0
724703,4535,160,11.092599,0.76547,-0.085129,0.01016,0.0,0.00233997,0.151141,-0.532834,0.930362,1.0,0.527014,5589.9,67.8,86.8,532.1,100.0,1.0
724861,4536,158,9.439909,0.2,-0.035527,0.0,0.182764,0.00208694,0.117525,-0.479858,0.854192,0.895741,0.567264,5791.7,76.4,54.4,612.9,100.0,1.0
725025,4537,164,9.935729,0.375916,0.005807,0.015044,0.0,0.00166463,0.197754,0.152701,0.553541,0.693031,0.768032,8201.8,121.1,113.4,638.8,100.0,1.0
725181,4538,156,11.116452,0.232132,0.051383,0.02541,0.024064,0.0015851,0.279406,0.094316,0.804928,0.900588,0.746518,7979.3,105.0,77.5,813.2,100.0,1.0
725345,4539,164,10.823723,0.2,-0.062813,0.020272,0.0,0.00177002,0.222521,-0.257821,0.802394,1.0,0.587403,6637.7,71.3,147.2,540.3,100.0,1.0
725503,4540,158,12.128479,1.0,-0.039857,0.019,0.0,0.00220795,0.225777,-0.135503,0.706544,1.0,0.737257,7103.7,88.7,193.8,568.6,100.0,1.0
725667,4541,164,10.264206,0.294963,-0.037621,0.014108,0.016238,0.00203683,0.152275,-0.566964,1.0,1.0,0.496436,5459.9,64.2,77.9,631.2,100.0,1.0
725831,4542,164,10.909826,0.218558,0.113888,0.02923,0.015388,0.0019535,0.196539,-0.031476,0.695612,0.851282,0.799771,7500.1,101.3,166.3,739.4,100.0,1.0
725990,4543,159,10.238617,0.2,0.002133,0.014947,0.074294,0.00190394,0.182393,-0.139266,0.679531,0.889978,0.741547,7089.4,93.8,141.9,576.8,100.0,1.0
726151,4544,161,13.195169,1.0,0.064662,0.00187,0.0,0.00248298,0.22548,-0.247187,0.868076,1.0,0.62406,6678.2,75.5,159.6,590.0,100.0,1.0
726307,4545,156,10.705965,1.0,0.001023,0.022102,0.0,0.00262335,0.098095,-0.0664,0.234765,0.753754,0.829776,7367.0,105.0,216.3,409.0,100.0,1.0
726469,4546,162,9.693343,0.535067,-0.085492,0.005402,0.000113,0.00205553,0.126394,-0.499974,1.0,0.912868,0.590592,5715.1,74.7,112.9,615.1,100.0,1.0
726629,4547,160,11.74283,0.765304,-0.012585,0.015052,0.0,0.00224345,0.197588,-0.330077,0.883398,1.0,0.626125,6362.4,78.3,130.3,456.3,100.0,1.0
726792,4548,163,11.194268,0.2,-0.019099,0.003369,0.0,0.00221781,0.169068,-0.458093,0.895322,1.0,0.550658,5874.7,68.3,121.2,492.6,100.0,1.0
726955,4549,163,13.844064,1.0,0.053861,0.024897,1.9e-05,0.00240513,0.264181,-0.073615,0.823367,1.0,0.711953,7339.5,87.6,164.4,451.2,100.0,1.0
727116,4550,161,10.472198,0.2,0.031146,0.025298,0.012374,0.00172862,0.218103,0.061539,0.626023,0.819518,0.764346,7854.5,107.9,107.2,817.9,100.0,1.0
727276,4551,160,9.456588,0.849152,0.027394,0.007222,0.0,0.00231558,0.077782,-0.042846,0.469434,0.580457,0.786626,7456.8,118.0,144.4,529.4,100.0,1.0
727435,4552,159,6.910369,0.872838,0.015368,0.017919,0.0,0.00207231,-0.001903,-0.066625,0.152921,0.484701,0.817606,7366.2,124.0,196.0,425.9,100.0,1.0
727595,4553,160,12.13137,0.732043,-0.023949,0.022702,0.0,0.00161518,0.316666,0.097505,0.859446,1.0,0.767026,7991.5,99.4,118.8,843.0,100.0,1.0
727746,4554,151,12.404798,0.491121,-0.011758,0.023334,0.0,0.00250777,0.209402,-0.151551,0.768608,0.955407,0.744043,7042.6,90.0,189.6,474.1,100.0,1.0
