episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
954,152405,160,-0.0126,0.1621,0.523,0.3149,0.4927,-0.9281,-0.5527,9497.2,3301.0,621.1,488.8,0.001777,0.133179
955,152566,161,1.2957,0.9291,0.0486,0.0223,1.0,-0.9752,-1.0,12242.0,12321.6,880.4,385.3,0.003576,
956,152723,157,0.3445,0.4856,0.0812,0.4332,0.5964,-0.9814,-0.6583,9892.2,13311.3,663.3,449.5,0.004349,-0.013467
957,152884,161,-0.0254,0.1494,0.8347,0.0159,0.8772,-0.5427,-1.0,10962.3,599.4,1974.6,558.0,0.002808,
958,153043,159,0.5432,0.585,0.0248,0.3902,0.8728,-0.973,-0.9173,10945.3,10118.3,766.9,476.9,0.001434,0.116728
959,153202,159,0.696,0.0878,0.1521,0.7602,-0.8898,-1.0,0.457,4229.8,15887.6,217.2,442.7,0.003822,
960,153361,159,1.0864,0.0,0.0,1.0,-0.2458,-0.9875,0.5158,6683.4,13372.0,193.7,632.1,0.001951,0.126289
961,153521,160,0.5497,0.5803,0.1104,0.3094,0.983,-0.9798,-1.0,11365.2,14087.3,823.0,589.4,0.003418,0.124711
962,153687,166,1.1331,1.0,0.0,0.0,0.7723,-0.9849,-1.0,10562.3,17517.3,965.9,426.1,0.001492,0.080676
963,153847,160,-0.091,0.2395,0.405,0.3554,0.8595,-0.9459,-1.0,10894.7,5034.8,1023.3,384.6,0.006313,0.063113
964,154010,163,0.6677,0.584,0.0036,0.4124,0.8828,-0.9729,-0.8797,10983.5,10149.4,751.9,321.5,0.001737,
965,154172,162,0.1795,0.3083,0.1743,0.5174,-0.1238,-0.981,-0.3876,7148.3,9396.2,555.1,291.0,0.001344,
966,154339,167,0.6311,0.2265,0.0697,0.7038,0.4783,-0.982,0.1073,9442.3,13116.4,357.1,691.3,0.002057,0.217264
967,154502,163,0.3473,0.5617,0.1976,0.2407,0.7178,-0.9776,-1.0,10354.8,11580.2,1188.0,577.6,0.003026,
968,154667,165,0.3892,0.4697,0.2632,0.267,0.6903,-0.9724,-0.5687,10249.9,9299.6,627.5,660.7,0.003671,0.109751
969,154832,165,-0.0242,0.0,1.0,0.0,0.0059,-0.1891,-1.0,7642.5,235.6,1378.0,887.4,0.001485,
970,154991,159,-0.0991,0.1498,0.7514,0.0988,1.0,-0.7296,-1.0,12761.9,1179.8,2187.8,424.9,0.001862,0.116943
971,155150,159,0.2004,0.0,1.0,0.0,0.4466,0.0199,-1.0,9321.4,228.5,1705.2,861.8,0.001967,
972,155312,162,0.3206,0.486,0.0892,0.4248,0.9173,-0.9777,-1.0,11114.9,12443.5,837.9,504.8,0.001561,
973,155469,157,0.7543,0.6551,0.2022,0.1427,1.0,-0.9708,-0.9474,11459.9,9799.2,778.9,619.8,0.002019,0.134737
974,155632,163,0.1959,0.391,0.3672,0.2417,0.9894,-0.955,-1.0,11389.5,6331.9,1265.6,301.8,0.006752,
975,155791,159,0.0376,0.3132,0.2735,0.4133,0.7906,-0.966,-0.8481,10632.2,7813.5,739.2,492.7,0.001748,0.165187
976,155961,170,0.7087,0.3539,0.0135,0.6325,0.587,-0.9772,0.0157,9856.6,10789.1,393.7,768.3,0.00238,-0.014717
977,156124,163,-0.3853,0.0387,0.6157,0.3456,0.8686,-0.8962,-1.0,10929.4,2632.6,1001.9,542.8,0.003862,
978,156282,158,0.4331,0.5323,0.4318,0.0359,0.9485,-0.9433,-1.0,11233.6,4952.8,1567.8,476.3,0.001639,
979,156435,153,0.5625,0.6546,0.3125,0.0329,0.8406,-0.9577,-1.0,10822.6,6400.8,1771.5,551.3,0.002535,0.181146
980,156590,155,0.8282,0.72,0.1315,0.1485,0.9609,-0.9654,-1.0,11281.0,8144.6,1230.5,379.4,0.001802,
981,156750,160,1.1147,1.0,0.0,0.0,0.7628,-0.9747,-1.0,10526.3,10404.0,1495.4,597.3,0.001642,
982,156908,158,0.6238,0.6546,0.0632,0.2821,0.9404,-0.9679,-1.0,11203.0,8723.6,1649.6,689.3,0.001785,
983,157073,165,0.4568,0.5212,0.3519,0.1269,1.0,-0.9493,-1.0,11846.1,5839.9,1509.3,470.8,0.001945,0.198963
984,157232,159,-0.0413,0.0721,0.4039,0.524,0.4322,-0.9543,-0.3784,9266.7,5068.7,551.4,540.1,0.003129,
985,157388,156,0.6314,0.4979,0.0641,0.438,1.0,-0.9548,-0.5735,12175.0,6727.9,629.4,507.5,0.002079,
986,157549,161,0.3646,0.5416,0.4554,0.003,0.7717,-0.9422,-1.0,10560.3,4568.3,1459.4,484.2,0.001632,0.171183
987,157711,162,1.4138,1.0,0.0,0.0,1.0,-0.9688,-1.0,11434.6,9151.4,1397.0,711.9,0.002046,0.096074
988,157869,158,0.3054,0.446,0.5344,0.0196,1.0,-0.9199,-1.0,12307.0,3840.8,1830.5,321.1,0.00161,0.204005
989,158024,155,0.2368,0.163,0.1894,0.6476,-1.0,-1.0,0.0194,3118.2,9948.0,392.2,353.9,0.002447,
990,158186,162,0.1807,0.3607,0.2386,0.4007,0.9512,-0.9751,-0.9303,11244.1,11307.2,772.1,352.1,0.002438,
991,158340,154,-0.1688,0.16,0.8294,0.0106,0.4449,-0.5416,-1.0,9315.3,508.0,2692.2,875.2,0.00198,
992,158505,165,0.6696,0.4887,0.0567,0.4546,1.0,-0.9739,-0.532,11534.4,11066.2,612.8,500.1,0.003388,0.239862
993,158662,157,0.3697,0.0406,0.3196,0.6398,0.5265,-0.9649,0.0889,9626.0,6847.9,364.4,447.6,0.00138,
994,158820,158,1.016,0.0,0.0,1.0,-0.9402,-1.0,0.3956,4037.7,11402.2,241.8,366.1,0.001436,
995,158977,157,-0.0611,0.2241,0.6181,0.1577,1.0,-0.9,-1.0,11936.8,2984.0,1133.8,466.3,0.002014,0.191722
996,159134,157,1.0854,0.0,0.0,1.0,0.5009,-0.9758,0.4855,9528.3,9863.0,205.8,980.7,0.002622,
997,159297,163,-0.0504,0.2543,0.4117,0.334,0.9,-0.9285,-1.0,11048.8,3861.0,896.9,495.0,0.001872,0.208003
998,159450,153,0.0143,0.0,1.0,0.0,-0.0645,-0.1623,-1.0,7374.4,220.1,1307.9,390.1,0.00525,
999,159603,153,-0.0676,0.1094,0.4807,0.4099,0.5515,-0.9257,-0.6113,9721.0,3269.6,644.5,467.0,0.001723,0.16238
1000,159761,158,-0.0903,0.0,1.0,0.0,-0.3423,-0.2603,-1.0,6315.7,213.5,1392.9,509.9,0.002736,0.102817
1001,159923,162,0.8469,0.8633,0.0643,0.0724,0.7082,-0.9687,-1.0,10318.2,8229.6,1172.3,517.7,0.002844,0.176614
1002,160080,157,0.4827,0.518,0.2084,0.2736,0.9885,-0.9641,-0.9375,11386.0,7935.8,775.0,403.0,0.001627,
1003,160243,163,-0.0959,0.0,1.0,0.0,-0.1762,-0.2431,-1.0,6948.6,229.5,1928.6,564.3,0.003508,0.180978
1004,160402,159,-0.0879,0.2454,0.6037,0.1509,0.7781,-0.8993,-1.0,10584.5,2628.0,1151.9,651.9,0.001536,
1005,160559,157,1.0039,0.0353,0.0118,0.9528,0.1201,-0.9812,0.4634,8077.4,10767.3,214.6,555.1,0.001386,0.172256
1006,160723,164,0.193,0.1675,0.2433,0.5892,0.8322,-0.9697,-0.3398,10790.7,8894.1,535.9,440.5,0.00315,0.194914
1007,160886,163,1.0815,0.0,0.0,1.0,-0.0134,-0.9842,0.4707,7569.1,12006.5,211.7,678.8,0.002038,
1008,161040,154,1.1333,0.8889,0.0796,0.0315,1.0,-0.9512,-1.0,11939.0,6119.0,1577.0,273.6,0.001105,
1009,161198,158,0.3747,0.4174,0.1536,0.429,0.9848,-0.9599,-0.8103,11372.1,7087.6,724.1,673.6,0.003859,
1010,161358,160,-0.1208,0.179,0.7825,0.0385,0.8137,-0.6984,-1.0,10720.4,888.6,3858.2,519.3,0.003477,
1011,161521,163,0.6075,0.5729,0.043,0.3841,0.9479,-0.9701,-0.8393,11231.4,9376.0,735.7,391.2,0.002566,0.228458
1012,161682,161,0.242,0.4155,0.4402,0.1443,1.0,-0.9412,-1.0,11474.5,4878.7,1499.0,617.9,0.001798,
1013,161841,159,0.2315,0.5021,0.3188,0.1791,0.6835,-0.9458,-1.0,10224.0,4718.6,1484.1,323.4,0.000944,0.290989
1014,162000,159,-0.0719,0.2416,0.5794,0.179,1.0,-0.883,-1.0,12774.9,2729.0,1524.1,1285.7,0.000831,
1015,162163,163,1.0938,1.0,0.0,0.0,0.7409,-0.9712,-1.0,10442.9,9050.3,1773.7,455.3,0.002482,0.253846
1016,162320,157,0.3117,0.1744,0.2176,0.6079,0.3095,-0.9745,-0.1245,8799.0,8635.0,449.8,430.6,0.001429,
1017,162479,159,0.164,0.3585,0.5772,0.0643,1.0,-0.9137,-1.0,11471.9,3322.8,1697.9,820.9,0.002408,0.215188
1018,162639,160,-0.2887,0.0511,0.4591,0.4899,0.8058,-0.932,-0.758,10689.9,3927.7,703.2,398.0,0.001856,0.208296
1019,162802,163,-0.4229,0.0088,0.5457,0.4455,0.9152,-0.9121,-0.8874,11106.9,3160.0,755.0,717.4,0.001846,
1020,162961,159,1.0825,0.8413,0.0632,0.0955,1.0,-0.9378,-1.0,11842.7,4756.5,1651.4,467.4,0.001432,0.2579
1021,163123,162,-0.0647,0.0,1.0,0.0,-0.3361,-0.1908,-1.0,6339.6,195.9,2310.5,480.4,0.001775,0.223539
1022,163284,161,-0.1685,0.1941,0.3542,0.4517,0.5684,-0.9479,-0.7971,9785.5,4695.9,718.8,1036.0,0.001786,
1023,163445,161,-0.3448,0.0678,0.6019,0.3303,0.7879,-0.8901,-0.9443,10621.9,2415.2,777.7,652.4,0.004224,0.230611
1024,163613,168,1.003,0.0,0.0,1.0,0.7689,-0.9531,0.3941,10549.4,5627.8,242.4,853.4,0.00334,0.240399
1025,163767,154,0.1984,0.4111,0.5301,0.0588,0.8673,-0.9204,-1.0,10924.5,3430.2,1583.8,695.9,0.001279,0.256672
1026,163933,166,0.2383,0.4082,0.1447,0.4471,0.9276,-0.939,-1.0,11154.1,4573.1,823.9,493.9,0.001136,0.255599
1027,164095,162,0.7293,0.6634,0.2842,0.0524,1.0,-0.9399,-1.0,11916.1,4953.8,1814.6,611.4,0.001134,0.2659
1028,164257,162,0.3607,0.2582,0.1971,0.5447,0.587,-0.9345,-0.2914,9856.6,3764.7,516.5,641.8,0.00247,0.325376
1029,164413,156,-0.3254,0.0921,0.7864,0.1215,0.4409,-0.6752,-1.0,9299.8,715.9,2548.4,811.0,0.001769,0.217877
1030,164578,165,1.3692,1.0,0.0,0.0,1.0,-0.9397,-1.0,12346.7,5116.1,2009.0,562.5,0.002996,
1031,164744,166,1.3692,1.0,0.0,0.0,1.0,-0.9432,-1.0,12099.3,5321.4,1991.6,387.1,0.002371,
1032,164906,162,0.582,0.6457,0.033,0.3213,0.861,-0.9463,-1.0,10900.5,5078.6,1492.3,583.1,0.001443,
1033,165058,152,-0.1593,0.0964,0.5108,0.3928,0.7534,-0.9085,-0.679,10490.4,2864.9,671.6,355.1,0.001897,
1034,165217,159,0.0899,0.1781,0.211,0.6109,-0.0642,-0.9583,-0.2952,7375.2,4418.8,518.1,774.7,0.002539,0.260698
1035,165380,163,0.1424,0.3709,0.4631,0.166,0.9599,-0.9264,-1.0,11277.2,3831.0,1585.8,901.0,0.002776,
1036,165539,159,-0.0881,0.2126,0.3647,0.4227,0.9729,-0.9149,-0.959,11326.9,3326.7,783.6,688.3,0.001503,0.225932
1037,165692,153,0.5356,0.49,0.1717,0.3383,0.9457,-0.9399,-0.7114,11223.1,4668.9,684.6,312.3,0.001618,
1038,165855,163,1.0783,0.0297,0.0381,0.9321,0.6954,-0.9424,0.4564,10269.5,4453.5,217.5,406.8,0.001982,0.290422
1039,166014,159,0.3383,0.5266,0.2918,0.1816,0.8395,-0.9494,-1.0,10818.7,5344.2,1755.5,519.6,0.001757,
1040,166171,157,-0.2872,0.0602,0.7016,0.2382,1.0,-0.7903,-1.0,12750.4,1519.9,983.8,364.1,0.000761,0.279378
1041,166332,161,0.4825,0.5634,0.1604,0.2761,0.9276,-0.9268,-1.0,11154.2,3807.0,1603.9,433.4,0.00106,
1042,166501,169,0.2737,0.537,0.0199,0.4431,0.5868,-0.9542,-1.0,9855.5,5375.2,1004.1,912.6,0.001549,0.285597
1043,166662,161,1.039,0.0,0.0,1.0,0.431,-0.9497,0.4646,9262.1,4607.3,214.2,694.1,0.001269,
1044,166814,152,-0.0948,0.1695,0.5152,0.3153,1.0,-0.9004,-0.83,11621.7,2917.1,732.0,364.6,0.001687,
1045,166973,159,1.2162,1.0,0.0,0.0,0.8716,-0.9344,-1.0,10940.9,4169.9,2268.8,482.2,0.001547,0.279647
1046,167135,162,0.121,0.5283,0.4066,0.0651,0.3902,-0.9432,-1.0,9106.5,4007.6,1800.4,771.5,0.00089,0.237504
1047,167294,159,0.2744,0.4387,0.1311,0.4302,1.0,-0.9418,-1.0,11924.1,5125.9,1048.7,465.2,0.001101,
1048,167449,155,0.9936,0.0,0.0,1.0,0.0973,-0.9549,0.3975,7990.9,4431.0,241.0,840.2,0.001412,0.274717
1049,167612,163,0.2922,0.4757,0.1575,0.3668,0.8085,-0.9474,-1.0,10700.3,5083.9,909.4,540.3,0.001901,
1050,167773,161,0.4699,0.6028,0.3325,0.0647,0.8257,-0.9438,-1.0,10765.8,4788.5,1936.5,957.2,0.001585,0.263533
1051,167935,162,0.93,0.7752,0.1591,0.0656,1.0,-0.9341,-1.0,12008.4,4553.9,1975.6,582.5,0.001097,0.325789
1052,168098,163,0.1415,0.3837,0.106,0.5103,0.3191,-0.944,-0.7653,8835.7,3945.4,706.1,459.6,0.001504,
1053,168254,156,0.3196,0.4287,0.4245,0.1468,1.0,-0.9095,-1.0,11935.1,3296.7,1045.6,499.2,0.000763,
1054,168417,163,0.1499,0.3099,0.3039,0.3862,1.0,-0.9133,-0.8824,12689.3,3660.1,752.9,959.0,0.001244,0.274381
1055,168580,163,-0.7958,0.0,1.0,0.0,-0.7252,-1.0,-1.0,4857.0,187.5,1663.3,646.3,0.00226,
1056,168740,160,-0.0402,0.2596,0.6525,0.0879,0.8345,-0.8555,-1.0,10799.6,1868.7,1123.4,870.0,0.001613,
1057,168902,162,-0.2883,0.0806,0.4941,0.4253,0.3517,-0.9288,-0.7131,8960.0,3146.2,685.2,576.9,0.001292,
1058,169057,155,0.3537,0.6015,0.3499,0.0486,0.6123,-0.9318,-1.0,9952.9,3648.6,1791.7,210.2,0.001476,0.287423
1059,169211,154,-0.3134,0.1093,0.441,0.4497,0.3489,-0.9268,-0.8239,8949.3,3056.3,729.6,500.8,0.001576,0.275995
1060,169374,163,1.2694,0.0,0.0,1.0,-0.1207,-0.9602,0.4548,7160.2,4499.9,218.1,264.1,0.000988,
1061,169529,155,0.2186,0.5319,0.3592,0.1088,0.591,-0.9448,-1.0,9871.8,4469.2,1948.3,667.0,0.002036,0.366053
1062,169686,157,-0.0617,0.0,1.0,0.0,-0.6293,-0.2257,-1.0,5222.2,168.6,1622.5,582.3,0.014307,
1063,169845,159,1.169,0.9128,0.0521,0.0351,1.0,-0.9341,-1.0,12693.0,4816.5,2360.5,487.2,0.001494,0.2848
1064,170009,164,0.5041,0.1194,0.2167,0.6638,-0.2034,-0.959,0.0826,6845.0,4171.6,367.0,307.7,0.001154,0.303068
1065,170172,163,-0.0389,0.0,1.0,0.0,-0.3259,-0.2184,-1.0,6378.2,204.0,2078.0,567.0,0.001434,
1066,170333,161,0.4003,0.0369,0.2783,0.6847,-0.0573,-0.9544,0.0916,7401.8,4055.8,363.4,624.4,0.001076,0.335423
1067,170488,155,0.3462,0.4784,0.2419,0.2796,1.0,-0.9196,-1.0,11543.5,3588.3,1489.1,442.7,0.001506,
1068,170644,156,0.594,0.2781,0.0214,0.7005,-1.0,-1.0,0.4139,3590.9,4638.3,234.4,386.2,0.001426,
1069,170799,155,0.7273,0.1887,0.1229,0.6884,0.1463,-0.941,0.2982,8177.5,3465.3,280.7,536.6,0.001064,0.256495
1070,170960,161,-0.3183,0.0489,0.7263,0.2247,0.371,-0.8097,-1.0,9033.4,1186.8,1053.9,494.7,0.001141,
1071,171116,156,1.3613,1.0,0.0,0.0,1.0,-0.9364,-1.0,11898.8,4675.2,1825.1,696.7,0.001721,
1072,171279,163,-0.1077,0.0186,0.8441,0.1373,0.8558,-0.4668,-1.0,10880.5,510.1,1044.9,770.7,0.001689,0.311052
1073,171440,161,0.5441,0.6844,0.0922,0.2234,0.7069,-0.942,-1.0,10313.4,4442.0,1782.1,395.5,0.001112,
1074,171599,159,1.0984,0.0288,0.0199,0.9513,-0.4655,-0.9709,0.5278,5846.3,5016.4,188.9,585.4,0.001465,0.307575
1075,171756,157,0.3462,0.5385,0.4229,0.0386,0.7779,-0.9216,-1.0,10583.8,3374.1,1893.9,434.4,0.001162,
1076,171913,157,0.7284,0.6729,0.0944,0.2327,1.0,-0.9275,-1.0,12379.8,4270.0,1648.4,312.8,0.001815,0.363002
1077,172079,166,-0.0905,0.0,1.0,0.0,-0.2445,-0.2825,-1.0,6688.5,233.0,1081.1,1012.7,0.001125,0.305327
1078,172232,153,0.4487,0.2379,0.1448,0.6173,1.0,-0.9095,-0.2771,12088.2,3338.7,510.8,379.1,0.001585,
1079,172393,161,0.1428,0.3722,0.4873,0.1405,0.8996,-0.9282,-1.0,11047.3,3845.1,1366.9,394.0,0.002674,0.344301
1080,172554,161,0.3101,0.4232,0.1658,0.4111,1.0,-0.9433,-1.0,11879.8,5234.3,940.7,445.4,0.001588,
1081,172719,165,-0.3646,0.0694,0.659,0.2716,0.7055,-0.858,-1.0,10307.9,1814.5,1361.9,588.9,0.001082,0.31487
1082,172880,161,-0.28,0.1265,0.5529,0.3206,0.7605,-0.8972,-1.0,10517.4,2557.5,1078.1,373.2,0.001167,
1083,173038,158,0.2404,0.4176,0.1249,0.4575,0.8778,-0.9202,-1.0,10964.5,3433.6,930.2,384.0,0.002641,
1084,173200,162,0.2139,0.4176,0.2439,0.3385,0.9691,-0.921,-1.0,11312.1,3577.7,1650.5,550.8,0.0024,
1085,173361,161,0.954,0.7961,0.1722,0.0317,1.0,-0.924,-1.0,11791.2,3878.3,2218.8,448.8,0.002289,0.352859
1086,173515,154,-0.267,0.1074,0.5601,0.3325,1.0,-0.8768,-1.0,12394.5,2514.3,851.5,519.1,0.000912,0.3673
1087,173682,167,1.186,0.0,0.0,1.0,0.7253,-0.9467,0.4189,10383.6,4873.3,232.4,518.2,0.000747,
1088,173848,166,0.8795,0.1131,0.1412,0.7456,0.1313,-0.9504,0.4118,8120.4,4090.8,235.3,647.2,0.001896,
1089,174007,159,0.2295,0.4215,0.4622,0.1164,0.9268,-0.9183,-1.0,11151.0,3410.9,1648.4,376.0,0.003165,0.360296
1090,174163,156,1.084,0.0,0.0,1.0,-0.2414,-0.9588,0.4613,6700.3,4066.5,215.5,653.2,0.001051,0.344882
1091,174323,160,0.2797,0.4341,0.1864,0.3795,1.0,-0.9282,-1.0,11458.7,3989.3,1276.6,981.7,0.000935,0.318547
1092,174486,163,-0.0495,0.0,1.0,0.0,-0.4884,-0.2778,-1.0,5759.0,199.4,1030.7,856.9,0.000751,
1093,174644,158,0.1903,0.3038,0.6804,0.0158,1.0,-0.7987,-1.0,11597.5,1440.1,1318.2,407.0,0.011395,
1094,174809,165,0.3519,0.2899,0.1481,0.562,0.7996,-0.9373,-0.5302,10666.3,4249.6,612.1,614.9,0.001248,0.329839
1095,174965,156,0.6205,0.1752,0.1474,0.6773,0.6948,-0.9271,0.1719,10267.4,3520.4,331.2,778.3,0.000982,0.344671
1096,175125,160,-0.0241,0.301,0.3967,0.3023,0.9477,-0.9311,-1.0,11230.6,4074.8,1851.4,543.6,0.000701,0.359964
1097,175288,163,-0.1241,0.0402,0.4174,0.5424,1.0,-0.9108,-0.566,11581.8,3244.2,626.4,468.7,0.000736,
1098,175449,161,0.0204,0.2713,0.539,0.1897,0.9997,-0.9011,-1.0,11429.0,2890.2,1203.9,435.2,0.001283,0.37918
1099,175608,159,-0.1099,0.225,0.3672,0.4078,0.7967,-0.9197,-1.0,10655.4,3316.0,840.4,583.6,0.000542,
1100,175767,159,0.8219,0.7763,0.2028,0.0208,0.8598,-0.9418,-1.0,10895.8,4677.8,1894.2,411.0,0.006637,0.346463
1101,175929,162,1.0322,0.0416,0.0479,0.9105,0.2381,-0.9446,0.4927,8527.3,3845.9,202.9,730.2,0.000815,0.339273
1102,176088,159,1.1753,1.0,0.0,0.0,0.8002,-0.9413,-1.0,10668.8,4543.2,1863.5,622.4,0.001012,
1103,176249,161,1.3704,1.0,0.0,0.0,1.0,-0.9376,-1.0,11762.1,4711.0,1904.4,590.7,0.00052,0.395938
1104,176409,160,-0.0307,0.0,1.0,0.0,-0.4769,-0.2487,-1.0,5802.8,193.1,976.3,391.0,0.001024,0.352455
1105,176565,156,1.2034,1.0,0.0,0.0,0.853,-0.9389,-1.0,10869.8,4450.0,1750.3,771.2,0.001326,0.345209
1106,176730,165,0.0674,0.0,1.0,0.0,0.013,-0.144,-1.0,7669.5,224.0,1157.1,471.7,0.000991,
1107,176889,159,1.0293,0.8254,0.0991,0.0756,1.0,-0.9304,-1.0,11665.5,4187.3,1756.2,679.0,0.001007,0.388737
1108,177049,160,1.3846,1.0,0.0,0.0,1.0,-0.9331,-1.0,11718.7,4380.9,1642.9,596.6,0.001609,0.36158
1109,177210,161,-0.0934,0.2315,0.3507,0.4178,0.8417,-0.9193,-1.0,10826.7,3352.8,821.7,767.2,0.000913,
1110,177370,160,0.1795,0.4102,0.2335,0.3563,0.8515,-0.9266,-1.0,10864.2,3698.0,1148.3,731.4,0.000892,
1111,177526,156,1.2479,1.0,0.0,0.0,0.8717,-0.9333,-1.0,10941.3,4100.2,1777.8,678.7,0.000466,
1112,177679,153,-0.1325,0.228,0.5021,0.27,0.7922,-0.8934,-1.0,10638.2,2495.0,1443.9,575.0,0.001833,0.342101
1113,177839,160,0.0512,0.0,1.0,0.0,-0.3247,-0.2114,-0.9851,6383.1,202.4,794.0,607.0,0.001599,0.378867
1114,178000,161,0.0606,0.1918,0.3421,0.4661,0.5248,-0.9362,-0.5002,9619.5,3766.6,600.1,593.2,0.000985,
1115,178156,156,-0.127,0.2545,0.5738,0.1717,0.5479,-0.9093,-1.0,9707.4,2675.5,1271.1,396.4,0.000761,
1116,178307,151,0.1513,0.234,0.2899,0.4761,0.6973,-0.9366,-0.4377,10276.6,4050.1,575.1,501.8,0.000868,0.358254
1117,178472,165,0.0346,0.2581,0.4542,0.2877,0.9739,-0.9112,-1.0,11330.6,3189.8,1039.5,454.0,0.00072,
1118,178630,158,0.2467,0.456,0.5375,0.0065,0.7997,-0.9159,-1.0,10666.7,3169.4,1670.6,544.6,0.001028,
1119,178792,162,-0.0373,0.2562,0.4561,0.2877,0.7277,-0.9253,-1.0,10392.5,3477.2,808.5,714.1,0.000637,
1120,178957,165,0.0312,0.0,1.0,0.0,-0.1338,-0.1664,-1.0,7110.2,213.3,1050.2,557.2,0.001099,0.355865
1121,179121,164,-0.217,0.1614,0.6058,0.2328,0.8603,-0.8744,-1.0,10897.6,2169.1,1534.0,643.7,0.000871,0.386999
1122,179277,156,0.0198,0.2208,0.6631,0.1161,0.9877,-0.824,-1.0,11383.1,1616.8,1328.1,672.0,0.000967,0.334286
1123,179437,160,-0.0015,0.2735,0.298,0.4285,0.6801,-0.9315,-0.8873,10211.2,3729.3,754.9,743.8,0.000709,0.342743
1124,179599,162,0.0842,0.2858,0.4719,0.2423,0.9641,-0.9194,-1.0,11293.1,3500.9,995.0,366.5,0.000735,0.340034
1125,179759,160,-0.0064,0.3033,0.4814,0.2153,0.8211,-0.9272,-1.0,10748.4,3692.7,1379.2,485.2,0.00083,0.36593
1126,179918,159,0.4638,0.306,0.1354,0.5585,0.5286,-0.9293,-0.2441,9633.8,3408.6,497.6,693.4,0.000965,
1127,180079,161,0.6193,0.6214,0.2688,0.1097,1.0,-0.9255,-1.0,12166.0,4085.2,2133.5,703.4,0.000744,0.359476
1128,180241,162,0.6129,0.6283,0.2786,0.0931,0.9458,-0.9342,-1.0,11223.5,4264.0,1838.5,814.9,0.000529,0.370602
1129,180398,157,1.2043,1.0,0.0,0.0,0.8208,-0.9364,-1.0,10747.4,4224.7,1610.6,311.5,0.00127,
1130,180554,156,-0.3734,0.0552,0.5417,0.4031,0.497,-0.9144,-0.9473,9513.7,2779.0,778.9,379.0,0.00086,
1131,180716,162,-0.2487,0.1037,0.7477,0.1486,0.3925,-0.8135,-1.0,9115.6,1221.6,947.1,579.0,0.000688,
1132,180872,156,-0.2877,0.0449,0.6791,0.276,0.8446,-0.8476,-0.8869,10837.8,1778.4,754.8,866.7,0.000467,
1133,181032,160,0.8885,0.7795,0.1445,0.076,0.9246,-0.9348,-1.0,11142.9,4275.2,1934.1,663.6,0.000575,
1134,181196,164,0.4035,0.4334,0.47,0.0966,0.9559,-0.9342,-1.0,11262.0,4281.2,889.7,355.3,0.000826,
1135,181362,166,1.384,1.0,0.0,0.0,1.0,-0.9311,-1.0,11623.9,4217.1,1726.8,562.2,0.000526,
1136,181522,160,0.6176,0.4912,0.1486,0.3602,1.0,-0.9322,-0.6362,11532.1,4254.7,654.5,491.4,0.000671,
1137,181677,155,0.4274,0.4803,0.3278,0.1919,1.0,-0.9266,-1.0,12066.9,4111.8,823.3,274.9,0.000878,0.33759
1138,181840,163,0.1197,0.3092,0.6253,0.0655,0.8927,-0.8751,-1.0,11021.2,2206.7,1540.0,480.6,0.000973,
1139,182003,163,1.0079,0.1017,0.045,0.8533,0.4968,-0.9434,0.3682,9512.7,4200.1,252.7,489.1,0.000528,0.355691
1140,182168,165,-0.0705,0.0,1.0,0.0,-0.3263,-0.2983,-1.0,6376.9,227.2,1114.6,361.8,0.001118,
1141,182331,163,0.7793,0.771,0.179,0.0499,0.7711,-0.9374,-1.0,10557.8,4218.8,1634.8,394.0,0.000793,0.362439
1142,182493,162,0.5335,0.397,0.0283,0.5746,0.791,-0.9439,-0.3292,10633.7,4740.5,531.7,1026.1,0.000561,0.371328
1143,182654,161,0.4019,0.5406,0.2443,0.2152,0.7783,-0.9268,-1.0,10585.3,3613.6,1470.4,431.8,0.000417,
1144,182817,163,0.7447,0.2072,0.0128,0.78,-0.8552,-1.0,0.4197,4361.6,6001.0,232.1,412.3,0.000901,0.345874
1145,182980,163,0.2516,0.3916,0.5524,0.056,1.0,-0.8935,-1.0,11721.4,2750.7,1664.8,899.7,0.00047,
1146,183153,173,0.4741,0.6294,0.1628,0.2078,0.7319,-0.9456,-1.0,10408.4,4779.6,1996.1,543.0,0.000745,0.373245
1147,183311,158,-0.1877,0.1176,0.7371,0.1454,0.6799,-0.7711,-1.0,10210.4,1115.1,998.2,577.6,0.000476,0.403344
1148,183469,158,-0.0165,0.0,1.0,0.0,-0.3426,-0.2386,-1.0,6314.8,207.4,1020.5,415.3,0.000652,0.366883
1149,183636,167,-0.077,0.0,1.0,0.0,-0.3167,-0.3063,-1.0,6413.3,231.1,1001.1,669.8,0.006324,
1150,183792,156,0.605,0.6121,0.3858,0.0021,1.0,-0.9244,-1.0,11827.5,3911.1,1810.0,309.6,0.001044,
1151,183949,157,0.1301,0.3172,0.2849,0.3979,0.9058,-0.9308,-0.8459,11071.0,4001.1,738.4,713.5,0.000833,0.378293
1152,184110,161,1.073,0.0,0.0,1.0,-0.319,-0.9719,0.4315,6404.7,5699.2,227.4,720.7,0.000511,
1153,184274,164,0.3086,0.4482,0.08,0.4718,0.763,-0.9493,-0.8799,10527.2,5194.5,751.9,864.0,0.002058,
