episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
196,31344,158,-0.0889,0.2161,0.4212,0.3628,1.0,-0.9131,-1.0,12338.4,3551.1,974.6,216.2,0.00153,
197,31509,165,-0.0894,0.6053,0.1999,0.1948,-0.1904,-0.9547,-1.0,6894.7,3808.2,994.3,587.9,0.000755,0.259942
198,31665,156,0.35,0.5542,0.0648,0.381,0.6108,-0.9373,-1.0,9947.1,3966.0,819.7,418.8,0.000618,0.23557
199,31828,163,0.6608,0.1449,0.1443,0.7108,-0.2557,-0.9615,0.2934,6645.6,4316.7,282.6,433.1,0.000499,
200,31987,159,0.5656,0.1291,0.1876,0.6833,0.7512,-0.9242,0.0295,10482.0,3458.0,388.2,474.6,0.000422,0.262857
201,32148,161,0.1878,0.4196,0.1177,0.4627,0.5193,-0.934,-0.8379,9598.7,3635.8,735.1,840.9,0.004127,
202,32308,160,0.428,0.1014,0.2074,0.6912,0.2514,-0.9547,-0.0122,8578.0,4733.8,404.9,433.3,0.000705,
203,32463,155,0.7551,0.7393,0.2096,0.0511,0.7495,-0.9275,-1.0,10475.6,3612.7,923.9,432.1,0.00035,0.253077
204,32522,59,-0.6701,0.3765,0.3227,0.3008,-1.0,-1.0,-0.2419,0.0,1111.3,496.8,231.1,0.001027,
205,32685,163,0.775,0.725,0.0854,0.1897,0.8351,-0.9302,-1.0,10801.7,3867.6,913.7,738.2,0.008133,0.247744
206,32846,161,0.2942,0.361,0.076,0.563,0.5014,-0.9455,-0.5694,9530.5,4373.7,627.8,447.8,0.01324,
207,33010,164,0.2087,0.4392,0.2589,0.3019,0.752,-0.9347,-1.0,10485.2,4016.1,1190.2,624.3,0.006363,
208,33168,158,0.716,0.622,0.2376,0.1404,0.9992,-0.9304,-1.0,11426.8,4104.3,908.5,605.5,0.000413,
209,33328,160,0.0916,0.4296,0.3003,0.2701,0.5925,-0.9415,-1.0,9877.4,4224.6,1132.6,799.9,0.004798,
210,33485,157,-0.0831,0.1142,0.3751,0.5107,0.6846,-0.9212,-0.5959,10228.4,3245.3,638.4,676.1,0.000213,0.231064
211,33643,158,0.0724,0.2521,0.6296,0.1183,1.0,-0.8159,-1.0,13011.7,1766.5,1004.4,478.2,0.001537,0.265212
212,33804,161,-0.0576,0.2082,0.6193,0.1725,1.0,-0.8457,-1.0,11486.0,1860.4,1160.8,576.2,0.000563,
213,33966,162,0.0729,0.1429,0.2639,0.5932,0.7035,-0.9151,-0.428,10300.2,3032.4,571.2,705.0,0.000169,
214,34127,161,1.3012,0.9102,0.0409,0.049,1.0,-0.9187,-1.0,11721.1,3606.1,875.1,492.3,0.021219,0.223766
215,34292,165,0.538,0.6405,0.0411,0.3183,0.699,-0.9436,-1.0,10283.0,4559.4,908.2,415.0,0.003537,
216,34455,163,0.7304,0.1275,0.1157,0.7568,0.0065,-0.9619,0.3398,7644.9,5019.5,264.1,988.1,0.000389,0.2544
217,34615,160,-0.083,0.2195,0.2951,0.4855,1.0,-0.9237,-1.0,12243.7,4011.4,897.2,321.5,0.001496,0.276314
218,34774,159,0.6962,0.1375,0.1162,0.7462,-0.5353,-0.9631,0.3959,5580.6,3779.1,241.6,646.3,0.000799,
219,34937,163,0.0044,0.3802,0.178,0.4418,0.472,-0.9448,-1.0,9418.3,4263.2,942.2,414.9,0.000598,0.265339
220,35101,164,0.4626,0.572,0.3022,0.1259,0.6886,-0.921,-1.0,10243.5,3242.9,1062.9,584.2,0.000418,0.226113
221,35255,154,-0.0421,0.3041,0.5672,0.1286,0.5623,-0.8895,-1.0,9762.5,2208.5,1107.8,461.6,0.000324,0.221025
222,35421,166,0.6648,0.8825,0.0489,0.0686,0.3867,-0.9399,-1.0,9093.3,3780.4,1066.9,680.7,0.002377,0.246887
223,35587,166,0.2718,0.4584,0.2605,0.2811,0.758,-0.9307,-1.0,10508.2,3792.3,939.9,892.6,0.000323,0.272381
224,35751,164,-0.4421,0.046,0.5601,0.3939,0.9578,-0.9017,-1.0,11269.2,2866.1,1022.0,838.7,0.000752,0.243909
225,35912,161,0.3311,0.4515,0.1039,0.4447,1.0,-0.9339,-1.0,11540.3,4363.6,931.2,582.0,0.000332,
226,36077,165,-0.2759,0.0636,0.7209,0.2155,0.9917,-0.7655,-1.0,11398.3,1215.4,965.9,829.9,0.000494,0.245434
227,36235,158,0.1421,0.3396,0.35,0.3104,0.9122,-0.9112,-1.0,11095.3,3122.3,890.7,475.5,0.000417,0.247015
228,36392,157,-0.0798,0.1052,0.7757,0.1191,0.7537,-0.657,-0.9225,10491.6,764.7,769.0,571.0,0.00097,
229,36551,159,-0.2103,0.0242,0.8036,0.1722,0.514,-0.5501,-1.0,9578.2,532.3,842.6,687.4,0.001432,0.250658
230,36707,156,0.8074,0.2126,0.0387,0.7487,-0.414,-0.9589,0.3952,6042.6,3672.4,241.9,498.4,0.002519,0.238864
231,36870,163,0.088,0.3235,0.5577,0.1188,0.9072,-0.8927,-1.0,11076.4,2580.3,1141.4,570.0,0.000999,
232,37032,162,0.7375,0.6423,0.0229,0.3348,1.0,-0.9146,-1.0,12568.3,3681.2,931.8,455.7,0.000885,
233,37187,155,-0.0211,0.236,0.6185,0.1455,0.9064,-0.8686,-1.0,11073.4,2107.5,1070.2,411.6,0.000278,0.219529
234,37352,165,1.0985,0.9179,0.0743,0.0078,0.8614,-0.9406,-1.0,10901.9,4584.9,1072.3,621.2,0.000403,
235,37512,160,-0.1904,0.0735,0.7631,0.1634,0.8841,-0.6929,-1.0,10988.3,894.4,1181.6,506.8,0.001025,
236,37671,159,-0.2254,0.1945,0.3604,0.4451,0.7537,-0.9358,-1.0,10491.7,4085.4,942.3,782.2,0.000359,0.256204
237,37829,158,0.6565,0.3657,0.0406,0.5937,1.0,-0.9121,-0.388,12348.7,3510.8,555.2,811.4,0.000312,0.233927
238,37985,156,0.0738,0.3255,0.2504,0.4241,0.6239,-0.9228,-0.7796,9997.0,3237.8,711.8,519.0,0.000623,0.244913
239,38148,163,0.1233,0.2803,0.6576,0.0621,1.0,-0.8171,-1.0,11614.2,1587.2,979.2,733.3,0.001096,
240,38311,163,0.4151,0.0551,0.2455,0.6994,0.8137,-0.9372,0.0792,10720.4,4269.0,368.3,435.0,0.000479,0.259089
241,38475,164,-0.0845,0.105,0.4401,0.455,0.8746,-0.9121,-0.6603,10952.4,3114.5,664.1,612.9,0.000568,0.243673
242,38639,164,-0.045,0.1908,0.633,0.1762,1.0,-0.8103,-1.0,12765.1,1682.7,1116.1,807.8,0.000575,0.211216
243,38804,165,1.0203,0.7999,0.1632,0.0369,0.8477,-0.9224,-1.0,10849.8,3494.7,817.9,367.4,0.005645,
244,38966,162,0.1102,0.4523,0.3268,0.2209,0.4542,-0.9281,-1.0,9350.5,3249.2,1000.2,526.0,0.000573,
245,39122,156,-0.331,0.1348,0.4616,0.4036,0.5568,-0.9291,-1.0,9741.2,3436.5,1011.8,385.2,0.000551,
246,39284,162,0.7418,0.0979,0.1558,0.7463,-0.451,-0.9576,0.4214,5901.6,3477.8,231.5,432.3,0.000983,
247,39444,160,-0.0215,0.0502,0.8542,0.0956,0.6914,-0.2572,-1.0,10254.1,345.1,1053.0,692.1,0.000223,
248,39609,165,-0.1075,0.2203,0.4076,0.3721,1.0,-0.9192,-1.0,12631.9,3908.7,1107.6,508.8,0.000265,0.234461
249,39771,162,-0.1049,0.2026,0.3306,0.4667,0.9975,-0.9262,-1.0,11420.4,3866.2,921.6,312.4,0.003635,0.246938
250,39932,161,0.5097,0.6291,0.2542,0.1167,0.6981,-0.9382,-1.0,10279.6,4158.8,1013.7,527.4,0.000222,
251,40091,159,0.1581,0.3314,0.3859,0.2826,0.982,-0.9054,-1.0,11361.5,3001.3,932.2,275.4,0.019831,0.219305
252,40243,152,0.5778,0.778,0.148,0.074,0.4315,-0.931,-1.0,9264.1,3354.2,819.4,615.4,0.000304,0.238279
253,40406,163,-0.355,0.0668,0.6782,0.255,0.5704,-0.8328,-1.0,9793.2,1464.1,1163.1,566.5,0.000775,
254,40560,154,-0.0174,0.2057,0.7245,0.0698,0.7542,-0.7268,-1.0,10493.5,960.1,1047.6,450.7,0.000675,
255,40716,156,0.873,0.1807,0.0728,0.7464,0.1417,-0.9438,0.3959,8159.8,3628.7,241.7,651.9,0.00127,
256,40882,166,0.8123,0.0188,0.1895,0.7917,-0.8675,-1.0,0.4153,4314.9,4343.2,233.9,370.5,0.005064,
257,41043,161,0.3398,0.4112,0.0982,0.4906,0.7877,-0.9355,-0.7686,10621.3,4118.2,707.4,459.8,0.002688,0.274448
258,41197,154,0.8919,0.6975,0.1207,0.1818,1.0,-0.9069,-1.0,12228.2,3285.3,823.0,272.5,0.000419,0.270134
259,41354,157,0.4058,0.5122,0.3933,0.0944,0.8313,-0.917,-1.0,10787.1,3248.6,1126.7,404.1,0.000472,
260,41515,161,0.7866,0.6609,0.1852,0.1539,1.0,-0.8921,-1.0,12119.2,2807.5,972.7,426.1,0.00039,0.227077
261,41672,157,0.0528,0.29,0.5657,0.1443,0.8993,-0.8842,-1.0,11046.1,2384.4,868.8,844.2,0.000385,
262,41836,164,0.3456,0.48,0.3111,0.209,0.8924,-0.9325,-1.0,11020.2,4081.8,1026.0,394.8,0.000779,
263,41992,156,-0.2371,0.084,0.3638,0.5522,0.7219,-0.9301,-0.8213,10370.3,3708.3,728.5,290.4,0.000237,
264,42158,166,0.0058,0.2525,0.6791,0.0685,0.8404,-0.8619,-1.0,10821.9,1958.4,1079.7,644.3,0.000536,
265,42318,160,0.3363,0.4435,0.3505,0.206,1.0,-0.9169,-1.0,11626.4,3499.3,1097.6,631.6,0.000323,
266,42482,164,0.4781,0.6819,0.0651,0.253,0.5446,-0.9272,-1.0,9694.7,3328.6,989.5,789.8,0.004054,
267,42639,157,0.357,0.1884,0.2295,0.5821,0.8718,-0.9258,-0.3117,10941.4,3685.1,524.7,542.5,0.002777,0.279753
268,42802,163,0.0972,0.2989,0.3722,0.3289,1.0,-0.9221,-1.0,11432.5,3668.0,963.8,540.1,0.001042,
269,42963,161,0.6012,0.3169,0.0873,0.5957,0.4599,-0.9341,-0.021,9372.1,3556.1,408.4,472.1,0.000783,0.268987
270,43118,155,-0.0333,0.1372,0.7698,0.0931,0.9491,-0.675,-1.0,11236.1,864.4,1014.6,582.4,0.001056,
271,43279,161,0.1333,0.1867,0.7692,0.0441,1.0,-0.6249,-1.0,12125.2,808.2,1071.5,653.2,0.00149,0.2109
272,43440,161,-0.1189,0.0583,0.8924,0.0494,-0.3776,-0.3103,-1.0,6181.4,224.1,997.4,432.2,0.000371,
273,43599,159,0.3182,0.3511,0.0557,0.5932,0.1818,-0.9496,-0.3898,8312.5,4120.0,555.9,539.8,0.000305,0.24504
274,43760,161,0.5184,0.5179,0.0339,0.4482,0.9627,-0.9396,-1.0,11287.7,4669.5,858.2,606.1,0.00021,
275,43921,161,0.3399,0.4719,0.3186,0.2096,0.7407,-0.9284,-0.8888,10441.9,3648.2,755.5,626.5,0.002755,0.233466
276,44079,158,0.9178,0.6954,0.176,0.1286,0.9882,-0.9122,-0.8677,11385.0,3240.0,747.1,330.2,0.000328,0.218236
277,44235,156,-0.8176,0.0118,0.9494,0.0387,-0.7933,-1.0,-1.0,4597.5,148.4,1165.9,305.1,0.000541,0.226946
278,44402,167,0.4826,0.5548,0.1677,0.2775,0.8124,-0.9052,-1.0,10715.3,2827.0,953.2,688.4,0.000355,
279,44566,164,0.3168,0.5114,0.0523,0.4363,0.6653,-0.9389,-1.0,10154.8,4151.9,804.9,348.3,0.00048,
280,44725,159,1.0799,0.8505,0.0681,0.0814,0.9344,-0.93,-1.0,11179.9,3995.5,856.1,1027.2,0.00416,0.254016
281,44881,156,0.7087,0.6089,0.3101,0.0809,1.0,-0.9094,-1.0,12038.3,3320.5,1089.2,481.7,0.000223,0.216664
282,45033,152,0.3987,0.4669,0.1985,0.3346,1.0,-0.9049,-1.0,11608.7,3050.7,817.3,559.7,0.000282,0.202152
283,45193,160,0.6043,0.3884,0.0619,0.5497,1.0,-0.8967,-0.5176,12272.8,2969.2,607.0,456.8,0.000266,0.255572
284,45360,167,0.0379,0.2787,0.1237,0.5977,-0.0372,-0.9471,-0.6291,7478.3,3531.4,651.7,872.6,0.001066,
285,45513,153,0.6341,0.5367,0.0486,0.4148,0.9317,-0.9265,-0.7248,11169.6,3799.5,689.9,450.2,0.000942,0.288046
286,45666,153,0.3996,0.5716,0.3213,0.1071,0.6388,-0.9143,-1.0,10053.8,2931.9,1017.6,352.2,0.000494,
287,45830,164,-0.0047,0.3019,0.1901,0.508,0.863,-0.9378,-1.0,10908.1,4386.8,821.3,574.5,0.003284,
288,45990,160,0.6313,0.3398,0.009,0.6512,0.4091,-0.9389,-0.0992,9178.5,3757.5,439.7,782.4,0.000301,
289,46150,160,0.079,0.1635,0.2555,0.5809,1.0,-0.9294,-0.5577,12301.2,4353.1,623.1,564.4,0.000469,
290,46317,167,0.8005,0.6815,0.3031,0.0155,0.9405,-0.9319,-1.0,11203.1,4111.4,1083.6,781.4,0.001783,0.267817
291,46476,159,0.1183,0.2936,0.2426,0.4638,1.0,-0.9206,-0.8946,11600.8,3650.9,757.8,653.0,0.001133,
292,46636,160,0.3431,0.1701,0.2199,0.61,0.8924,-0.929,-0.3002,11020.2,3882.5,520.1,337.9,0.003254,
293,46797,161,0.7353,0.6282,0.2139,0.1578,1.0,-0.9169,-1.0,12720.3,3828.7,946.4,408.7,0.004477,0.260691
294,46959,162,0.4501,0.2579,0.1206,0.6215,0.3596,-0.9294,-0.2309,8990.0,3181.4,492.4,504.6,0.000568,0.222318
295,47125,166,0.9031,0.0751,0.0851,0.8398,-0.4907,-0.9608,0.3883,5750.5,3668.1,244.7,393.4,0.002726,0.243582
296,47285,160,0.3721,0.5476,0.1549,0.2975,0.6191,-0.9252,-0.9002,9978.7,3334.6,760.1,463.8,0.000587,0.246329
297,47443,158,-0.0903,0.4419,0.4307,0.1274,-0.0021,-0.939,-1.0,7612.1,3120.9,862.7,335.9,0.000789,0.247932
298,47608,165,0.1951,0.3719,0.2178,0.4104,0.7007,-0.9341,-1.0,10289.5,3901.0,844.8,388.7,0.000254,
299,47759,151,0.26,0.451,0.4685,0.0805,0.8245,-0.9176,-1.0,10761.3,3264.8,905.0,653.0,0.009144,0.258455
300,47916,157,0.3593,0.488,0.4375,0.0744,0.82,-0.9169,-1.0,10744.3,3232.5,977.6,527.9,0.001007,
301,48080,164,-0.4837,0.0123,0.5818,0.406,0.6724,-0.9039,-1.0,10181.8,2648.8,854.1,654.8,0.002398,
302,48242,162,0.0797,0.2602,0.6813,0.0585,0.9519,-0.8217,-1.0,11246.9,1577.3,1170.3,427.6,0.007882,
303,48404,162,0.975,0.7581,0.127,0.1149,0.9954,-0.9222,-1.0,11412.5,3669.5,899.2,545.9,0.000866,
304,48560,156,0.1444,0.399,0.2091,0.392,0.8017,-0.9378,-1.0,10674.4,4287.9,885.0,451.7,0.002942,
305,48720,160,-0.0889,0.0986,0.8519,0.0495,0.1559,-0.4274,-1.0,8214.1,358.6,1079.2,479.0,0.000307,
306,48874,154,0.0415,0.4695,0.3933,0.1373,0.303,-0.9444,-1.0,8774.3,3947.8,969.1,642.5,0.000193,
307,49033,159,0.6189,0.1875,0.117,0.6955,-0.2321,-0.9574,0.1603,6735.8,3955.9,335.9,347.1,0.000371,0.224711
308,49194,161,0.2036,0.3617,0.4795,0.1589,0.9439,-0.9212,-1.0,11216.3,3556.6,1031.3,327.3,0.000337,
309,49354,160,0.8431,0.0284,0.0418,0.9298,0.3723,-0.9483,0.3006,9038.4,4370.2,279.7,607.6,0.000449,
310,49508,154,0.1738,0.472,0.3859,0.1421,0.5759,-0.9318,-1.0,9814.1,3595.9,1067.8,469.9,0.000398,
311,49672,164,0.0911,0.4212,0.1913,0.3875,0.5756,-0.94,-1.0,9813.1,4085.5,920.1,820.4,0.000359,
312,49833,161,-0.1433,0.0803,0.773,0.1466,0.5406,-0.6616,-1.0,9679.8,715.0,988.6,453.7,0.000398,0.268351
313,49989,156,0.0883,0.3718,0.3583,0.2698,0.4592,-0.9365,-0.9357,9369.7,3688.3,774.3,553.5,0.000354,0.252081
314,50146,157,-0.0515,0.2022,0.6321,0.1657,0.8603,-0.8422,-1.0,10897.7,1726.7,871.5,163.8,0.001807,
315,50310,164,0.2279,0.3458,0.6049,0.0493,1.0,-0.8561,-1.0,12789.4,2222.0,1112.4,399.9,0.000393,
316,50469,159,-0.2756,0.1353,0.5254,0.3393,0.6731,-0.8974,-1.0,10184.7,2482.5,892.0,538.2,0.000863,0.277404
317,50636,167,-0.1066,0.1826,0.5902,0.2272,1.0,-0.8763,-1.0,12300.2,2486.8,1053.4,426.2,0.000462,
318,50801,165,0.9463,0.749,0.054,0.1971,1.0,-0.9259,-1.0,12102.8,4083.1,1100.3,553.5,0.000301,0.294795
319,50962,161,-0.1474,0.143,0.5994,0.2575,0.9694,-0.8778,-1.0,11313.5,2315.1,935.9,575.2,0.002775,
320,51124,162,0.3801,0.4787,0.1024,0.4188,0.9538,-0.9303,-1.0,11253.9,4034.8,829.6,769.7,0.000491,
321,51279,155,1.3291,0.9137,0.0861,0.0002,1.0,-0.9199,-1.0,11545.6,3604.8,826.7,534.8,0.00216,0.237735
322,51438,159,1.2574,0.8769,0.1117,0.0114,1.0,-0.9104,-0.7454,11454.7,3196.7,698.2,370.3,0.000458,
323,51599,161,-0.0039,0.2503,0.6813,0.0684,0.6748,-0.8343,-1.0,10191.0,1537.3,977.7,515.1,0.000383,0.207493
324,51760,161,0.2649,0.3644,0.5415,0.0941,1.0,-0.8798,-1.0,11504.9,2393.4,991.6,632.9,0.000592,
325,51920,160,1.0639,0.7967,0.0679,0.1354,1.0,-0.9314,-1.0,12016.1,4379.2,862.1,540.8,0.002258,
326,52083,163,0.5951,0.1518,0.1235,0.7248,-0.9592,-1.0,0.2284,3965.5,3936.2,308.6,636.8,0.000858,0.255719
327,52245,162,0.0139,0.8821,0.0693,0.0486,-0.3832,-0.9544,-1.0,6160.1,3376.0,952.1,378.7,0.000914,0.280955
328,52405,160,0.65,0.1348,0.1753,0.6899,1.0,-0.9189,0.137,12634.2,3892.4,345.2,516.3,0.000202,0.228416
329,52572,167,0.2667,0.3507,0.0867,0.5626,0.2471,-0.9484,-0.5533,8561.4,4151.1,621.3,638.0,0.003409,
330,52726,154,0.2206,0.3873,0.264,0.3486,1.0,-0.9197,-1.0,12094.1,3763.1,833.6,419.4,0.005218,
331,52885,159,0.134,0.4052,0.2952,0.2995,0.6995,-0.9312,-1.0,10285.1,3735.0,925.7,701.3,0.000557,0.226829
332,53050,165,0.1998,0.4103,0.3807,0.2091,0.7993,-0.9166,-1.0,10665.4,3195.4,1227.0,425.8,0.00069,
333,53207,157,0.861,0.0191,0.1936,0.7873,-0.6322,-0.962,0.4336,5211.2,3429.8,226.6,244.1,0.000726,0.236145
334,53366,159,0.619,0.6106,0.2078,0.1816,0.8782,-0.926,-1.0,10965.8,3706.2,917.6,398.0,0.000952,
335,53522,156,0.0597,0.1994,0.7605,0.0401,0.8174,-0.7068,-1.0,10734.1,915.1,853.1,463.4,0.000582,
336,53683,161,-0.1224,0.1108,0.4179,0.4714,1.0,-0.9086,-0.7469,11890.1,3251.1,698.8,549.8,0.003518,0.258498
337,53846,163,1.037,0.848,0.1064,0.0455,0.8907,-0.926,-1.0,11013.7,3719.6,1053.2,860.8,0.000352,
338,54006,160,0.4073,0.4625,0.2179,0.3196,1.0,-0.9281,-1.0,11814.0,4106.4,885.8,346.8,0.000803,
339,54165,159,0.0884,0.2156,0.7118,0.0726,1.0,-0.7787,-1.0,11798.1,1333.0,930.2,446.1,0.000289,0.261987
340,54326,161,0.8733,0.1221,0.0229,0.8551,-0.0677,-0.9519,0.4229,7361.9,3825.9,230.8,1196.8,0.000624,
341,54489,163,-0.254,0.168,0.5619,0.2701,0.4668,-0.9147,-1.0,9398.7,2753.9,825.0,548.5,0.000353,0.229336
342,54651,162,0.0259,0.2799,0.4258,0.2943,1.0,-0.9195,-1.0,11985.9,3721.4,996.1,636.7,0.00151,0.237828
343,54813,162,1.0056,0.13,0.0179,0.8521,0.3795,-0.9456,0.4106,9065.8,4167.2,235.8,706.7,0.001462,0.253093
344,54969,156,-0.0584,0.1705,0.6325,0.1971,1.0,-0.8222,-0.9452,12507.6,1758.2,778.1,444.8,0.000299,0.266869
345,55134,165,0.4752,0.5289,0.1368,0.3342,0.9085,-0.9242,-1.0,11081.5,3654.9,925.1,690.3,0.000853,
346,55293,159,-0.3609,0.0885,0.4572,0.4543,0.9196,-0.9147,-1.0,11123.6,3258.8,935.3,574.7,0.000817,0.241647
347,55451,158,1.2877,0.9063,0.0498,0.044,0.9983,-0.9433,-1.0,11423.5,5039.7,958.6,445.3,0.00042,0.252148
348,55618,167,0.9858,0.0115,0.0287,0.9598,0.1324,-0.9441,0.3553,8124.6,3634.3,257.9,768.5,0.001714,
349,55779,161,0.7106,0.6488,0.1763,0.1749,0.9978,-0.9216,-1.0,11421.6,3641.1,1138.3,970.0,0.000651,0.248592
350,55939,160,0.5735,0.6569,0.2664,0.0766,0.7149,-0.9119,-1.0,10343.9,2934.4,953.9,516.0,0.006566,0.205025
351,56100,161,-0.3075,0.1256,0.6811,0.1933,-0.0676,-0.8776,-1.0,7362.3,1503.7,902.2,448.1,0.000252,
352,56255,155,0.4524,0.4921,0.067,0.4408,1.0,-0.9138,-1.0,11839.8,3433.5,831.2,344.6,0.001161,0.267077
353,56419,164,0.1585,0.3348,0.2515,0.4137,1.0,-0.9263,-1.0,11475.9,3891.5,910.5,550.0,0.002723,0.23993
354,56581,162,0.7639,0.1817,0.1396,0.6787,0.5996,-0.9401,0.1647,9904.3,4132.3,334.1,361.0,0.000393,0.235412
355,56736,155,0.4608,0.8068,0.0772,0.116,0.2493,-0.9423,-1.0,8569.7,3712.4,876.7,684.0,0.000513,
356,56896,160,1.0306,0.9413,0.0562,0.0025,0.6123,-0.944,-1.0,9952.8,4446.6,854.9,389.3,0.004237,
357,57062,166,0.41,0.5355,0.3905,0.074,0.614,-0.9225,-1.0,9959.5,3213.7,918.7,334.4,0.000307,
358,57223,161,0.302,0.1526,0.2837,0.5636,0.4686,-0.9383,-0.3546,9405.5,3810.5,541.8,523.7,0.000907,0.276402
359,57387,164,0.9178,0.835,0.0657,0.0993,0.7648,-0.9263,-1.0,10533.8,3571.1,1008.9,597.0,0.000371,0.246096
360,57545,158,0.9415,0.7452,0.1901,0.0646,1.0,-0.9284,-1.0,12273.0,4287.9,927.3,542.5,0.000649,0.232841
361,57709,164,0.5681,0.5676,0.0999,0.3325,0.9535,-0.9257,-1.0,11252.9,3788.7,888.5,689.6,0.000332,0.264605
362,57875,166,0.2467,0.1421,0.8318,0.026,0.8505,-0.21,-1.0,10860.4,343.7,1080.1,658.1,0.00045,0.262434
363,58031,156,0.2878,0.4126,0.3504,0.237,1.0,-0.9168,-1.0,12353.4,3711.6,836.2,731.8,0.000449,0.245536
364,58194,163,-0.0561,0.2373,0.4661,0.2966,0.7873,-0.9113,-0.9281,10619.4,2994.7,771.3,680.4,0.003114,
365,58349,155,0.1423,0.2772,0.247,0.4758,1.0,-0.9163,-0.8402,12457.0,3718.9,736.1,427.9,0.003054,0.239448
366,58516,167,0.3205,0.2412,0.211,0.5478,0.9933,-0.9318,-0.4304,11404.4,4182.6,572.2,464.2,0.00156,
367,58683,167,-0.0947,0.1331,0.705,0.162,1.0,-0.755,-1.0,11939.8,1218.2,1168.4,742.8,0.000772,0.24247
368,58844,161,-0.1491,0.1523,0.4201,0.4275,1.0,-0.9119,-0.8787,11615.3,3295.1,751.5,568.7,0.001319,
369,58996,152,0.5895,0.5596,0.1933,0.2471,1.0,-0.9353,-1.0,11522.5,4454.9,880.2,449.2,0.000362,
370,59156,160,1.1514,0.8486,0.0177,0.1337,1.0,-0.8983,-1.0,12672.0,3115.4,890.3,502.9,0.000388,
371,59317,161,0.0142,0.2684,0.4111,0.3205,1.0,-0.9042,-1.0,12822.9,3347.9,945.3,741.2,0.000462,0.260655
372,59477,160,-0.211,0.0637,0.7279,0.2084,1.0,-0.7329,-1.0,11799.7,1104.3,1017.1,446.4,0.00038,0.223835
373,59636,159,0.5982,0.5893,0.1947,0.2159,0.9367,-0.923,-1.0,11188.8,3630.8,958.5,725.1,0.00029,
374,59796,160,0.7213,0.8029,0.0989,0.0982,0.6215,-0.9312,-1.0,9987.8,3631.9,986.0,962.4,0.000786,
375,59956,160,0.9653,0.0897,0.0713,0.839,-0.4605,-0.9615,0.4921,5865.5,3810.8,203.1,367.3,0.000252,
376,60112,156,-0.146,0.1988,0.4647,0.3365,0.9032,-0.8923,-1.0,11061.1,2567.5,982.7,608.6,0.002172,
377,60269,157,0.3045,0.2509,0.1673,0.5818,0.7875,-0.9314,-0.4218,10620.5,3868.4,568.7,512.5,0.000391,0.204262
378,60426,157,-0.0146,0.2939,0.3165,0.3896,0.6669,-0.9352,-1.0,10161.0,3919.2,882.7,397.8,0.000592,
379,60586,160,0.3604,0.1847,0.1959,0.6193,1.0,-0.9228,-0.2416,11525.3,3732.7,496.6,827.0,0.000266,
380,60748,162,-0.3045,0.049,0.6943,0.2566,0.8084,-0.8025,-1.0,10699.9,1354.4,865.3,275.2,0.000321,
381,60908,160,-0.2899,0.0255,0.7252,0.2493,1.0,-0.7234,-1.0,11903.4,1075.9,1064.3,506.1,0.003088,
382,61062,154,-0.323,0.0892,0.6259,0.2849,0.8177,-0.8413,-1.0,10735.6,1690.9,963.9,720.5,0.000305,
383,61221,159,-0.2991,0.1177,0.4194,0.4629,0.779,-0.9299,-1.0,10588.2,3773.7,821.5,800.8,0.000425,0.243556
384,61386,165,-0.3132,0.0631,0.5293,0.4076,0.6834,-0.9115,-0.9025,10223.6,2888.4,761.0,453.5,0.000653,
385,61534,148,0.5833,0.3174,0.0836,0.599,0.904,-0.898,-0.2435,11064.1,2710.5,497.4,577.8,0.001883,
386,61694,160,0.1351,0.3257,0.6413,0.033,0.7475,-0.856,-1.0,10467.8,1817.2,970.5,335.1,0.000492,
387,61852,158,0.0754,0.4858,0.5021,0.0121,0.3139,-0.9201,-1.0,8816.1,2757.1,979.1,380.0,0.000581,
388,62006,154,0.5481,0.5708,0.2735,0.1557,0.9003,-0.923,-1.0,11050.3,3585.8,1049.3,635.6,0.00053,
389,62171,165,1.1623,0.8432,0.1206,0.0362,1.0,-0.9422,-1.0,11648.9,5040.9,840.3,564.5,0.000323,0.24347
390,62328,157,-0.0163,0.2335,0.5268,0.2397,1.0,-0.8482,-1.0,12047.0,1984.2,969.8,580.9,0.001764,
391,62488,160,0.7744,0.2176,0.0625,0.7199,0.3961,-0.9389,0.2603,9129.2,3736.2,295.9,813.8,0.000561,
392,62648,160,0.5008,0.2259,0.1483,0.6258,0.7313,-0.9348,-0.125,10406.4,3991.9,450.0,471.2,0.000484,
393,62802,154,-0.3638,0.0428,0.6302,0.3271,1.0,-0.8409,-1.0,12415.6,1950.4,913.7,370.4,0.001643,
394,62960,158,-0.119,0.2482,0.4046,0.3472,0.561,-0.9273,-1.0,9757.3,3353.5,851.6,507.4,0.000493,
395,63119,159,0.46,0.4708,0.5168,0.0124,0.8631,-0.8979,-0.9983,10908.5,2670.3,799.3,605.4,0.000331,0.226213
396,63282,163,-0.3056,0.0852,0.5438,0.371,0.9821,-0.8574,-1.0,11361.8,1992.0,955.9,416.3,0.001305,
397,63443,161,0.6289,0.6513,0.0346,0.3141,0.8354,-0.9382,-1.0,10802.7,4370.9,951.5,746.8,0.000396,0.224211
