episode,timestep,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water
5795,925252,0.4063573181629181,-0.6378430724143982,0.2642735242843628,9168.221435546875,632.8901248723269,294.29059450514615,0.4906202554702759,0.1538303941488266,0.35554933547973633
5796,925413,0.7585468292236328,0.0991598442196846,0.3681415617465973,10510.0634765625,239.04765763506293,252.74337752908468,0.0,1.0,0.0
5797,925571,0.9955202341079712,-0.5754031538963318,0.213218092918396,11412.93212890625,671.9863873943686,314.71276065707207,0.6697289347648621,0.29946884512901306,0.030802195891737938
5798,925727,0.2761586010456085,-0.705375075340271,0.2702977955341339,8672.164306640625,735.8647640347481,291.8808834590018,0.5709488391876221,0.16482634842395782,0.2642248272895813
5799,925884,0.27692466974258423,-0.3139429986476898,0.5778462886810303,8675.0830078125,316.1210729189358,168.8614866891876,0.22315920889377594,0.015183350071310997,0.7616574168205261
5800,926044,0.1256093829870224,-0.03712751716375351,0.32380130887031555,8098.57177734375,210.2711396601699,270.4794817492366,0.02069106511771679,0.8713964223861694,0.10791252553462982
5801,926205,-0.44572579860687256,-0.8749988675117493,0.5176101922988892,5921.78466796875,1184.3461487591267,192.95593305954208,0.33050334453582764,0.02186310663819313,0.6476335525512695
5802,926368,0.7959356307983398,-0.6621159315109253,0.19739000499248505,10652.5146484375,788.178160790354,321.0439981520176,0.49258100986480713,0.3548128306865692,0.15260612964630127
5803,926531,0.25131553411483765,-0.7593001127243042,0.38995274901390076,8577.51220703125,890.8929113578276,244.01889707846567,0.020713672041893005,0.657565712928772,0.32172060012817383
5804,926696,0.7671199440956116,-0.7553375363349915,-0.03030131757259369,10542.72705078125,1077.2725990116596,412.1205267328769,0.5599406957626343,0.3706551790237427,0.06940414011478424
5805,926859,0.9252878427505493,-0.6327638626098633,0.3524594008922577,11145.3466796875,758.7315526530147,259.01623613948277,0.8206447958946228,0.02287691831588745,0.15647830069065094
5806,927017,0.5127704739570618,-0.6952850818634033,0.07014896720647812,9573.655395507812,785.4599955379963,371.9404116682708,0.4979311525821686,0.1166277527809143,0.3854410946369171
5807,927182,0.5134552717208862,-0.7092517614364624,0.13515597581863403,9576.2646484375,823.4154747128487,345.9376118555665,0.5807850956916809,0.012164650484919548,0.4070502817630768
5808,927341,0.3655044734477997,-0.6944645643234253,0.32326143980026245,9012.572021484375,737.4407579302788,270.69541986036944,0.06142629310488701,0.1994352787733078,0.7391384243965149
5809,927502,0.0555926151573658,0.3089245557785034,0.5645079016685486,7831.807861328125,149.58478394895792,174.19684366881847,0.0,1.0,0.0
5810,927665,0.7036097645759583,-0.7288005352020264,0.25785645842552185,10300.753173828125,949.5550992414355,296.85741802304983,0.3839774429798126,0.2711181044578552,0.34490445256233215
5811,927829,0.6771422624588013,-0.586884617805481,0.39756086468696594,10199.912109375,617.255609318614,240.97565431147814,0.0,0.0,1.0
5812,927991,0.9605267643928528,-0.5687463283538818,0.18512165546417236,11279.60693359375,653.8846653401852,325.95133683551103,0.40847641229629517,0.33990490436553955,0.2516186833381653
5813,928152,-0.03746965900063515,-0.7310142517089844,0.410693883895874,7477.2406005859375,694.9475841522217,235.72244242067794,0.3077208399772644,0.08895200490951538,0.6033271551132202
5814,928315,0.7874003052711487,-0.749522864818573,0.14934603869915009,10619.9951171875,1059.9766065180302,340.26158411055803,0.5801857113838196,0.044098276644945145,0.37571603059768677
5815,928478,1.0,-0.6350924968719482,-0.0045668152160942554,13186.002197265625,903.3796993196011,401.8267260706052,1.0,0.0,0.0
5816,928641,1.0,-0.5983795523643494,-0.03404003009200096,11518.50830078125,717.0021430771907,413.6160114686936,0.23125967383384705,0.6774629354476929,0.09127738326787949
5817,928794,0.010771343484520912,0.36396220326423645,0.5045947432518005,7661.038818359375,140.41882397700869,198.16209654137492,0.0,1.0,0.0
5818,928957,0.6226431727409363,-0.6969335079193115,0.29366883635520935,9992.2705078125,824.2638009190559,282.53246806561947,0.5707934498786926,0.17708851397037506,0.2521180510520935
5819,929117,1.0,-0.5936557054519653,0.2814447581768036,11846.627197265625,728.8540389034897,287.42209542542696,0.46104344725608826,0.4604925811290741,0.07846397161483765
5820,929272,0.1025310531258583,-0.7188926935195923,0.41844862699508667,8010.643310546875,712.418605774641,232.62054836377501,0.0,0.0,1.0
5821,929428,0.5914618968963623,-0.6800674796104431,-0.03255794569849968,9873.469848632812,771.5274838105398,413.0231784041971,0.16961367428302765,0.6105819940567017,0.2198043316602707
5822,929585,0.5787742733955383,-0.6938981413841248,0.1978793442249298,9825.130004882812,802.4396435367794,320.8482623286545,0.4206705093383789,0.4008658528327942,0.1784636378288269
5823,929744,0.8615930676460266,-0.5998943448066711,0.39854273200035095,10902.669677734375,681.2369566485286,240.58291269931942,0.0,0.0,1.0
5824,929906,1.0,-0.6355686187744141,0.20197120308876038,12117.159423828125,831.2373634576797,319.2115167416632,0.6517534255981445,0.2465154528617859,0.10173115134239197
5825,930068,0.8137767910957336,-0.6590656042098999,0.23379679024219513,10720.489501953125,786.1108239144087,306.4812846593559,0.19603458046913147,0.3612154722213745,0.442749947309494
5826,930228,0.12806682288646698,-0.900139570236206,0.2778225541114807,8107.9345703125,2029.8166042240337,288.87098029255867,0.7534643411636353,0.15709756314754486,0.08943811804056168
5827,930387,1.0,-0.2742428183555603,0.2486952841281891,11632.7099609375,400.7094389686597,300.52188864536583,0.6155754327774048,0.17349274456501007,0.21093182265758514
5828,930549,1.0,-0.720242440700531,0.16198110580444336,11460.628662109375,1024.1571214683354,335.2075547762215,1.0,0.0,0.0
5829,930712,0.535205602645874,-0.7253946661949158,0.32179197669029236,9659.13330078125,879.3650598675013,271.28321081392494,0.2492063343524933,0.09469755738973618,0.6560961008071899
5830,930873,0.7051783800125122,-0.6681744456291199,0.35668620467185974,10306.729736328125,776.5172471106052,257.3255160525441,0.1379450261592865,0.5906241536140442,0.2714308202266693
5831,931032,0.0962131917476654,-0.7364877462387085,0.4245450496673584,7986.572265625,757.7041117073968,230.18198402936105,0.0,0.0,1.0
5832,931192,0.5724474191665649,-0.6745632886886597,0.21635550260543823,9801.024780273438,752.9133025179617,313.45780003257096,0.19989894330501556,0.34978187084198,0.45031917095184326
5833,931359,0.9023270606994629,-0.6963697671890259,0.10202112048864365,11057.8662109375,910.4714570753276,359.19155042618513,0.5846236348152161,0.028467189520597458,0.3869091868400574
5834,931518,0.7136858701705933,-0.5392833948135376,0.21953313052654266,10339.14306640625,561.0359529362024,312.18674656935036,0.10823674499988556,0.7265676856040955,0.1651955395936966
5835,931680,1.0,-0.5616652369499207,0.15197330713272095,11677.476806640625,666.0136367228216,339.2106801196933,0.2478039264678955,0.6517678499221802,0.10042824596166611
5836,931842,1.0,-0.6237373352050781,0.2334596812725067,12183.170166015625,809.4857525229454,306.6161289662123,0.5395256876945496,0.0687941163778305,0.39168018102645874
5837,932003,0.6154741644859314,-0.6624526977539062,0.21649402379989624,9964.956665039062,738.0415113270283,313.4023912400007,0.6543582081794739,0.10750124603509903,0.2381405532360077
5838,932164,1.0,-0.7378020286560059,0.16834893822669983,11748.98681640625,1120.2400854229927,332.6604272350669,0.5923734307289124,0.2774069905281067,0.13021956384181976
5839,932323,0.7844045758247375,-0.5937743782997131,0.36790722608566284,10608.58154296875,652.8749178797007,252.83710431307554,0.3742811977863312,0.47723308205604553,0.14848573505878448
5840,932480,0.5193827748298645,-0.5275506377220154,0.23240450024604797,9598.848266601562,507.93002279453344,307.038199596107,0.03201712667942047,0.7951992750167847,0.17278359830379486
5841,932642,-0.07381104677915573,-0.7241997718811035,0.22466261684894562,7338.7799072265625,665.2260584235191,310.134951456464,0.15924833714962006,0.22861053049564362,0.6121411323547363
5842,932807,0.4021534323692322,-0.6522526741027832,0.23866668343544006,9152.20458984375,657.9636820554733,304.5333271995187,0.21095389127731323,0.26680073142051697,0.5222453474998474
5843,932966,0.9601528644561768,-0.5780969262123108,0.4102763533592224,11278.182373046875,668.2922999951988,235.88945730904305,0.031356826424598694,0.2505069077014923,0.7181362509727478
5844,933124,0.6255360245704651,-0.29223811626434326,0.01663292944431305,10003.292236328125,353.34242654284304,393.34682789444923,0.4142993092536926,0.4322049021720886,0.15349577367305756
5845,933287,-0.2612239122390747,-0.7747268676757812,0.37190425395965576,6624.7369384765625,735.1894206404686,251.23829367129414,0.47140705585479736,0.4838739037513733,0.04471905529499054
5846,933440,-0.793809711933136,-1.0,0.5771293044090271,4595.585021972656,978.6653006840497,169.14828171547612,0.19943515956401825,0.12117954343557358,0.6793853044509888
5847,933597,0.6176629662513733,-0.6503563523292542,0.21617336571216583,9973.2958984375,713.1043778955936,313.530653309077,0.27118125557899475,0.3225260078907013,0.40629273653030396
5848,933755,0.7154486775398254,-0.6193336844444275,0.003702188841998577,10345.859375,679.4572547674179,398.51912443339825,1.0,0.0,0.0
5849,933918,1.0,-0.6367873549461365,0.3099112808704376,12591.55517578125,866.6792330443859,276.0354929384913,0.2567199170589447,0.20451109111309052,0.538769006729126
5850,934075,-1.0,-1.0,0.5443964600563049,3574.9032592773438,1113.9162475764751,182.2414117604494,0.5262599587440491,0.18915121257305145,0.2845888137817383
5851,934241,0.3361656069755554,-0.8106698393821716,0.5413356423377991,8900.791015625,1175.300223770293,183.46573398075998,0.29806578159332275,0.6390798091888428,0.06285441666841507
5852,934400,0.8338462710380554,-0.6853792071342468,0.3223514258861542,10796.954345703125,857.9339994229376,271.05942764499923,0.44762852787971497,0.34215879440307617,0.21021269261837006
5853,934564,0.7952589392662048,-0.306812584400177,0.4814453125,10649.9365234375,384.0929657562748,207.42187278810889,0.0,0.0,1.0
5854,934725,1.0,-0.2686704993247986,0.17866896092891693,11959.6240234375,408.8315905220603,328.53241308405995,0.12808528542518616,0.5874409675598145,0.2844737470149994
5855,934887,-0.007648938801139593,-0.7904496192932129,0.12350548058748245,7590.8575439453125,905.612345688045,350.5978091210127,0.39041629433631897,0.3327321410179138,0.2768515348434448
5856,935041,0.5292288064956665,-0.7011169195175171,0.4816710650920868,9636.361694335938,806.0311023592949,207.33157517760992,0.14650945365428925,0.017405275255441666,0.8360852599143982
5857,935198,0.4315033257007599,-0.35060450434684753,0.4644244909286499,9264.027709960938,356.64043679183436,214.23019912093878,0.19989900290966034,0.01264720968902111,0.7874537706375122
5858,935356,0.34510141611099243,-0.7217931151390076,0.24800916016101837,8934.83642578125,802.8950373809785,300.79633378982544,0.6043567061424255,0.20899349451065063,0.18664981424808502
5859,935522,0.26941415667533875,-0.7264642715454102,0.06651907414197922,8646.467895507812,790.2502532061189,373.39237154288503,0.08196967840194702,0.5094200968742371,0.4086102247238159
5860,935676,0.5647179484367371,-0.5296985507011414,0.43215325474739075,9771.575317382812,519.4314732253551,227.1386973275803,0.45130062103271484,0.24201345443725586,0.3066859245300293
5861,935836,1.0,-0.6515800356864929,0.088187076151371,12430.78857421875,891.9399750232697,364.72516867518425,0.856440544128418,0.12243475019931793,0.02112467773258686
5862,935996,0.6488524079322815,-0.6533501744270325,0.4999522566795349,10092.127685546875,727.8330765962601,200.01909696750698,0.34986862540245056,0.03282150626182556,0.6173098683357239
5863,936158,0.5942765474319458,-0.16091865301132202,0.15625116229057312,9884.193725585938,294.4945016428828,337.499538064003,0.0,1.0,0.0
5864,936310,-0.04239172115921974,-0.8571032881736755,-0.37277951836586,7458.487548828125,1304.8740662112832,549.1118125766516,1.0,0.0,0.0
5865,936473,0.6151570081710815,-0.6503345966339111,0.46092087030410767,9963.748168945312,712.3772865086794,215.63164764457161,0.17237813770771027,0.21589142084121704,0.6117304563522339
5866,936630,0.3938243091106415,-0.8840252161026001,0.2546837031841278,9120.470581054688,1966.0456156730652,298.1265163682401,0.7854011058807373,0.2132546305656433,0.0013442892814055085
5867,936782,0.77812260389328,-0.6537672281265259,0.1138075664639473,10584.647216796875,764.2724491506815,354.4769738856703,0.5340291261672974,0.2194778025150299,0.24649308621883392
5868,936943,0.7357613444328308,0.011591827496886253,0.3441105782985687,10423.250732421875,257.5952684376389,262.355765812099,0.0,1.0,0.0
5869,937103,1.0,-0.6037679314613342,-0.0014233104884624481,12077.799072265625,762.0407489314675,400.569324195385,0.7166697382926941,0.031184406951069832,0.2521458566188812
5870,937266,-0.3505963385105133,-0.8121662139892578,0.6555320024490356,6284.2279052734375,836.4080510437489,137.7872107097789,0.14080286026000977,0.10769280791282654,0.7515043616294861
5871,937424,1.0,-0.5243067145347595,-0.1344139724969864,12152.742919921875,638.6858325604044,453.76558656059206,0.14704103767871857,0.6566287875175476,0.19633014500141144
5872,937582,0.8060155510902405,-0.5958232283592224,0.1448305994272232,10690.919189453125,661.2774314982335,342.0677572544664,0.049541693180799484,0.6486089825630188,0.3018493056297302
5873,937737,0.6934981346130371,-0.2725374698638916,0.2658790946006775,10262.227783203125,352.6720389211125,293.64835747269717,0.005740069784224033,0.25889506936073303,0.7353648543357849
5874,937901,0.821876049041748,-0.6761853694915771,0.1583397090435028,10751.34765625,830.0542224496603,336.66411593048497,0.025294044986367226,0.37195998430252075,0.6027459502220154
5875,938062,0.8206841349601746,-0.7189775705337524,0.03128167241811752,10746.806640625,956.0453431606293,387.48733122926205,1.0,0.0,0.0
5876,938222,0.7080609798431396,-0.5964925289154053,0.32238438725471497,10317.71240234375,639.2516366764698,271.0462456705427,0.2957736551761627,0.5663941502571106,0.13783219456672668
5877,938383,-0.47738638520240784,-0.8063807487487793,0.3941108286380768,5801.1578369140625,749.042039513588,242.3556665033102,0.11509130895137787,0.3903864622116089,0.49452224373817444
5878,938541,0.9764173626899719,-0.529208242893219,0.3214032053947449,11340.150146484375,602.1850651502609,271.43872353062034,0.24574750661849976,0.29080930352211,0.46344318985939026
5879,938699,-0.4113074243068695,-0.7905534505844116,0.48213204741477966,6052.918701171875,722.4897469884672,207.14718501269817,0.17037224769592285,0.6834318041801453,0.1461959183216095
5880,938858,0.6379785537719727,-0.6163049936294556,0.2964065670967102,10050.6982421875,654.8624561388742,281.4373733296525,0.1660115122795105,0.6426712870597839,0.19131718575954437
5881,939015,0.959707498550415,-0.598119854927063,0.21743494272232056,11276.485595703125,701.4831001311541,313.02602214738727,0.2772682309150696,0.436824768781662,0.28590700030326843
5882,939176,-0.37849661707878113,-0.7782726287841797,0.5825642347335815,6177.9278564453125,696.5679805278778,166.97429666714743,0.4198029041290283,0.119629867374897,0.4605672061443329
5883,939336,0.875295102596283,-0.644116997718811,0.3120974898338318,10954.874267578125,769.5558537170291,275.16100158169866,0.2561100423336029,0.6065799593925476,0.13731002807617188
5884,939495,1.0,-0.6166267991065979,0.32931944727897644,11598.01025390625,756.3132759835571,268.2722265915945,0.12848594784736633,0.05620864778757095,0.8153054118156433
5885,939657,-0.3073006272315979,-0.8693345785140991,0.39822521805763245,6449.1845703125,1233.9115872927941,240.70991840586066,0.0,0.0,1.0
5886,939817,-1.0,-1.0,0.6451906561851501,3633.4750366210938,1000.3317598700523,141.92373039200902,0.38885048031806946,0.2076839655637741,0.40346553921699524
5887,939977,0.6512385606765747,-0.6909343600273132,0.2619648575782776,10101.218872070312,817.0770958252251,295.21405979804695,0.3682693541049957,0.39731210470199585,0.23441852629184723
5888,940137,1.0,-0.5922979116439819,0.241209477186203,11678.277587890625,716.1036400794983,303.51620986359194,0.06766004860401154,0.4481055438518524,0.48423442244529724
5889,940293,0.5242674946784973,-0.7336273193359375,0.17681963741779327,9617.459106445312,902.6319829598069,329.27214666174405,0.2112015187740326,0.11765686422586441,0.6711416244506836
5890,940458,0.8877036571502686,0.03750355914235115,0.29914402961730957,11002.15087890625,265.1111595928669,280.34239146858454,0.0,1.0,0.0
5891,940617,0.784243106842041,-0.6630092263221741,0.1889781504869461,10607.96630859375,786.9626986684946,324.40873911976814,0.03173619136214256,0.6124612092971802,0.35580262541770935
5892,940780,0.2843349277973175,-0.7288818359375,0.27284637093544006,8703.316040039062,802.5390179753304,290.86145275097283,0.008677011355757713,0.25089728832244873,0.740425705909729
5893,940943,0.9176707863807678,0.01592065393924713,0.2971745729446411,11116.32568359375,273.55299961566925,281.13017540285364,0.0,1.0,0.0
5894,941105,-0.48114991188049316,-0.506681501865387,0.5259231328964233,5786.81884765625,293.2597733736038,189.63074363395572,0.0,1.0,0.0
5895,941258,0.18908916413784027,-0.7656335234642029,0.25885263085365295,8340.4296875,889.6782076955328,296.45894506190234,0.022528797388076782,0.40828484296798706,0.5691863894462585
5896,941414,0.16863548755645752,-0.10231579840183258,0.22816908359527588,8262.501220703125,230.10601127147675,308.73236417770386,0.0,1.0,0.0
5897,941577,0.6705248355865479,-0.6484233140945435,0.10651823878288269,10174.69970703125,723.5049956142902,357.3927036644891,0.5108945965766907,0.007519908715039492,0.48158547282218933
5898,941743,0.9267017245292664,-0.43509048223495483,0.20696036517620087,11150.733642578125,493.4743189714251,317.21585105732083,0.5674818158149719,0.42824745178222656,0.00427073473110795
5899,941907,0.6346661448478699,-0.6614770293235779,0.43339112401008606,10038.078002929688,741.31434866786,226.64354792237282,0.0,0.0,1.0
5900,942069,-0.0159460362046957,-0.7399537563323975,0.39136800169944763,7559.24560546875,726.7212869375944,243.4527955907397,0.0,0.0,1.0
5901,942232,0.7339652180671692,-0.6859803795814514,0.2300109565258026,10416.407470703125,829.2799487859011,307.99561555311084,0.6501684188842773,0.06611595302820206,0.2837156355381012
5902,942391,0.407819926738739,-0.048456400632858276,0.40825870633125305,9173.7939453125,241.02400451898575,236.6965214414522,0.0,1.0,0.0
5903,942550,0.9122657179832458,-0.619350254535675,-0.019031716510653496,11095.732421875,728.7363103032112,407.612686643977,0.25771668553352356,0.16641953587532043,0.575863778591156
5904,942712,0.7928652763366699,-0.6476879715919495,-0.041152726858854294,10640.816650390625,755.0704289972782,416.46109072864056,0.2690598666667938,0.44397005438804626,0.2869700789451599
5905,942869,0.9881393313407898,-0.5461419820785522,0.21766461431980133,11384.810791015625,627.1129754472005,312.93415531516075,0.23237143456935883,0.6268907785415649,0.14073777198791504
5906,943033,-1.0,-1.0,0.5785201191902161,3781.7919921875,790.2979839742184,168.59195121377707,0.7441562414169312,0.20103459060192108,0.05480918660759926
5907,943191,0.908334493637085,-0.6969961524009705,0.29135480523109436,11080.75439453125,914.2419771105051,283.45807914191914,0.26432159543037415,0.1278524547815323,0.6078259348869324
5908,943344,0.8041139841079712,-0.6375070810317993,0.06835410743951797,10683.67431640625,736.819518506527,372.6583559587598,0.4348321855068207,0.540821373462677,0.024346426129341125
5909,943511,0.5555429458618164,-0.710321843624115,0.09143223613500595,9736.61865234375,840.2961943596601,363.42710523307323,0.624606192111969,0.041698306798934937,0.33369550108909607
5910,943675,0.7377689480781555,-0.7558156847953796,0.22848503291606903,10430.899658203125,1067.9329549223185,308.60598939843476,0.6434741020202637,0.13874824345111847,0.21777768433094025
5911,943835,1.0,-0.6607248187065125,0.01572493277490139,11555.533447265625,851.4867334142327,393.7100272048265,1.0,0.0,0.0
5912,943996,-1.0,-1.0,0.25738707184791565,3534.0151977539062,251.30207206308842,297.04516793973744,0.0,1.0,0.0
5913,944161,0.23598161339759827,-0.8011652231216431,0.2788812220096588,8519.089965820312,1071.1268488574424,288.4475109996274,0.002903156913816929,0.6407537460327148,0.3563431203365326
5914,944321,0.5422089099884033,-0.030061615630984306,0.2528592050075531,9685.816040039062,249.65029215812683,298.8563216254115,0.0,1.0,0.0
5915,944482,0.876936137676239,-0.6317095160484314,0.07041097432374954,10961.126708984375,744.0544331371784,371.8356104642153,0.3794431686401367,0.6091769337654114,0.011379881761968136
5916,944647,0.9859298467636108,-0.6014484167098999,0.06102076917886734,11376.392822265625,713.6085985016841,375.59169214963913,0.6879791021347046,0.09636299312114716,0.21565791964530945
5917,944805,0.06462229043245316,-0.7820947766304016,0.5001782178878784,7866.2109375,902.4806515872478,199.9287074599415,0.0,0.0,1.0
5918,944964,1.0,-0.20558549463748932,0.26758426427841187,11990.157470703125,377.32686592491257,292.96629290282726,0.06367335468530655,0.8120836019515991,0.12424302846193314
5919,945120,0.07496190816164017,-0.6763404607772827,0.4540823698043823,7905.6048583984375,610.6420106440783,218.36705080233514,1.0,0.0,0.0
5920,945277,0.8200770020484924,-0.5288553237915039,0.11855948716402054,10744.493408203125,570.1270728452084,352.57620413787663,0.032955069094896317,0.7408022284507751,0.22624269127845764
5921,945442,1.0,-0.6611610651016235,0.11539510637521744,11814.08447265625,871.6593769881874,353.8419560403563,0.530765175819397,0.012863893993198872,0.4563709497451782
5922,945603,0.5676924586296082,-0.6899495720863342,0.3764647841453552,9782.908325195312,788.8158285357058,249.41408294811845,0.15682189166545868,0.5523479580879211,0.290830135345459
5923,945759,0.5917834043502808,-0.30741795897483826,0.13235360383987427,9874.69482421875,356.44495126493786,347.0585592016578,0.35727936029434204,0.40492427349090576,0.2377963811159134
5924,945923,0.7465419769287109,-0.6477950811386108,0.021365836262702942,10464.324951171875,742.7724529206753,391.4536656085402,0.29992422461509705,0.5729344487190247,0.1271413117647171
5925,946079,0.6951183676719666,-0.6628441214561462,0.2311214804649353,10268.40087890625,761.3986386954784,307.55140976351686,0.3766975998878479,0.14842450618743896,0.4748779237270355
5926,946246,0.8446073532104492,-0.6039614081382751,0.04172677546739578,10837.9541015625,684.1476251706481,383.3092892616987,0.6982252597808838,0.19873367249965668,0.10304105281829834
5927,946412,0.7605060338973999,-0.6159074902534485,0.2507835626602173,10517.528076171875,684.5699759437695,299.6865722226212,0.5437670946121216,0.06852415949106216,0.38770872354507446
5928,946568,0.818930983543396,-0.6419639587402344,0.4931211769580841,10740.126953125,749.9333738982677,202.75152356333578,0.40329235792160034,0.5642644166946411,0.03244320675730705
5929,946728,0.8161284923553467,-0.608524739742279,0.14095762372016907,10729.449462890625,685.1933167651296,343.6169522702694,0.23244531452655792,0.5526016354560852,0.21495303511619568
5930,946888,0.5018451809883118,-0.6731793284416199,0.6366864442825317,9532.030029296875,729.1483776718378,145.3254214450717,0.3643096685409546,0.060025736689567566,0.5756645798683167
5931,947044,1.0,-0.5290271043777466,0.13818968832492828,12210.191650390625,648.1366584300995,344.72412361204624,0.34300941228866577,0.184824138879776,0.4721664488315582
5932,947204,0.6223300099372864,-0.6850499510765076,0.6869862675666809,9991.077270507812,793.0683627330659,125.2054966574663,0.21643313765525818,0.6428856253623962,0.14068123698234558
5933,947364,0.5077016353607178,-0.6387917995452881,0.17727801203727722,9554.34326171875,661.2767029106617,329.0887958947569,0.6826388239860535,0.26839253306388855,0.04896866902709007
5934,947516,-0.4991789758205414,-0.8827412724494934,0.6434851884841919,5718.1280517578125,1219.1260694563389,142.60591970994878,0.0,0.0,1.0
5935,947677,1.0,-0.6063342094421387,0.1370832622051239,11659.853515625,740.4664855289739,345.1666965223849,0.6175388097763062,0.3684099018573761,0.014051281847059727
5936,947834,0.9105010032653809,-0.577684223651886,0.3177250027656555,11089.0087890625,656.4405685141683,272.91000194009393,0.5596033334732056,0.30161845684051514,0.1387782096862793
5937,947992,0.7720098495483398,-0.16270394623279572,0.09214329719543457,10561.357421875,315.3411898302828,363.1426820792258,0.11148940026760101,0.8659268617630005,0.022583745419979095
5938,948155,0.69938725233078,-0.6772682666778564,0.16609911620616913,10284.66552734375,796.6884795501828,333.56035600975156,0.07894100248813629,0.544707179069519,0.37635180354118347
5939,948310,0.493425190448761,-0.7241275310516357,0.35640618205070496,9499.949951171875,860.9005864411592,257.4375327406606,0.05811425670981407,0.30221712589263916,0.6396686434745789
5940,948472,0.6012086272239685,-0.6080617904663086,0.17073293030261993,9910.604858398438,632.1535474658012,331.7068253252655,0.8287137150764465,0.08796336501836777,0.0833229199051857
5941,948626,0.6770673394203186,-0.6613932847976685,0.00030804055859334767,10199.62646484375,753.0584721912688,399.87678377330303,0.2639681398868561,0.6642864942550659,0.07174534350633621
5942,948787,0.058502599596977234,0.00232960213907063,0.21140170097351074,7842.8948974609375,195.6166634307668,315.4393172301352,0.056618690490722656,0.9069375395774841,0.036443762481212616
5943,948947,-0.20175690948963165,-0.7024457454681396,0.6620127558708191,6851.30615234375,575.635002180934,135.19489745795727,0.0,0.0,1.0
5944,949111,0.5965343713760376,-0.6641108989715576,0.26060110330581665,9892.796020507812,736.3141787424684,295.7595567574857,0.4040408730506897,0.5483418703079224,0.047617245465517044
5945,949176,-1.0,-1.0,0.7326832413673401,0.0,108.04622077941895,106.92670732736588,0.04001738503575325,0.9119786620140076,0.04800396040081978
5946,949329,0.45956283807754517,-0.7234963774681091,0.19938749074935913,9370.934448242188,847.2704629004002,320.24500150978565,0.6692747473716736,0.104667067527771,0.22605817019939423
5947,949491,-0.8747209310531616,-1.0,0.4337841868400574,4287.313232421875,831.6208559498191,226.4863302409649,0.8402666449546814,0.04824354127049446,0.11148983985185623
5948,949647,1.0,-0.668878972530365,0.05006600543856621,11749.3310546875,887.0874333530664,379.9735973291099,0.5361831784248352,0.16016514599323273,0.3036516606807709
5949,949810,0.9892827868461609,-0.6644456386566162,0.2579391896724701,11389.16748046875,848.5336447805166,296.82432991079986,0.038645580410957336,0.4732028841972351,0.48815152049064636
5950,949962,0.3912372887134552,-0.7077381014823914,0.2209949642419815,9110.614013671875,779.3193662539124,311.60201387666166,0.39816421270370483,0.15471245348453522,0.44712334871292114
5951,950125,0.4052658975124359,-0.7538933157920837,0.4699063003063202,9164.063110351562,930.9035202711821,212.03748125955462,0.0,0.0,1.0
5952,950277,0.8158259987831116,-0.46563369035720825,0.18939922749996185,10728.297119140625,501.91679409145036,324.2403098270297,0.3004833459854126,0.574592113494873,0.12492457032203674
5953,950438,0.12271270155906677,-0.6615647077560425,0.5574053525924683,8087.535400390625,597.4210655838251,177.03785215318203,0.725300669670105,0.18044158816337585,0.09425773471593857
5954,950606,0.5686193704605103,-0.7075356245040894,0.021005794405937195,9786.439819335938,836.5496899075806,391.5976823871024,1.0,0.0,0.0
5955,950759,0.16026534140110016,-0.7340532541275024,0.3250190317630768,8230.610961914062,773.7085958719254,269.9923858344555,0.1594991534948349,0.07812454551458359,0.7623763084411621
5956,950917,0.7452517747879028,0.062209367752075195,0.3333711326122284,10459.4091796875,246.17108234018087,266.6515524275601,0.0,1.0,0.0
5957,951072,0.9847264885902405,-0.6579053997993469,0.4552752673625946,11371.807861328125,831.0426437333226,217.88988892547786,0.004512331914156675,0.21580298244953156,0.7796846628189087
5958,951234,1.0,-0.592398464679718,0.2957606613636017,11474.74365234375,703.7966250721365,281.69573922960996,0.14711414277553558,0.5169527530670166,0.335933119058609
5959,951400,-0.031768396496772766,-0.7762022018432617,0.3316042423248291,7498.96240234375,837.693943766877,267.35830311477184,0.0,0.0,1.0
5960,951559,0.828066349029541,-0.6449950337409973,0.12455441057682037,10774.932861328125,758.7874957956374,350.1782361343503,0.5523083209991455,0.1096128523349762,0.3380788266658783
5961,951725,1.0,-0.4770744740962982,0.3483448028564453,13229.783935546875,632.4889081750243,260.66207421571016,0.014020780101418495,0.726778507232666,0.25920072197914124
5962,951886,1.0,-0.4756893515586853,0.23799236118793488,11897.723388671875,567.3031647433346,304.8030567231746,0.21129350364208221,0.7860903143882751,0.0026161656714975834
5963,952046,0.615273118019104,-0.6362261176109314,0.501742422580719,9964.190673828125,684.7791494503617,199.30302860587835,0.0,0.0,1.0
5964,952209,1.0,-0.5991170406341553,0.29218801856040955,11604.246826171875,723.6680020540953,283.1247979970649,0.5457621216773987,0.3620302975177765,0.09220758080482483
5965,952367,0.20941387116909027,-0.6961475014686584,0.26365888118743896,8417.866821289062,692.5948092965409,294.53644470434904,0.0523645393550396,0.2131877988576889,0.7344476580619812
5966,952532,0.16091911494731903,-0.7333201169967651,0.4487590193748474,8233.101806640625,771.8150464892387,220.49638912267983,0.3616946041584015,0.37438371777534485,0.26392167806625366
