episode,total_steps,phase,fault_type,is_clean,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water,ep_len,h_norm
17925,2862746,3,clean,1,-0.4587416648864746,-0.9855121970176697,0.5819939374923706,5872.1942138671875,10132.994998684067,167.20243663154542,0.4329371750354767,0.44076234102249146,0.12630048394203186,162,15.524131774902344
17926,2862902,3,clean,1,0.08854727447032928,-0.9841418266296387,0.5519733428955078,7957.3651123046875,12544.561126561102,179.21066987793893,0.271032452583313,0.36591067910194397,0.36305686831474304,156,15.524133682250977
17927,2863063,3,clean,1,0.2433292269706726,-0.9710105061531067,0.5949860215187073,8547.084350585938,7370.852769452132,162.00558021571487,0.2971929907798767,0.5215561985969543,0.18125082552433014,161,15.524125099182129
17928,2863225,3,combo,0,-1.0,-1.0,0.6121492385864258,3742.0123291015625,324.0,155.14031647332013,0.0,1.0,0.0,162,15.5241060256958
17929,2863386,3,clean,1,0.08328639715909958,-0.9876763224601746,0.5401366353034973,7937.3211669921875,16101.806352387934,183.9453461393714,0.6260860562324524,0.2905799150466919,0.08333401381969452,161,15.524129867553711
17930,2863546,3,combo,0,-0.4135836660861969,-0.527793288230896,0.5528565049171448,6044.2462158203125,320.0,178.85739738494158,0.0,1.0,0.0,160,15.524104118347168
17931,2863710,3,packet_loss,0,0.04272348806262016,-0.9886417388916016,0.6164353489875793,7782.7764892578125,17130.223724365234,153.42585227367817,1.0,0.0,0.0,164,15.524116516113281
17932,2863872,3,offset,0,0.1978684514760971,-0.9885767102241516,0.653023898601532,8373.878784179688,18326.37358856201,138.79042953299358,0.3068537414073944,0.16644838452339172,0.5266978740692139,162,15.524127006530762
17933,2864034,3,actuator_stuck_N,0,-0.25475192070007324,-0.9368619322776794,0.5091077089309692,6649.3951416015625,2632.8784701825575,196.35690512508154,0.2273387759923935,0.41422709822654724,0.35843411087989807,162,15.524123191833496
17934,2864198,3,clean,1,-0.1972600221633911,-0.9906243085861206,0.6578919291496277,6868.4393310546875,18314.535398863904,136.8432356780395,0.4662473201751709,0.19915981590747833,0.3345928490161896,164,15.524124145507812
17935,2864356,3,spike,0,-0.28626883029937744,-0.9633757472038269,0.5994399189949036,6529.3157958984375,4456.960832167297,160.2240327047184,0.048753898590803146,0.624442994594574,0.3268031179904938,158,15.524126052856445
17936,2864516,3,noise,0,-0.8373075723648071,-1.0,0.5807232856750488,4429.858093261719,18070.80128479004,167.71069618687034,0.4611690044403076,0.15843386948108673,0.38039711117744446,160,15.52407169342041
17937,2864675,3,clean,1,-0.09640366584062576,-0.9898301362991333,0.6697591543197632,7252.7020263671875,17828.95854949951,132.09633730724454,0.0,0.0,1.0,159,15.524126052856445
17938,2864831,3,gain,0,0.4728592336177826,-0.986632227897644,0.6799245476722717,9421.593627929688,17619.997940063477,128.0301780961454,0.00705505907535553,0.1032688096165657,0.8896761536598206,156,15.524129867553711
17939,2864990,3,clean,1,-0.22659294307231903,-0.9905557036399841,0.5275518298149109,6756.680908203125,17885.632614135742,188.9792683161795,0.29684630036354065,0.11430668085813522,0.5888470411300659,159,15.524126052856445
17940,2865147,3,gain,0,-0.3893933892250061,-0.9747620820999146,0.6161037087440491,6136.4111328125,6078.568902521789,153.55852116644382,0.016782712191343307,0.5600170493125916,0.42320021986961365,157,15.524120330810547
17941,2865307,3,offset,0,0.12146012485027313,-0.9886321425437927,0.637077808380127,8082.7630615234375,17775.509620666504,145.16886782832444,0.008474837988615036,0.09229518473148346,0.8992300033569336,160,15.524127006530762
17942,2865462,3,clean,1,-1.0,-1.0,0.5919685959815979,3577.8079223632812,10520.157103524634,163.21256648749113,0.45472005009651184,0.41745394468307495,0.1278260052204132,155,15.524131774902344
17943,2865623,3,spike,0,-0.6542307138442993,-0.9922313094139099,0.6499736309051514,5127.3809814453125,16500.106069579422,140.0105562992394,0.5291743874549866,0.28037840127944946,0.19044718146324158,161,15.524129867553711
17944,2865785,3,noise,0,0.12912395596504211,-0.9822707176208496,0.5742020606994629,8111.9622802734375,11438.649016928017,170.3191857058555,0.2581533193588257,0.40582433342933655,0.33602234721183777,162,15.52407169342041
17945,2865944,3,offset,0,-0.0875139981508255,-0.9814987182617188,0.6058117151260376,7286.5716552734375,9846.046668313773,157.67530789971352,0.16004669666290283,0.44356122612953186,0.3963920772075653,159,15.524131774902344
17946,2866106,3,dropout,0,0.6741901636123657,-0.975649356842041,0.4603472650051117,10188.66455078125,10460.356844729711,215.86109482310712,0.011324059218168259,0.43180063366889954,0.5568753480911255,162,15.523819923400879
17947,2866264,3,stuck,0,-0.23543614149093628,-0.9814275503158569,0.6029574275016785,6722.98828125,9049.67840449179,158.81702515110373,0.38953402638435364,0.46485307812690735,0.145612895488739,158,15.524104118347168
17948,2866430,3,dropout,0,0.23007145524024963,-0.9876087307929993,0.6179198622703552,8496.572265625,17142.278526306152,152.83204586803913,0.6734043955802917,0.01810452714562416,0.3084910809993744,166,15.523819923400879
17949,2866588,3,clean,1,-0.4999043643474579,-0.9915866851806641,0.6124154925346375,5715.3643798828125,16983.084817680166,155.03380814613774,0.4970165193080902,0.25863176584243774,0.24435172975063324,158,15.524129867553711
17950,2866751,3,packet_loss,0,0.2270503044128418,-0.9884253144264221,0.6686019897460938,8485.061645507812,18326.804077148438,132.55921024988317,0.17023444175720215,0.07630724459886551,0.7534583210945129,163,15.524116516113281
17951,2866914,3,clean,1,-0.6421699523925781,-0.9930070042610168,0.6777743101119995,5173.33251953125,18494.638292735348,128.89027415588498,0.1813843697309494,0.2272932231426239,0.5913224220275879,163,15.524124145507812
17952,2867073,3,clean,1,-1.0,-1.0,0.55283522605896,2395.5856323242188,17253.45468902588,178.8659097576465,0.3622026741504669,0.020331691950559616,0.617465615272522,159,15.524127960205078
17953,2867230,3,dropout,0,-0.2815934717655182,-0.9909912943840027,0.6628179550170898,6547.12890625,18168.93747893891,134.87282656133175,0.0005268953973427415,0.21594223380088806,0.7835308909416199,157,15.523820877075195
17954,2867386,3,noise,0,-0.30581656098365784,-0.9726890325546265,0.5802874565124512,6454.8388671875,5908.645653490241,167.88500675559044,0.1589803248643875,0.564822256565094,0.2761974334716797,156,15.524073600769043
17955,2867548,3,stuck,0,-0.8640502691268921,-1.0,0.6206880807876587,4327.968444824219,6603.210343420906,151.72476075217128,0.10864488035440445,0.5485547780990601,0.3428003787994385,162,15.52412223815918
17956,2867710,3,actuator_eff_N,0,-0.8213035464286804,-1.0,0.6204041242599487,4490.833435058594,15197.501027516493,151.83833983913064,0.0,0.0,1.0,162,15.52413272857666
17957,2867866,3,stuck,0,-1.0,-1.0,0.6420124769210815,3681.5362548828125,312.0,143.19501649215817,0.0,1.0,0.0,156,15.5241060256958
17958,2868024,3,stuck,0,-0.7382004857063293,-1.0,0.6133872270584106,4807.4560546875,18673.513202616625,154.64511860907078,0.25383463501930237,0.17517158389091492,0.5709937810897827,158,15.524124145507812
17959,2868180,3,actuator_eff_N,0,-0.2035025805234909,-0.9540016651153564,0.5505445599555969,6844.6551513671875,3720.0572832409907,179.7821784876287,0.4847538471221924,0.13857966661453247,0.37666648626327515,156,15.524128913879395
17960,2868337,3,clean,1,-1.0,-1.0,0.5326211452484131,2209.946746826172,314.0,186.95153498649597,0.0,1.0,0.0,157,15.5241060256958
17961,2868496,3,clean,1,-0.9187361598014832,-1.0,0.5484485626220703,4119.615173339844,18919.57823780236,180.62057363661006,0.32811981439590454,0.16668497025966644,0.5051952004432678,159,15.524124145507812
17962,2868665,3,stuck,0,-1.0,-1.0,0.6004823446273804,3153.9102172851562,338.0,159.80707341246307,0.0,1.0,0.0,169,15.524104118347168
17963,2868824,3,gain,0,0.5961487889289856,-0.9858934283256531,0.5671780705451965,9891.326904296875,17529.65199279785,173.12876696139574,1.0,0.0,0.0,159,15.524130821228027
17964,2868985,3,dropout,0,-0.10460448265075684,-0.9904437065124512,0.5800765156745911,7221.4569091796875,18891.835723876953,167.96939675323665,0.18105247616767883,0.004480093251913786,0.8144674301147461,161,15.523822784423828
17965,2869144,3,gain,0,0.323259174823761,-0.9878541827201843,0.5308579206466675,8851.617431640625,18219.50251198743,187.6568277592305,0.684047520160675,0.2359289675951004,0.08002348989248276,159,15.524127960205078
17966,2869302,3,dropout,0,0.45626869797706604,-0.9874139428138733,0.6281113028526306,9358.3837890625,18588.781768798828,148.75547387684668,0.2054639756679535,0.06519103050231934,0.7293450236320496,158,15.523823738098145
17967,2869462,3,actuator_eff_W,0,0.25742307305336,-0.9886801838874817,0.8661472797393799,8600.781860351562,18995.00105797087,53.54109838944614,0.4315721392631531,0.15996208786964417,0.40846577286720276,160,15.524124145507812
17968,2869621,3,packet_loss,0,-0.608734667301178,-0.992890477180481,0.5942349433898926,5300.7208251953125,18639.533737182617,162.30602598376572,0.374893456697464,0.06568265706300735,0.5594239234924316,159,15.524043083190918
17969,2869778,3,clean,1,0.4387306272983551,-0.9865633249282837,0.6594496369361877,9291.563720703125,17287.669525146484,136.22013675048947,0.9414157271385193,0.010419615544378757,0.048164673149585724,157,15.524130821228027
17970,2869940,3,actuator_stuck_W,0,-1.0,-1.0,1.0,1048.8799285888672,18613.77571863527,0.0,0.5851529240608215,0.23010331392288208,0.184743732213974,162,15.524123191833496
17971,2870098,3,offset,0,1.0,-0.9836656451225281,0.5728336572647095,11794.002685546875,18050.914001464844,170.86653144657612,0.6971965432167053,0.10043658316135406,0.20236685872077942,158,15.524129867553711
17972,2870262,3,clean,1,0.5150374174118042,-0.9865123629570007,0.48871877789497375,9582.29248046875,17761.21467307236,204.51248469389975,0.5187133550643921,0.2617053687572479,0.21958129107952118,164,15.524129867553711
17973,2870423,3,out_of_bounds,0,0.19413472712039948,-0.35095858573913574,0.6609748601913452,8359.6533203125,322.0,135.61005601286888,0.010224777273833752,0.9236416816711426,0.0661335289478302,161,15.524117469787598
17974,2870580,3,clean,1,-0.3573938310146332,-0.9913674592971802,0.5898359417915344,6258.3294677734375,18124.240600585938,164.06563252396882,0.8001006245613098,0.09858618676662445,0.10131316632032394,157,15.524127960205078
17975,2870735,3,dropout,0,-1.0,-1.0,0.6319611668586731,3204.6163940429688,18732.01966140313,147.21552251279354,0.09673140197992325,0.14539259672164917,0.7578759789466858,155,15.523824691772461
17976,2870895,3,dropout,0,-0.7620911002159119,-1.0,0.6615223288536072,4716.432800292969,10368.816960888706,135.39106938417535,0.0640055388212204,0.43076759576797485,0.5052268505096436,160,15.523824691772461
17977,2871063,3,clean,1,-0.8784696459770203,-1.0,0.5986633896827698,4273.030700683594,20429.300620333204,160.53465593664768,0.12619255483150482,0.20127761363983154,0.6725298166275024,168,15.52411937713623
17978,2871225,3,gain,0,0.3111609220504761,-0.9878199100494385,0.6092262268066406,8805.523071289062,18073.62001800537,156.30950612574816,0.974353551864624,0.003559194505214691,0.022087225690484047,162,15.524128913879395
17979,2871383,3,spike,0,-1.0,-1.0,0.5917015075683594,2426.2918090820312,7937.7140978002535,163.31940804421902,0.20094028115272522,0.4988079369068146,0.3002517819404602,158,15.524127960205078
17980,2871541,3,offset,0,-0.5446277260780334,-0.9698504209518433,0.6071347594261169,5544.96826171875,4597.880721526014,157.14608669281006,0.31396371126174927,0.618552029132843,0.06748425960540771,158,15.524127960205078
17981,2871703,3,noise,0,-0.5250729322433472,-0.9878750443458557,0.6500148773193359,5619.4720458984375,11586.597873772951,139.9940566048026,0.207435742020607,0.40199410915374756,0.39057016372680664,162,15.524080276489258
17982,2871864,3,clean,1,-0.5170570015907288,-0.9915330410003662,0.5985032916069031,5650.0128173828125,16682.541500782077,160.59869477059692,0.2775605618953705,0.2799593210220337,0.4424801170825958,161,15.524131774902344
17983,2872024,3,clean,1,0.4340152144432068,-0.9871034026145935,0.5591213703155518,9273.598022460938,17976.838889666604,176.35145305516198,0.4015216529369354,0.24881511926651,0.34966322779655457,160,15.524129867553711
17984,2872189,3,out_of_bounds,0,-0.8197556734085083,-1.0,0.6097807288169861,4496.73095703125,2960.426147672822,156.08771827816963,0.08253343403339386,0.7004839181900024,0.2169826775789261,165,15.524123191833496
17985,2872348,3,clean,1,0.6478681564331055,-0.9865931272506714,0.5635761022567749,10088.377685546875,18811.92268371582,174.56954748928547,0.498695969581604,0.09751647710800171,0.4037875235080719,159,15.524127006530762
17986,2872508,3,actuator_stuck_W,0,-1.0,-1.0,1.0,3015.17578125,320.0,0.0,0.0,1.0,0.0,160,15.5241060256958
17987,2872669,3,combo,0,-0.7091872096061707,-1.0,0.5663573145866394,4917.996826171875,14691.085701046228,173.45706557575613,0.252882719039917,0.32454097270965576,0.42257630825042725,161,15.524076461791992
17988,2872825,3,actuator_eff_W,0,-0.7253732681274414,-1.0,0.6926636695861816,4856.327819824219,12953.620775852276,122.93452348466991,0.08915586769580841,0.3556552529335022,0.5551888346672058,156,15.52413558959961
17989,2872989,3,noise,0,-0.09228964149951935,-0.9908395409584045,0.5923357009887695,7268.37646484375,19836.30399815726,163.0657168366015,0.7391189932823181,0.17170582711696625,0.08917515724897385,164,15.524076461791992
17990,2873151,3,offset,0,-1.0,-1.0,0.6221746802330017,3516.4273071289062,324.0,151.13012083107606,0.0,1.0,0.0,162,15.524109840393066
17991,2873310,3,clean,1,0.5151897668838501,-0.9875378012657166,0.5862811803817749,9582.872924804688,19223.903114318848,165.48753306269646,0.788140594959259,0.108885258436203,0.10297413915395737,159,15.524126052856445
17992,2873473,3,combo,0,-0.2613760828971863,-0.9882968664169312,0.6731262803077698,6624.1571044921875,14150.356484046624,130.74948816746473,0.023512430489063263,0.341167688369751,0.6353198885917664,163,15.524076461791992
17993,2873628,3,gain,0,0.2944573163986206,-0.988964855670929,0.616208553314209,8741.88232421875,19804.637535095215,153.51657521910965,0.485383540391922,0.006323488894850016,0.5082929730415344,155,15.524123191833496
17994,2873786,3,clean,1,0.4409351050853729,-0.9872444272041321,0.6060364246368408,9299.962768554688,18227.27311837111,157.58542962812297,0.10959324985742569,0.23996472358703613,0.6504420042037964,158,15.524129867553711
17995,2873944,3,clean,1,0.31077083945274353,-0.9888967275619507,0.5995346903800964,8804.036865234375,19823.081871032715,160.18611339479685,1.0,0.0,0.0,158,15.524123191833496
17996,2874106,3,actuator_stuck_N,0,-1.0,-1.0,0.6016351580619812,879.6538543701172,0.0,159.34593452699482,0.3948479890823364,0.47316041588783264,0.13199160993099213,162,15.524103164672852
17997,2874265,3,actuator_stuck_W,0,0.789306640625,-0.9872822165489197,-1.0,10627.25830078125,20890.592071533203,1533.82325583001,1.0,0.0,0.0,159,15.524125099182129
17998,2874417,3,stuck,0,-0.7952226996421814,-1.0,0.5859200358390808,4590.201416015625,715.7492105491428,165.63199624419212,0.11506779491901398,0.8465582132339478,0.03837398812174797,152,15.524110794067383
17999,2874571,3,clean,1,0.6567904949188232,-0.9774326682090759,0.6099266409873962,10122.371826171875,11213.531244152846,156.02934016752988,0.2999114990234375,0.39661315083503723,0.3034753203392029,154,15.524136543273926
18000,2874731,3,actuator_stuck_N,0,-1.0,-1.0,0.5638419985771179,1614.6919250488281,0.0,174.46318962890655,0.3871506154537201,0.3559938967227936,0.25685548782348633,160,15.524103164672852
18001,2874895,3,clean,1,-0.8590994477272034,-1.0,0.7324315905570984,4346.8310546875,21571.24983174613,107.02736923843622,0.5857215523719788,0.18068218231201172,0.23359626531600952,164,15.524113655090332
18002,2875053,3,actuator_stuck_N,0,-0.7489174604415894,-1.0,0.6192617416381836,4766.624450683594,4702.248693447451,152.29531092327375,0.3575551211833954,0.02971690520644188,0.61272794008255,158,15.524127006530762
18003,2875212,3,out_of_bounds,0,-0.9292230010032654,-1.0,0.5681239366531372,4079.6603393554688,4376.609512373776,172.75042715482414,0.36888712644577026,0.6290158629417419,0.002096983138471842,159,15.524128913879395
18004,2875373,3,clean,1,0.35235244035720825,-0.9595109820365906,0.6096580624580383,8962.462768554688,5533.884370549333,156.13676495850086,0.32548749446868896,0.5854402780532837,0.08907224982976913,161,15.524125099182129
18005,2875542,3,clean,1,-0.25422585010528564,-0.9916460514068604,0.5294438600540161,6651.3995361328125,19904.91231422499,188.22244558483362,0.4988885819911957,0.23160171508789062,0.2695097029209137,169,15.524124145507812
18006,2875706,3,combo,0,0.37910985946655273,-0.9894357919692993,0.5839091539382935,9064.408569335938,21450.726623535156,166.43633110448718,0.5072054266929626,0.09689166396856308,0.3959028720855713,164,15.524056434631348
18007,2875870,3,actuator_stuck_N,0,-1.0,-1.0,0.6132808327674866,1272.076416015625,0.0,154.6876670010388,1.0,0.0,0.0,164,15.524103164672852
18008,2876024,3,combo,0,-1.0,-1.0,0.5952498912811279,1705.5241394042969,20116.712448120117,161.9000385068357,0.3889186382293701,0.09372402727603912,0.517357349395752,154,15.524075508117676
18009,2876184,3,noise,0,0.33689162135124207,-0.9792347550392151,0.6918532252311707,8903.55712890625,10719.317091643745,123.25872178934515,0.41096770763397217,0.4212265908718109,0.16780568659305573,160,15.524077415466309
18010,2876339,3,dropout,0,-0.11648615449666977,-0.42127516865730286,0.6173995733261108,7176.187744140625,310.0,153.04016037285328,0.0,1.0,0.0,155,15.523975372314453
18011,2876496,3,clean,1,-0.8595404624938965,-1.0,0.6956392526626587,4345.1507568359375,18999.10676574707,121.74429866516039,0.3047977685928345,0.019318433478474617,0.6758837699890137,157,15.524127006530762
18012,2876656,3,stuck,0,-0.862952470779419,-1.0,0.5305346846580505,4332.151184082031,19423.518597590097,187.7861246690154,0.6058242321014404,0.18439002335071564,0.20978572964668274,160,15.524124145507812
18013,2876813,3,noise,0,0.39682239294052124,-0.9871867895126343,0.7057197690010071,9131.893310546875,17817.3604888916,117.71208538115025,0.1125500500202179,0.02130533568561077,0.866144597530365,157,15.524078369140625
18014,2876976,3,clean,1,0.4508337080478668,-0.9830607175827026,0.6439059972763062,9337.676391601562,13781.09964350256,142.4376007989049,0.17804965376853943,0.34982070326805115,0.4721296429634094,163,15.524137496948242
18015,2877136,3,spike,0,-1.0,-1.0,0.5829663276672363,3246.6632080078125,18385.22127709126,166.8134601507336,0.5074301362037659,0.16976667940616608,0.32280316948890686,160,15.524128913879395
18016,2877289,3,dropout,0,-0.04304932802915573,-0.9817739725112915,0.6913326382637024,7455.9820556640625,10227.113152527581,123.46694921702147,0.300566703081131,0.42188289761543274,0.2775503993034363,153,15.52383041381836
18017,2877447,3,stuck,0,0.4315347373485565,-0.26707693934440613,0.6586452722549438,9264.147338867188,316.0,136.5419020652771,0.0,1.0,0.0,158,15.52410888671875
18018,2877613,3,combo,0,-0.8427603840827942,-1.0,0.6619347929954529,4409.082946777344,6896.7262526750355,135.22608367342036,0.453080415725708,0.5442229509353638,0.0026966449804604053,166,15.524077415466309
18019,2877774,3,noise,0,-0.8548175692558289,-1.0,0.5956170558929443,4363.1451416015625,6573.740951910822,161.75316577404737,0.3408631980419159,0.5481665730476379,0.11097025126218796,161,15.524078369140625
18020,2877933,3,out_of_bounds,0,-0.3142307698726654,-0.9910287261009216,0.6728852987289429,6422.78076171875,17898.22031402588,130.84588003065437,0.13384442031383514,0.02750520408153534,0.8386503458023071,159,15.524130821228027
18021,2878094,3,stuck,0,-1.0,-1.0,0.5898651480674744,3691.8551635742188,18110.95336151123,164.05394550971687,0.4484626054763794,0.0748366117477417,0.4767007827758789,161,15.524129867553711
18022,2878261,3,clean,1,-0.3702329993247986,-0.535223662853241,0.5915231704711914,6209.4122314453125,334.0,163.39073941577226,0.024868933483958244,0.9120941758155823,0.06303685903549194,167,15.52410888671875
18023,2878417,3,gain,0,-0.6284756660461426,-0.9862728714942932,0.6871768832206726,5225.5078125,9516.76437648727,125.12923692446202,0.3101215362548828,0.4477097690105438,0.24216870963573456,156,15.524133682250977
18024,2878576,3,clean,1,0.26410362124443054,-0.3218368887901306,0.671878457069397,8626.234741210938,318.0,131.24861903116107,0.0,1.0,0.0,159,15.52410888671875
18025,2878728,3,clean,1,-0.5748765468597412,-0.9152387380599976,0.5904455780982971,5429.720458984375,1601.4741341058366,163.82177018001676,0.09750935435295105,0.7704786062240601,0.1320120394229889,152,15.52411937713623
18026,2878889,3,offset,0,-1.0,-1.0,0.6394547820091248,3565.74462890625,18699.006572236503,144.21809869259596,0.1305409073829651,0.21466822922229767,0.6547908782958984,161,15.524128913879395
18027,2879051,3,noise,0,-0.29591894149780273,-0.9906275868415833,0.598086953163147,6492.548828125,17318.235847473145,160.76522285863757,1.0,0.0,0.0,162,15.524078369140625
18028,2879217,3,stuck,0,-0.362800657749176,-0.9874562621116638,0.6180589199066162,6237.7294921875,12431.976942086856,152.7764227502048,0.1499207317829132,0.3880709707736969,0.4620083272457123,166,15.524137496948242
18029,2879371,3,combo,0,-0.7923946976661682,-1.0,0.6196094751358032,4600.976257324219,17015.010162353516,152.15621043927968,0.9046897888183594,0.08253241330385208,0.01277778297662735,154,15.5240478515625
18030,2879528,3,offset,0,-1.0,-1.0,0.6901541352272034,3520.8026123046875,17557.95287322998,123.93835148215294,0.1297389566898346,0.0672878846526146,0.8029731512069702,157,15.524130821228027
18031,2879691,3,dropout,0,-0.1396772712469101,-0.9903368353843689,0.5613551735877991,7087.82958984375,18337.265221036803,175.45793084800243,0.6932384371757507,0.16212055087089539,0.14464102685451508,163,15.523832321166992
18032,2879847,3,clean,1,-0.642000138759613,-0.9926899075508118,0.6423327922821045,5173.9794921875,17694.692207336426,143.06688158192608,0.20100249350070953,0.10565655678510666,0.6933409571647644,156,15.52413272857666
18033,2880010,3,offset,0,0.6281759142875671,-0.9860805869102478,0.6370729207992554,10013.350219726562,17984.50765991211,145.17082372307777,0.5811824202537537,0.18944281339645386,0.22937476634979248,163,15.52413272857666
18034,2880172,3,stuck,0,-0.3129362165927887,-0.9908336400985718,0.6096925139427185,6427.7130126953125,17530.684700012207,156.12298569455743,0.36424028873443604,0.03610512986779213,0.5996545553207397,162,15.524131774902344
18035,2880335,3,dropout,0,0.0887347012758255,-0.9885388612747192,0.4444673955440521,7958.0792236328125,17358.81206512451,222.21304648555815,0.8461076617240906,0.0018021520227193832,0.1520901620388031,163,15.523832321166992
18036,2880493,3,spike,0,-0.7264192700386047,-1.0,0.6129162907600403,4852.342529296875,17329.853965759277,154.83348824083805,0.0,0.0,1.0,158,15.524133682250977
18037,2880656,3,spike,0,-0.8846714496612549,-1.0,0.6181074976921082,4249.40185546875,16711.53108215332,152.75699072889984,0.8769612908363342,0.013087442144751549,0.10995127260684967,163,15.524134635925293
18038,2880815,3,packet_loss,0,0.3857378661632538,-0.9508795142173767,0.633924663066864,9089.661254882812,4626.207647213212,146.4301416873932,0.32982730865478516,0.6185839176177979,0.051588740199804306,159,15.52412223815918
18039,2880968,3,actuator_stuck_N,0,-1.0,-1.0,0.6801626086235046,1348.5006713867188,0.0,127.93494606949389,0.7508546113967896,0.06013650447130203,0.18900887668132782,153,15.524104118347168
18040,2881126,3,packet_loss,0,-0.8447763919830322,-1.0,0.6547813415527344,4401.4019775390625,316.0,138.08746309299022,0.0,1.0,0.0,158,15.524076461791992
18041,2881289,3,actuator_eff_N,0,-0.13784605264663696,-0.9794194102287292,0.5650983452796936,7094.8065185546875,8618.315720738456,173.9606651077047,0.8931466937065125,0.08236207067966461,0.024491239339113235,163,15.524133682250977
18042,2881451,3,spike,0,0.7696677446365356,-0.982745885848999,0.5090254545211792,10552.43408203125,15289.729126755345,196.38981906324625,0.6451392769813538,0.3124871850013733,0.042373523116111755,162,15.524138450622559
18043,2881611,3,spike,0,0.24921055138111115,-0.9868189096450806,0.6048381328582764,8569.4921875,16253.375503540039,158.06473570817616,1.0,0.0,0.0,160,15.524136543273926
18044,2881768,3,clean,1,0.19666504859924316,-0.9838153123855591,0.6615321040153503,8369.293823242188,12927.802305105533,135.38715317985043,0.2721475064754486,0.3583509922027588,0.3695015013217926,157,15.524139404296875
18045,2881928,3,dropout,0,-0.3350987136363983,-0.990803599357605,0.6383712291717529,6343.27392578125,17243.94987033057,144.65152012184262,0.3018883764743805,0.2593309283256531,0.43878069519996643,160,15.523834228515625
18046,2881985,3,clean,1,-1.0,-1.0,0.8980616331100464,0.0,6330.216491699219,40.77534483373165,0.1438491940498352,0.08164827525615692,0.7745025157928467,57,15.524120330810547
18047,2882145,3,actuator_stuck_N,0,-1.0,-1.0,0.5897939205169678,1373.3668518066406,0.0,164.08243340230547,0.2596854269504547,0.409156858921051,0.33115771412849426,160,15.524105072021484
18048,2882307,3,offset,0,-1.0,-1.0,0.5623658299446106,2863.4414672851562,16612.615783691406,175.05366237508133,1.0,0.0,0.0,162,15.52413558959961
18049,2882474,3,noise,0,-0.3993464708328247,-0.8953649997711182,0.7397668957710266,6098.489990234375,1457.0868440656227,104.09323186706752,0.19311535358428955,0.7911331653594971,0.01575147546827793,167,15.5241117477417
18050,2882636,3,offset,0,-0.191532164812088,-0.9176894426345825,0.5731269121170044,6890.262451171875,2092.764011892744,170.74924542196095,0.02176278457045555,0.745851457118988,0.2323857843875885,162,15.524125099182129
18051,2882802,3,gain,0,0.1045011579990387,-0.9891666173934937,0.5466312766075134,8018.1494140625,18503.34114074707,181.3474821895361,0.0,0.0,1.0,166,15.52413558959961
18052,2882962,3,clean,1,-0.319120317697525,-0.9842183589935303,0.6036741137504578,6404.151611328125,10144.955802379676,158.53034821292385,0.3368752598762512,0.43694594502449036,0.22617878019809723,160,15.524136543273926
18053,2883126,3,dropout,0,0.09788084775209427,-0.9835325479507446,0.620197057723999,7992.926025390625,12134.41226869101,151.92118516750634,0.09276227653026581,0.3917635381221771,0.5154742002487183,164,15.523835182189941
18054,2883288,3,packet_loss,0,-0.8957207202911377,-1.0,0.6010373830795288,4207.3040771484375,17721.483963911127,159.58505632728338,0.23105500638484955,0.2551864981651306,0.5137584805488586,162,15.524137496948242
18055,2883452,3,stuck,0,-0.5251837968826294,-0.992283046245575,0.5276921987533569,5619.0496826171875,18203.575068148937,188.92311389185488,0.29938241839408875,0.2488822340965271,0.45173534750938416,164,15.524136543273926
18056,2883610,3,clean,1,-1.0,-1.0,0.6317799091339111,3297.0233154296875,18138.72816467285,147.2880253586918,0.1716967672109604,0.055755119770765305,0.7725481390953064,158,15.524136543273926
18057,2883773,3,clean,1,0.22840669751167297,-0.9879888892173767,0.4963814914226532,8490.2294921875,17671.65517425537,201.44740589521825,0.6090746521949768,0.11627260595560074,0.27465277910232544,163,15.524142265319824
18058,2883929,3,actuator_stuck_N,0,-1.0,-1.0,0.6369403004646301,1359.5549011230469,0.0,145.22387707605958,0.0,0.0,1.0,156,15.5241060256958
18059,2884095,3,combo,0,-0.8277226686477661,-1.0,0.570838451385498,4466.376647949219,4548.793045295101,171.6646134108305,0.34008118510246277,0.6298488974571228,0.03006994165480137,166,15.524105072021484
18060,2884250,3,dropout,0,-0.7214776277542114,-1.0,0.5860018134117126,4871.170349121094,5840.05168659649,165.59928239881992,0.23171916604042053,0.5659622550010681,0.20231857895851135,155,15.523835182189941
18061,2884413,3,clean,1,0.4437638819217682,-0.28598615527153015,0.5949183702468872,9310.740356445312,326.0,162.03266336023808,0.0,1.0,0.0,163,15.5241117477417
18062,2884576,3,offset,0,0.5462888479232788,-0.9862988591194153,0.6166945099830627,9701.360473632812,17701.733444213867,153.32218610421648,0.19513967633247375,0.17328791320323944,0.631572425365448,163,15.524147987365723
18063,2884741,3,actuator_eff_N,0,-0.8751770257949829,-1.0,0.6580256223678589,4285.5755615234375,7841.420694403122,136.78975767164957,0.2365209460258484,0.041395001113414764,0.7220840454101562,165,15.524133682250977
18064,2884900,3,offset,0,-0.9213699698448181,-1.0,0.5415022373199463,4109.580383300781,16448.416885375977,183.39910104125738,0.3280963897705078,0.049544356763362885,0.6223592758178711,159,15.524147987365723
