==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_water.csv
  Metrics log  → /workspace/training_metrics_water.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   1237    197653   158  +10.664    6384    112     10  +0.0825  -0.3244  +0.8484  +0.4238
   1238    197815   162   +4.004    4334     89      9  -0.1846  -0.8625  +0.0803  +0.2135
   1239    197977   162   -0.576    3977     82     13  -0.2389  -0.9562  -0.1509  +0.2074
   1240    198131   154   +8.830    5917     98     14  +0.0774  -0.4469  +0.9171  +0.5024
   1241    198291   160   -0.366    3300     88     16  -0.3579  -1.0000  -0.3442  -0.0592
   1242    198453   162   +6.533    5218     90      8  -0.0359  -0.6303  +0.2603  +0.4536
   1243    198617   164   +2.947    4265     99     20  -0.2741  -0.8807  -0.1013  +0.0731
   1244    198776   159   -3.545    2307     59     10  -0.3930  -1.0000  -1.0000  -0.0262
   1245    198937   161   -0.971    2364    136     19  -0.4714  -1.0000  +0.2047  -0.5645
   1246    199104   167   +8.710    6312    108     13  +0.0807  -0.3434  +0.8086  +0.4666
   1247    199268   164   -2.831    2182    120     17  -0.4926  -1.0000  -0.1432  -0.5439
   1248    199430   162   +6.634    4877     82     13  -0.0602  -0.7198  +0.2165  +0.4842
   1249    199591   161   +2.886    4917     98     27  -0.1554  -0.7095  +0.2722  +0.2482
   1250    199747   156   -1.813    2218    110     10  -0.5023  -1.0000  -0.5418  -0.4983
   1251    199909   162  +13.785    7973    102     16  +0.3240  +0.0926  +0.7623  +0.9449
   1252    200069   160   -0.513    2878    135     23  -0.4696  -1.0000  +0.0051  -0.4661
   1253    200226   157   -3.079    3033     81      6  -0.3708  -1.0000  -0.6820  -0.0650
   1254    200385   159   -0.969    1280    155     19  -0.6384  -1.0000  -0.7200  -0.7934
   1255    200543   158  +14.251    7055     81     10  +0.3051  -0.1483  +0.8213  +1.0000
   1256    200703   160   -0.612    1458    118     14  -0.6156  -1.0000  -1.0000  -0.6908
   1257    200857   154   +0.922    3772     82     17  -0.2692  -1.0000  -0.0885  +0.1470
   1258    201019   162   +6.648    5315    107     15  -0.1030  -0.6050  +0.3538  +0.2377
   1259    201172   153   -0.533    2374    143     10  -0.4715  -1.0000  +0.1220  -0.5857
   1260    201327   155   -4.961     826     76      8  -0.6047  -1.0000  -1.0000  -0.7269
   1261    201481   154   -2.797    1659     85     14  -0.5527  -1.0000  -1.0000  -0.5094
   1262    201641   160   +2.919    3771    124     11  -0.3616  -1.0000  +0.1510  -0.2422
   1263    201796   155   +0.322    2500    135     23  -0.4074  -1.0000  +0.8610  -0.5382
   1264    201950   154   -2.829     849     65     10  -0.5888  -1.0000  -1.0000  -0.6734
   1265    202108   158   -2.486    3487     91      9  -0.3591  -1.0000  -0.5390  -0.0441
   1266    202261   153   +9.345    6160     56     19  +0.2226  -0.3832  +0.7026  +1.0000
   1267    202420   159   +5.552    4917    101      9  -0.1485  -0.7095  +0.0689  +0.2215
   1268    202583   163   -2.788    2000    107     26  -0.5892  -1.0000  -1.0000  -0.5346
   1269    202742   159   -2.966    2582     88      9  -0.4624  -1.0000  -0.8947  -0.2707
   1270    202906   164   +3.897    3984    118     13  -0.2930  -0.9545  +0.4950  -0.1550
   1271    203056   150   -4.026    1282     85     10  -0.5788  -1.0000  -1.0000  -0.6234
   1272    203211   155   -1.145    1613    148     17  -0.5955  -1.0000  -0.5521  -0.7273
   1273    203372   161   +3.113    5046     81      8  -0.0664  -0.6755  -0.2871  +0.5621
   1274    203532   160   +4.815    4051     93     13  -0.2230  -0.9368  +0.3356  +0.0922
   1275    203688   156   +1.635    4162     95     18  -0.2508  -0.9075  +0.0630  +0.0994
   1276    203848   160   -0.266    1258    144     14  -0.6346  -1.0000  -0.8391  -0.7817
   1277    204010   162   +2.875    5057    100     13  -0.1033  -0.6727  +0.3479  +0.2704
   1278    204166   156   -1.895     706    100     12  -0.6483  -1.0000  -1.0000  -0.8238
   1279    204326   160   -0.754    2667    120     18  -0.4790  -1.0000  -0.2902  -0.4419
   1280    204490   164   +0.812    3068    108     21  -0.4500  -1.0000  -0.4139  -0.2930
   1281    204648   158   -4.063    1348     87      8  -0.5732  -1.0000  -1.0000  -0.6139
   1282    204811   163   -2.098    2460    129     12  -0.4931  -1.0000  -0.2862  -0.5239
   1283    204969   158   +0.669    3576     97     16  -0.3621  -1.0000  -0.3026  -0.0821
   1284    205131   162  +10.536    7196    105     19  +0.1747  -0.1114  +0.5431  +0.7125
   1285    205290   159   +5.836    5534     79     11  +0.0561  -0.5476  +0.0829  +0.7595
   1286    205445   155   -0.948    2561    132     14  -0.4615  -1.0000  +0.0547  -0.5132
   1287    205596   151   -0.924    1206    147     18  -0.6582  -1.0000  -0.9587  -0.7953
   1288    205761   165   -0.432    1098    159     17  -0.6744  -1.0000  -1.0000  -0.8273
   1289    205924   163   +6.121    4979    117     17  -0.1567  -0.6933  +0.6225  +0.0602
   1290    206086   162   -0.982     728    174     13  -0.6893  -1.0000  -1.0000  -0.8953
   1291    206240   154   -3.712    2794     76      6  -0.3902  -1.0000  -0.8210  -0.0864
   1292    206396   156   -0.976    2688    107     11  -0.5115  -1.0000  -1.0000  -0.3727
   1293    206563   167   -0.367    3378    105     16  -0.4031  -1.0000  -0.3569  -0.1950
   1294    206724   161   -1.575    3851     84      5  -0.2824  -0.9892  -0.4564  +0.1411
   1295    206884   160   +1.201    4198     70      8  -0.1598  -0.8983  -0.5108  +0.4972
   1296    207050   166   -3.281    1444    130     15  -0.6311  -1.0000  -1.0000  -0.7232
   1297    207204   154   +7.580    5367    112     18  -0.0551  -0.5913  +1.0000  +0.1938
   1298    207365   161   +3.135    4705     84     10  -0.1186  -0.7650  -0.0634  +0.4002
   1299    207520   155   -0.646    1136    116     15  -0.6361  -1.0000  -1.0000  -0.7541
   1300    207680   160   +7.169    6005     78     15  +0.1412  -0.4239  +0.1654  +0.9355

  ── rolling mean (last 100 ep) ──  cum_R=+1.210  yield=3351 kg/ha  N=103  W=14 mm  R_seas=-0.3288  R_ane=-0.1190

   1301    207836   156   +4.266    5224    128     14  -0.1120  -0.6289  +1.0000  +0.0246
   1302    207994   158   -3.475    3228    101      8  -0.4033  -1.0000  -0.5049  -0.1989
   1303    208155   161   +0.466    2941    155     23  -0.4546  -1.0000  +0.3988  -0.5253
   1304    208311   156   -1.246    3560     76      8  -0.2868  -1.0000  -0.5229  +0.1725
   1305    208470   159   +0.327    3111    114     16  -0.4410  -1.0000  -0.3270  -0.3185
   1306    208623   153   +4.341    5010     85     11  -0.0585  -0.6850  +0.1240  +0.4808
   1307    208783   160   -3.785    2634     90      6  -0.4517  -1.0000  -0.8560  -0.2668
   1308    208936   153   -5.768    2679    100     22  -0.4823  -1.0000  -0.6218  -0.3313
   1309    209094   158   +7.044    6445    138     24  -0.0502  -0.3084  +0.6116  +0.1661
   1310    209259   165   +7.424    6347     92      8  +0.1146  -0.3341  +0.2167  +0.7226
   1311    209417   158   +8.623    6354     92      9  +0.1212  -0.3322  +0.3154  +0.7191
   1312    209576   159   -3.236    2407     90     17  -0.5061  -1.0000  -0.9925  -0.3320
   1313    209741   165   -2.752    1146    159     23  -0.6837  -1.0000  -1.0000  -0.8194
   1314    209900   159   -5.993    2448    102     14  -0.5195  -1.0000  -0.9621  -0.3976
   1315    210061   161   +0.196    4659    112     18  -0.2854  -0.7772  -0.3890  +0.0417
   1316    210216   155  +10.056    6838    115     11  +0.1216  -0.2053  +0.7688  +0.4917
   1317    210377   161   -2.198    2622    114     18  -0.5274  -1.0000  -0.8276  -0.4266
   1318    210538   161   +0.242    3399    176     18  -0.4013  -1.0000  +0.8425  -0.5160
   1319    210698   160   +8.923    6310    133     15  -0.0035  -0.3438  +0.9125  +0.1837
   1320    210860   162   +5.805    5166    145     32  -0.2162  -0.6442  +0.7817  -0.1081
   1321    211020   160   -0.970    2169    144     16  -0.5101  -1.0000  -0.0275  -0.6238
   1322    211184   164   +1.391    4885     95     18  -0.1423  -0.7179  +0.1165  +0.2881
   1323    211342   158   -2.026    1099    122     19  -0.6524  -1.0000  -1.0000  -0.7745
   1324    211499   157   +0.863    3785    149     19  -0.3928  -1.0000  +0.4400  -0.3641
   1325    211656   157   +3.547    4315    116     15  -0.2615  -0.8674  +0.3728  -0.0709
   1326    211818   162   -1.544    1450    136     13  -0.6310  -1.0000  -1.0000  -0.7329
   1327    211980   162   +3.899    4659    140     23  -0.2770  -0.7772  +0.4996  -0.1687
   1328    212142   162   +5.490    6067     93     13  +0.0295  -0.4076  -0.0825  +0.6352
   1329    212300   158   +3.644    5208     98     17  -0.1265  -0.6330  -0.0760  +0.3314
   1330    212454   154   -1.176    1508    128     18  -0.6303  -1.0000  -1.0000  -0.7062
   1331    212614   160   -1.571    1064    173     23  -0.6955  -1.0000  -1.0000  -0.8464
   1332    212772   158   -3.139    3245     82     14  -0.3728  -1.0000  -0.7004  -0.0143
   1333    212928   156   +1.964    2832    163     19  -0.4082  -1.0000  +0.9296  -0.5661
   1334    213094   166   -0.976    1343    179     19  -0.6724  -1.0000  -0.9352  -0.8125
   1335    213255   161   -2.117    2123    137     20  -0.5721  -1.0000  -0.6263  -0.6128
   1336    213419   164   +4.109    5164    149     28  -0.2508  -0.6447  +0.4609  -0.1351
   1337    213577   158   +9.344    6993    107     23  +0.1609  -0.1645  +0.8525  +0.6323
   1338    213741   164   -1.501    3571     74     12  -0.2997  -1.0000  -0.6921  +0.2090
   1339    213903   162   -0.041    3199    147     31  -0.4766  -1.0000  +0.0931  -0.4546
   1340    214066   163   +0.261    3223    119     22  -0.4693  -1.0000  -0.4822  -0.3220
   1341    214232   166   +6.981    6157    123     29  -0.0914  -0.3840  +0.1850  +0.2514
   1342    214392   160   +4.119    5640    124     20  -0.0784  -0.5198  +0.8001  +0.1421
   1343    214548   156   -1.242    3514     75      6  -0.2745  -1.0000  -0.4290  +0.1697
   1344    214707   159   -3.243    2570    127     16  -0.5180  -1.0000  -0.5458  -0.4946
   1345    214760    53   -8.435       0     24      7  -0.6705  -1.0000  -1.0000  -1.0000
   1346    214914   154   -1.219    1511    155     23  -0.6593  -1.0000  -0.9641  -0.7568
   1347    215076   162   -3.644    3536    105     15  -0.4270  -1.0000  -0.7054  -0.1608
   1348    215242   166   -0.578    3283    166     27  -0.4662  -1.0000  +0.3360  -0.5069
   1349    215394   152   +0.477    3151    104     12  -0.4161  -1.0000  -0.4102  -0.2441
   1350    215552   158   +3.316    4743    144     13  -0.2339  -0.7552  +0.7201  -0.1767
   1351    215714   162   -2.539    1444    108     13  -0.6042  -1.0000  -1.0000  -0.6660
   1352    215882   168   +4.600    5996     99     13  -0.0096  -0.4263  -0.0615  +0.5164
   1353    216047   165   +3.277    5681     99     15  -0.0424  -0.5088  +0.1133  +0.4301
   1354    216202   155   +0.679    3633    129     18  -0.4107  -1.0000  -0.0300  -0.2956
   1355    216361   159   +5.911    6150    147     22  -0.1232  -0.3860  +0.4200  +0.0456
   1356    216526   165   +1.325    3943    139     17  -0.4218  -0.9652  -0.2223  -0.2930
   1357    216688   162   -0.702    2737    146     19  -0.4912  -1.0000  -0.0519  -0.5317
   1358    216854   166  +10.221    7150     90     16  +0.2677  -0.1232  +0.5857  +0.9874
   1359    217018   164   +5.499    6123    106     19  -0.0316  -0.3930  -0.0039  +0.4443
   1360    217176   158   -3.174    1550    125     13  -0.6158  -1.0000  -1.0000  -0.6906
   1361    217335   159   +2.790    4464    152     26  -0.2872  -0.8283  +0.9133  -0.2682
   1362    217493   158   +3.117    5286     95     11  -0.1094  -0.6127  -0.2544  +0.3878
   1363    217658   165   -0.405    3795    130     16  -0.3873  -1.0000  +0.1051  -0.2728
   1364    217824   166   -2.326    4035     99     19  -0.3749  -0.9410  -0.8251  +0.0191
   1365    217981   157   +8.338    6203     78     21  +0.1629  -0.3720  +0.1730  +1.0000
   1366    218148   167   +3.810    4882    171     33  -0.2999  -0.7186  +0.7620  -0.2871
   1367    218309   161   +7.241    6500    116     27  -0.0176  -0.2939  +0.1901  +0.4034
   1368    218464   155   -2.675    2804     85     15  -0.4147  -1.0000  -0.5968  -0.1752
   1369    218629   165   -0.006    2129    142     27  -0.6213  -1.0000  -0.9223  -0.6261
   1370    218783   154   +6.395    6572     96     12  +0.1572  -0.2751  +0.6184  +0.7127
   1371    218945   162   -0.436    3710    118     14  -0.4230  -1.0000  -0.5099  -0.2113
   1372    219099   154   +3.126    4293    148     18  -0.2769  -0.8731  +1.0000  -0.2766
   1373    219259   160   +7.959    6993    135     38  +0.0333  -0.1646  +0.9649  +0.2938
   1374    219420   161   -0.403    3269    151     29  -0.4929  -1.0000  -0.0893  -0.4589
   1375    219584   164  +10.935    7553    107     20  +0.2155  -0.0176  +0.5762  +0.7689
   1376    219746   162   +0.313    3548    112     17  -0.3734  -1.0000  +0.0117  -0.2066
   1377    219908   162   -1.653    2017    139     16  -0.5745  -1.0000  -0.6574  -0.6374
   1378    220066   158   +9.618    7080    120     18  +0.1135  -0.1417  +0.7209  +0.4778
   1379    220229   163   -0.263    1911    179     26  -0.6293  -1.0000  -0.6025  -0.7330
   1380    220392   163   +8.917    6506    118     26  +0.0294  -0.2924  +0.7359  +0.3723
   1381    220549   157   -1.493    2362    148     36  -0.5887  -1.0000  -0.4709  -0.6025
   1382    220713   164  +13.659    9356    108     10  +0.4195  +0.4556  +0.5349  +1.0000
   1383    220876   163   -2.505    1950    126     35  -0.6360  -1.0000  -1.0000  -0.6139
   1384    221037   161   +5.658    5456    163     22  -0.1782  -0.5679  +0.9885  -0.1618
   1385    221199   162   +7.070    7156    101     24  +0.1319  -0.1218  +0.0335  +0.7762
   1386    221359   160   +0.077    4148    176     19  -0.3988  -0.9113  +0.3596  -0.4090
   1387    221514   155   -1.058    1591    162     19  -0.6449  -1.0000  -0.8896  -0.7540
   1388    221679   165   -0.874    2744    158     11  -0.5370  -1.0000  -0.5318  -0.5672
   1389    221836   157   -1.080    2459    167     18  -0.5473  -1.0000  -0.2754  -0.6314
   1390    222000   164   -0.991    1538    197     36  -0.7144  -1.0000  -1.0000  -0.8047
   1391    222160   160   -0.424    3061    195     44  -0.4883  -1.0000  +0.8256  -0.6074
   1392    222324   164   +4.259    4804    146     20  -0.2724  -0.7391  +0.4285  -0.1756
   1393    222483   159   -1.870    1525    215     32  -0.6425  -1.0000  -0.2940  -0.8227
   1394    222643   160   -0.853    2844    183     20  -0.4811  -1.0000  +0.3947  -0.6121
   1395    222804   161   -0.718    3139    143     11  -0.4933  -1.0000  -0.4825  -0.4502
   1396    222961   157   -0.729    2486    142     29  -0.5881  -1.0000  -0.7452  -0.5609
   1397    223123   162   -3.249    3633    110     15  -0.3986  -1.0000  -0.3808  -0.1751
   1398    223283   160   -0.858    1435    134     20  -0.6448  -1.0000  -1.0000  -0.7319
   1399    223447   164   +1.879    5859    126     24  -0.1413  -0.4621  +0.0647  +0.1631
   1400    223602   155   +1.900    4881     91     17  -0.1192  -0.7189  +0.1587  +0.3386

  ── rolling mean (last 100 ep) ──  cum_R=+1.525  yield=3949 kg/ha  N=127  W=19 mm  R_seas=-0.3203  R_ane=-0.1530

   1401    223758   156   +1.858    3635    124     21  -0.3828  -1.0000  +0.2129  -0.2657
   1402    223921   163   +5.263    6421    117     18  -0.0069  -0.3147  +0.2521  +0.3747
   1403    224083   162   +6.533    6731    163     20  -0.0736  -0.2333  +0.5769  +0.0341
   1404    224240   157   +3.439    4675    137     16  -0.2735  -0.7730  +0.3201  -0.1485
   1405    224403   163   -0.054    3003    141     14  -0.4599  -1.0000  -0.0486  -0.4660
   1406    224566   163   -2.922    3897    105      9  -0.3802  -0.9771  -0.7063  -0.0684
   1407    224724   158  +12.001    8379    126     21  +0.2227  +0.1991  +0.4890  +0.6641
   1408    224885   161   +8.224    7358    142     16  +0.0653  -0.0687  +0.6229  +0.3005
   1409    225047   162   +9.213    6532    142     17  -0.0403  -0.2857  +0.5595  +0.1516
   1410    225209   162   -1.645    1984    146     21  -0.6150  -1.0000  -0.8608  -0.6607
   1411    225364   155   +3.824    4951    136     21  -0.2673  -0.7006  +0.1240  -0.0903
   1412    225525   161   -0.842    3151    147      9  -0.4913  -1.0000  -0.4587  -0.4645
   1413    225690   165   +9.289    8450    134     18  +0.1971  +0.2178  +0.4266  +0.5716
   1414    225848   158   -3.903    1959    119     20  -0.5975  -1.0000  -1.0000  -0.5890
   1415    226012   164   -1.687    3604    151     13  -0.5043  -1.0000  -0.6741  -0.4048
   1416    226169   157   +1.708    5146    100     18  -0.1832  -0.6493  -0.4609  +0.2879
   1417    226324   155   +5.336    5664     79     22  +0.0468  -0.5134  -0.0013  +0.8019
   1418    226490   166   -0.894    2869    195     25  -0.4991  -1.0000  +0.4015  -0.6314
   1419    226649   159   +5.733    5140    148     15  -0.1878  -0.6510  +0.8333  -0.1305
   1420    226802   153   +2.027    5316     93     28  -0.1263  -0.6046  -0.2323  +0.4263
   1421    226959   157   -0.115    3582    188     34  -0.4781  -1.0000  +0.4672  -0.5238
   1422    227120   161   -1.087    3483    157     30  -0.5009  -1.0000  -0.1677  -0.4465
   1423    227277   157   +4.883    5379    122     14  -0.1546  -0.5883  +0.2096  +0.1036
   1424    227437   160   +9.679    8267    150     17  +0.1546  +0.1697  +0.7297  +0.3767
   1425    227596   159   -1.210    1488    192     20  -0.6637  -1.0000  -0.8235  -0.8058
   1426    227752   156   -2.955    1393    143     23  -0.6603  -1.0000  -1.0000  -0.7570
   1427    227918   166   -0.862    2970    166     19  -0.5215  -1.0000  -0.2336  -0.5542
