====================================================================
12_capql_train_robust.py  —  CAPQL-Robust  (GRU + fault training)
====================================================================
  Obs dim  : 19  (crop + mask + w)
  Actor    : GRU(19→256) + Linear(256→2)
  Critic   : MLP  (21→256→256→1)
  Steps    : 1,000,000
  Seq len  : 16  (burn-in 4,  grad steps/ep 12)
  Hindsight: w resampled from Dirichlet at every sample call
  Aug λ    : 0.5
  Fault mix: 60% clean | 10% dropout | 10% packet | 10% stuck | 5% N-act | 5% W-act
====================================================================

      ep     steps    R_yld    R_ane    R_wef    yield                   w       ETA
  ──────────────────────────────────────────────────────────────────────────────
  Collecting first episodes...

    5290   844,287   -0.341   -0.993   +0.636     6321  [0.23,0.19,0.58]  ETA 23.4m
    5300   845,885   -0.249   -0.988   +0.860     6671  [0.63,0.34,0.03]  ETA 23.2m
    5310   847,490   -1.000   -1.000   +0.974     2951  [0.32,0.59,0.09]  ETA 22.9m
    5320   849,085   -0.270   -0.887   +0.972     6591  [0.09,0.79,0.12]  ETA 22.7m
    5330   850,684   -1.000   -1.000   +0.967     1975  [1.00,0.00,0.00]  ETA 22.5m
    5340   852,267   -1.000   -1.000   +0.974     1132  [0.12,0.76,0.12]  ETA 22.2m
    5350   853,874   -1.000   -1.000   +0.858      976  [1.00,0.00,0.00]  ETA 22.0m
    5360   855,463   +1.000   -0.986   +0.682    11984  [0.44,0.19,0.37]  ETA 21.7m
    5370   857,055   -1.000   -1.000   +0.979     3416  [0.31,0.05,0.64]  ETA 21.5m
    5380   858,648   -0.551   -0.988   +0.932     5519  [0.19,0.40,0.41]  ETA 21.3m
    5390   860,231   -1.000   -1.000   +0.974     1678  [0.24,0.71,0.05]  ETA 21.0m
    5400   861,820   -0.993   -1.000   +0.769     3836  [0.24,0.09,0.66]  ETA 20.8m
    5410   863,425   -0.797   -1.000   +0.650     4584  [0.70,0.14,0.16]  ETA 20.5m
    5420   865,016   -0.129   -0.948   +0.976     7130  [0.39,0.36,0.25]  ETA 20.3m
    5430   866,623   -1.000   -1.000   +0.977     1768  [0.53,0.40,0.07]  ETA 20.1m
    5440   868,204   +0.012   -0.994   +0.545     7664  [0.00,0.00,1.00]  ETA 19.8m
    5450   869,800   -0.307   -0.992   +0.668     6450  [0.18,0.19,0.63]  ETA 19.6m
    5460   871,409   +0.765   -0.990   +0.534    10536  [0.67,0.10,0.22]  ETA 19.3m
    5470   873,008   +0.725   -0.992   +0.649    10382  [1.00,0.00,0.00]  ETA 19.1m
    5480   874,613   -1.000   -1.000   +0.865     2637  [0.06,0.10,0.84]  ETA 18.9m
    5490   876,215   -0.049   -0.991   +0.727     7434  [0.20,0.19,0.61]  ETA 18.6m
    5500   877,821   -0.330   -0.960   +0.975     6362  [0.20,0.50,0.30]  ETA 18.4m
    5510   879,420   -0.298   -0.993   +0.692     6485  [0.68,0.14,0.18]  ETA 18.1m
    5520   881,028   -1.000   -1.000   +0.970     3221  [0.24,0.13,0.63]  ETA 17.9m
    5530   882,625   -0.476   -0.995   +0.891     5806  [1.00,0.00,0.00]  ETA 17.7m
    5540   884,242   -1.000   -1.000   +0.974     1256  [0.00,1.00,0.00]  ETA 17.4m
    5550   885,849   -0.229   -0.978   +0.974     6749  [0.01,0.51,0.48]  ETA 17.2m
    5560   887,443   -0.937   -1.000   +0.679     4052  [1.00,0.00,0.00]  ETA 16.9m
    5570   889,036   -0.054   -0.994   +0.937     7416  [0.16,0.01,0.83]  ETA 16.7m
    5580   890,661   -1.000   -1.000   +0.989     1539  [0.00,1.00,0.00]  ETA 16.4m
    5590   892,279   -0.588   -0.995   +0.705     5381  [0.93,0.05,0.03]  ETA 16.2m
    5600   893,880   -0.879   -1.000   +0.974     4271  [0.00,0.44,0.55]  ETA 16.0m
    5610   895,488   -0.058   -0.988   +0.931     7400  [0.32,0.31,0.38]  ETA 15.7m
    5620   897,084   +0.192   -0.989   +0.822     8350  [0.09,0.24,0.66]  ETA 15.5m
    5630   898,681   +0.335   -0.990   +0.730     8895  [0.05,0.15,0.80]  ETA 15.2m
    5640   900,305   -0.915   -1.000   +0.974     4134  [0.64,0.31,0.05]  ETA 15.0m
    5650   901,914   -1.000   -1.000   +0.920     2494  [1.00,0.00,0.00]  ETA 14.8m
    5660   903,505   -0.390   -0.995   +0.915     6133  [0.87,0.02,0.11]  ETA 14.5m
    5670   905,114   -0.524   -0.995   +0.946     5624  [0.72,0.02,0.26]  ETA 14.3m
    5680   906,727   +0.278   -0.992   +0.916     8679  [0.70,0.09,0.21]  ETA 14.0m
    5690   908,342   -0.080   -0.882   +0.975     7315  [0.01,0.79,0.21]  ETA 13.8m
    5700   909,925   -1.000   -1.000   +0.978     2185  [0.52,0.31,0.17]  ETA 13.5m
    5710   911,532   -0.923   -1.000   +0.977     4105  [0.00,1.00,0.00]  ETA 13.3m
    5720   913,131   -0.894   -1.000   +0.940     4213  [1.00,0.00,0.00]  ETA 13.1m
    5730   914,721   -0.275   -0.995   +0.961     6572  [1.00,0.00,0.00]  ETA 12.8m
    5740   916,313   -1.000   -1.000   +0.963     2092  [0.19,0.18,0.63]  ETA 12.6m
    5750   917,934   -0.966   -1.000   +0.974     3940  [0.04,0.60,0.36]  ETA 12.3m
    5760   919,540   -0.428   -0.987   +0.970     5988  [0.22,0.41,0.37]  ETA 12.1m
    5770   921,133   -0.221   -0.983   +0.972     6779  [0.65,0.18,0.17]  ETA 11.9m
    5780   922,749   -1.000   -1.000   +0.949     2493  [0.21,0.10,0.69]  ETA 11.6m
    5790   924,339   -1.000   -1.000   +0.974     1214  [0.52,0.38,0.11]  ETA 11.4m
    5800   925,932   -1.000   -1.000   +0.944     2914  [0.00,0.00,1.00]  ETA 11.1m
    5810   927,553   -0.223   -0.964   +0.975     6769  [0.37,0.62,0.02]  ETA 10.9m
    5820   929,160   -1.000   -1.000   +0.985     2450  [0.07,0.55,0.38]  ETA 10.6m
    5830   930,761   -0.784   -1.000   +0.951     4631  [0.13,0.46,0.40]  ETA 10.4m
    5840   932,368   -0.787   -1.000   +0.975     4620  [0.00,1.00,0.00]  ETA 10.2m
    5850   933,963   -1.000   -1.000   +0.946     1232  [0.15,0.13,0.72]  ETA 9.9m
    5860   935,564   +0.337   -0.993   +0.850     8903  [0.31,0.00,0.69]  ETA 9.7m
    5870   937,154   -0.762   -1.000   +0.860     4715  [0.52,0.12,0.35]  ETA 9.4m
    5880   938,746   -0.813   -1.000   +0.769     4522  [0.25,0.06,0.69]  ETA 9.2m
    5890   940,346   -1.000   -1.000   +0.923     2798  [0.30,0.21,0.49]  ETA 9.0m
    5900   941,957   -1.000   -1.000   +0.874     1879  [0.37,0.12,0.52]  ETA 8.7m
    5910   943,563   +0.022   -0.977   +0.840     7703  [0.24,0.49,0.26]  ETA 8.5m
    5920   945,165   -1.000   -1.000   +0.890     2608  [0.52,0.14,0.34]  ETA 8.2m
    5930   946,776   -0.055   -0.421   +0.963     7412  [0.00,1.00,0.00]  ETA 8.0m
    5940   948,360   -0.583   -0.965   +0.912     5397  [0.12,0.66,0.22]  ETA 7.8m
    5950   949,850   -1.000   -1.000   +0.967     2603  [0.30,0.62,0.08]  ETA 7.5m
    5960   951,447   +0.068   -0.987   +0.784     7877  [0.44,0.31,0.25]  ETA 7.3m
    5970   953,062   +0.474   -0.992   +0.488     9425  [0.36,0.05,0.59]  ETA 7.1m
    5980   954,669   +1.000   -0.989   -0.407    11442  [0.33,0.11,0.57]  ETA 6.8m
    5990   956,253   -0.338   -0.989   +0.975     6334  [0.56,0.32,0.11]  ETA 6.6m
    6000   957,855   +1.000   -0.982   -1.000    11481  [0.46,0.28,0.26]  ETA 6.3m
    6010   959,446   -0.585   -0.975   +0.970     5390  [0.02,0.59,0.40]  ETA 6.1m
    6020   961,037   +0.041   -0.994   +0.976     7775  [1.00,0.00,0.00]  ETA 5.9m
    6030   962,632   -0.392   -0.995   +0.869     6127  [1.00,0.00,0.00]  ETA 5.6m
    6040   964,227   -0.986   -1.000   +0.978     3864  [0.13,0.84,0.03]  ETA 5.4m
    6050   965,835   -0.332   -0.989   +0.978     6356  [0.63,0.32,0.05]  ETA 5.1m
    6060   967,426   -0.141   -0.978   +0.956     7084  [0.16,0.10,0.74]  ETA 4.9m
    6070   969,032   -0.664   -0.995   +0.792     5091  [0.62,0.03,0.35]  ETA 4.7m
    6080   970,646   +0.577   -0.989   +0.007     9819  [0.63,0.13,0.24]  ETA 4.4m
    6090   972,242   -1.000   -1.000   +0.614     2209  [0.32,0.43,0.25]  ETA 4.2m
    6100   973,843   -1.000   -1.000   +0.461     2125  [0.21,0.20,0.59]  ETA 3.9m
    6110   975,454   +0.025   -0.981   -0.461     7713  [0.08,0.44,0.48]  ETA 3.7m
    6120   977,042   -1.000   -1.000   -0.218     3443  [0.63,0.01,0.36]  ETA 3.4m
    6130   978,620   +0.867   -0.971   -0.006    10923  [0.27,0.45,0.28]  ETA 3.2m
    6140   980,220   -1.000   -1.000   +0.495     1946  [0.25,0.10,0.64]  ETA 3.0m
    6150   981,831   +0.168   -0.867   +0.969     8259  [0.04,0.78,0.17]  ETA 2.7m
    6160   983,434   -1.000   -1.000   +0.514     3721  [0.04,0.29,0.67]  ETA 2.5m
    6170   985,037   -0.697   -1.000   +0.948     4965  [0.10,0.21,0.69]  ETA 2.2m
    6180   986,620   +0.401   -0.989   +0.957     9150  [0.18,0.14,0.68]  ETA 2.0m
    6190   988,211   -0.826   -1.000   +0.963     4473  [1.00,0.00,0.00]  ETA 1.8m
    6200   989,808   -1.000   -1.000   +0.978     3675  [0.00,1.00,0.00]  ETA 1.5m
    6210   991,400   -0.946   -1.000   +0.970     4016  [1.00,0.00,0.00]  ETA 1.3m
    6220   992,999   -1.000   -1.000   +0.975     2105  [0.21,0.62,0.16]  ETA 1.1m
    6230   994,599   -0.652   -0.994   +0.973     5137  [0.61,0.17,0.22]  ETA 0.8m
    6240   996,212   -0.647   -0.831   +0.980     5154  [0.09,0.70,0.21]  ETA 0.6m
    6250   997,807   -1.000   -1.000   +0.978     3495  [0.00,0.00,1.00]  ETA 0.3m
    6260   999,406   -0.986   -1.000   +0.979     3865  [0.10,0.78,0.12]  ETA 0.1m

  ✓  Model saved to /workspace/capql_robust

  ── Evaluating on clean corners ──
  ✓  Eval → /workspace/capql_robust_eval_results.csv
  yield        R_yield=-0.718  R_ane=-0.997  R_water=+0.988  yield=3927 kg/ha
  n_eff        R_yield=-0.784  R_ane=-0.820  R_water=+0.995  yield=3601 kg/ha
  water        R_yield=-0.718  R_ane=-0.997  R_water=+0.988  yield=3926 kg/ha
  balanced     R_yield=-0.722  R_ane=-0.994  R_water=+0.989  yield=3903 kg/ha

  ✓  Total training time: 150.8 min
====================================================================
