episode,ppo_update,policy_loss,value_loss,entropy
4619,384,0.004900,0.119740,2.838260
4620,384,0.004900,0.119740,2.838260
4621,384,0.004900,0.119740,2.838260
4622,385,0.005450,0.113450,2.835200
4623,385,0.005450,0.113450,2.835200
4624,385,0.005450,0.113450,2.835200
4625,385,0.005450,0.113450,2.835200
4626,385,0.005450,0.113450,2.835200
4627,385,0.005450,0.113450,2.835200
4628,385,0.005450,0.113450,2.835200
4629,385,0.005450,0.113450,2.835200
4630,385,0.005450,0.113450,2.835200
4631,385,0.005450,0.113450,2.835200
4632,385,0.005450,0.113450,2.835200
4633,385,0.005450,0.113450,2.835200
4634,386,0.006000,0.107160,2.832140
4635,386,0.006000,0.107160,2.832140
4636,386,0.006000,0.107160,2.832140
4637,386,0.006000,0.107160,2.832140
4638,386,0.006000,0.107160,2.832140
4639,386,0.006000,0.107160,2.832140
4640,386,0.006000,0.107160,2.832140
4641,386,0.006000,0.107160,2.832140
4642,386,0.006000,0.107160,2.832140
4643,386,0.006000,0.107160,2.832140
4644,386,0.006000,0.107160,2.832140
4645,386,0.006000,0.107160,2.832140
4646,387,0.006550,0.100870,2.829080
4647,387,0.006550,0.100870,2.829080
4648,387,0.006550,0.100870,2.829080
4649,387,0.006550,0.100870,2.829080
4650,387,0.006550,0.100870,2.829080
4651,387,0.006550,0.100870,2.829080
4652,387,0.006550,0.100870,2.829080
4653,387,0.006550,0.100870,2.829080
4654,387,0.006550,0.100870,2.829080
4655,387,0.006550,0.100870,2.829080
4656,387,0.006550,0.100870,2.829080
4657,387,0.006550,0.100870,2.829080
4658,388,0.007100,0.094580,2.826020
4659,388,0.007100,0.094580,2.826020
4660,388,0.007100,0.094580,2.826020
4661,388,0.007100,0.094580,2.826020
4662,388,0.007100,0.094580,2.826020
4663,388,0.007100,0.094580,2.826020
4664,388,0.007100,0.094580,2.826020
4665,388,0.007100,0.094580,2.826020
4666,388,0.007100,0.094580,2.826020
4667,388,0.007100,0.094580,2.826020
4668,388,0.007100,0.094580,2.826020
4669,388,0.007100,0.094580,2.826020
4670,389,0.007650,0.088290,2.822960
4671,389,0.007650,0.088290,2.822960
4672,389,0.007650,0.088290,2.822960
4673,389,0.007650,0.088290,2.822960
4674,389,0.007650,0.088290,2.822960
4675,389,0.007650,0.088290,2.822960
4676,389,0.007650,0.088290,2.822960
4677,389,0.007650,0.088290,2.822960
4678,389,0.007650,0.088290,2.822960
4679,389,0.007650,0.088290,2.822960
4680,389,0.007650,0.088290,2.822960
4681,389,0.007650,0.088290,2.822960
4682,390,0.008200,0.082000,2.819900
4683,390,0.008200,0.082000,2.819900
4684,390,0.008200,0.082000,2.819900
4685,390,0.008200,0.082000,2.819900
4686,390,0.008200,0.082000,2.819900
4687,390,0.008200,0.082000,2.819900
4688,390,0.008200,0.082000,2.819900
4689,390,0.008200,0.082000,2.819900
4690,390,0.008200,0.082000,2.819900
4691,390,0.008200,0.082000,2.819900
4692,390,0.008200,0.082000,2.819900
4693,390,0.008200,0.082000,2.819900
4694,391,0.006890,0.084130,2.819600
4695,391,0.006890,0.084130,2.819600
4696,391,0.006890,0.084130,2.819600
4697,391,0.006890,0.084130,2.819600
4698,391,0.006890,0.084130,2.819600
4699,391,0.006890,0.084130,2.819600
4700,391,0.006890,0.084130,2.819600
4701,391,0.006890,0.084130,2.819600
4702,391,0.006890,0.084130,2.819600
4703,391,0.006890,0.084130,2.819600
4704,391,0.006890,0.084130,2.819600
4705,391,0.006890,0.084130,2.819600
4706,392,0.005580,0.086260,2.819300
4707,392,0.005580,0.086260,2.819300
4708,392,0.005580,0.086260,2.819300
4709,392,0.005580,0.086260,2.819300
4710,392,0.005580,0.086260,2.819300
4711,392,0.005580,0.086260,2.819300
4712,392,0.005580,0.086260,2.819300
4713,392,0.005580,0.086260,2.819300
4714,392,0.005580,0.086260,2.819300
4715,392,0.005580,0.086260,2.819300
4716,392,0.005580,0.086260,2.819300
4717,392,0.005580,0.086260,2.819300
4718,393,0.004270,0.088390,2.819000
4719,393,0.004270,0.088390,2.819000
4720,393,0.004270,0.088390,2.819000
4721,393,0.004270,0.088390,2.819000
4722,393,0.004270,0.088390,2.819000
4723,393,0.004270,0.088390,2.819000
4724,393,0.004270,0.088390,2.819000
4725,393,0.004270,0.088390,2.819000
4726,393,0.004270,0.088390,2.819000
4727,393,0.004270,0.088390,2.819000
4728,393,0.004270,0.088390,2.819000
4729,393,0.004270,0.088390,2.819000
4730,394,0.002960,0.090520,2.818700
4731,394,0.002960,0.090520,2.818700
4732,394,0.002960,0.090520,2.818700
4733,394,0.002960,0.090520,2.818700
4734,394,0.002960,0.090520,2.818700
4735,394,0.002960,0.090520,2.818700
4736,394,0.002960,0.090520,2.818700
4737,394,0.002960,0.090520,2.818700
4738,394,0.002960,0.090520,2.818700
4739,394,0.002960,0.090520,2.818700
4740,394,0.002960,0.090520,2.818700
4741,394,0.002960,0.090520,2.818700
4742,395,0.001650,0.092650,2.818400
4743,395,0.001650,0.092650,2.818400
4744,395,0.001650,0.092650,2.818400
4745,395,0.001650,0.092650,2.818400
4746,395,0.001650,0.092650,2.818400
4747,395,0.001650,0.092650,2.818400
4748,395,0.001650,0.092650,2.818400
4749,395,0.001650,0.092650,2.818400
4750,395,0.001650,0.092650,2.818400
4751,395,0.001650,0.092650,2.818400
4752,395,0.001650,0.092650,2.818400
4753,395,0.001650,0.092650,2.818400
4754,396,0.000340,0.094780,2.818100
4755,396,0.000340,0.094780,2.818100
4756,396,0.000340,0.094780,2.818100
4757,396,0.000340,0.094780,2.818100
4758,396,0.000340,0.094780,2.818100
4759,396,0.000340,0.094780,2.818100
4760,396,0.000340,0.094780,2.818100
4761,396,0.000340,0.094780,2.818100
4762,396,0.000340,0.094780,2.818100
4763,396,0.000340,0.094780,2.818100
4764,396,0.000340,0.094780,2.818100
4765,396,0.000340,0.094780,2.818100
4766,397,-0.000970,0.096910,2.817800
4767,397,-0.000970,0.096910,2.817800
4768,397,-0.000970,0.096910,2.817800
4769,397,-0.000970,0.096910,2.817800
4770,397,-0.000970,0.096910,2.817800
4771,397,-0.000970,0.096910,2.817800
4772,397,-0.000970,0.096910,2.817800
4773,397,-0.000970,0.096910,2.817800
4774,397,-0.000970,0.096910,2.817800
4775,397,-0.000970,0.096910,2.817800
4776,397,-0.000970,0.096910,2.817800
4777,397,-0.000970,0.096910,2.817800
4778,398,-0.002280,0.099040,2.817500
4779,398,-0.002280,0.099040,2.817500
4780,398,-0.002280,0.099040,2.817500
4781,398,-0.002280,0.099040,2.817500
4782,398,-0.002280,0.099040,2.817500
4783,398,-0.002280,0.099040,2.817500
4784,398,-0.002280,0.099040,2.817500
4785,398,-0.002280,0.099040,2.817500
4786,398,-0.002280,0.099040,2.817500
4787,398,-0.002280,0.099040,2.817500
4788,398,-0.002280,0.099040,2.817500
4789,398,-0.002280,0.099040,2.817500
4790,399,-0.003590,0.101170,2.817200
4791,399,-0.003590,0.101170,2.817200
4792,399,-0.003590,0.101170,2.817200
4793,399,-0.003590,0.101170,2.817200
4794,399,-0.003590,0.101170,2.817200
4795,399,-0.003590,0.101170,2.817200
4796,399,-0.003590,0.101170,2.817200
4797,399,-0.003590,0.101170,2.817200
4798,399,-0.003590,0.101170,2.817200
4799,399,-0.003590,0.101170,2.817200
4800,399,-0.003590,0.101170,2.817200
4801,399,-0.003590,0.101170,2.817200
4802,400,-0.004900,0.103300,2.816900
4803,400,-0.004900,0.103300,2.816900
4804,400,-0.004900,0.103300,2.816900
4805,400,-0.004900,0.103300,2.816900
4806,400,-0.004900,0.103300,2.816900
4807,400,-0.004900,0.103300,2.816900
4808,400,-0.004900,0.103300,2.816900
4809,400,-0.004900,0.103300,2.816900
4810,400,-0.004900,0.103300,2.816900
4811,400,-0.004900,0.103300,2.816900
4812,400,-0.004900,0.103300,2.816900
4813,400,-0.004900,0.103300,2.816900
4814,401,-0.005120,0.102180,2.816510
4815,401,-0.005120,0.102180,2.816510
4816,401,-0.005120,0.102180,2.816510
4817,401,-0.005120,0.102180,2.816510
4818,401,-0.005120,0.102180,2.816510
4819,401,-0.005120,0.102180,2.816510
4820,401,-0.005120,0.102180,2.816510
4821,401,-0.005120,0.102180,2.816510
4822,401,-0.005120,0.102180,2.816510
4823,401,-0.005120,0.102180,2.816510
4824,401,-0.005120,0.102180,2.816510
4825,401,-0.005120,0.102180,2.816510
4826,402,-0.005340,0.101060,2.816120
4827,402,-0.005340,0.101060,2.816120
4828,402,-0.005340,0.101060,2.816120
4829,402,-0.005340,0.101060,2.816120
4830,402,-0.005340,0.101060,2.816120
4831,402,-0.005340,0.101060,2.816120
4832,402,-0.005340,0.101060,2.816120
4833,402,-0.005340,0.101060,2.816120
4834,402,-0.005340,0.101060,2.816120
4835,402,-0.005340,0.101060,2.816120
4836,402,-0.005340,0.101060,2.816120
4837,402,-0.005340,0.101060,2.816120
4838,403,-0.005560,0.099940,2.815730
4839,403,-0.005560,0.099940,2.815730
4840,403,-0.005560,0.099940,2.815730
4841,403,-0.005560,0.099940,2.815730
4842,403,-0.005560,0.099940,2.815730
4843,403,-0.005560,0.099940,2.815730
4844,403,-0.005560,0.099940,2.815730
4845,403,-0.005560,0.099940,2.815730
4846,403,-0.005560,0.099940,2.815730
4847,403,-0.005560,0.099940,2.815730
4848,403,-0.005560,0.099940,2.815730
4849,403,-0.005560,0.099940,2.815730
4850,404,-0.005780,0.098820,2.815340
4851,404,-0.005780,0.098820,2.815340
4852,404,-0.005780,0.098820,2.815340
4853,404,-0.005780,0.098820,2.815340
4854,404,-0.005780,0.098820,2.815340
4855,404,-0.005780,0.098820,2.815340
4856,404,-0.005780,0.098820,2.815340
4857,404,-0.005780,0.098820,2.815340
4858,404,-0.005780,0.098820,2.815340
4859,404,-0.005780,0.098820,2.815340
4860,404,-0.005780,0.098820,2.815340
4861,404,-0.005780,0.098820,2.815340
4862,405,-0.006000,0.097700,2.814950
4863,405,-0.006000,0.097700,2.814950
4864,405,-0.006000,0.097700,2.814950
4865,405,-0.006000,0.097700,2.814950
4866,405,-0.006000,0.097700,2.814950
4867,405,-0.006000,0.097700,2.814950
4868,405,-0.006000,0.097700,2.814950
4869,405,-0.006000,0.097700,2.814950
4870,405,-0.006000,0.097700,2.814950
4871,405,-0.006000,0.097700,2.814950
4872,405,-0.006000,0.097700,2.814950
4873,405,-0.006000,0.097700,2.814950
4874,406,-0.006220,0.096580,2.814560
4875,406,-0.006220,0.096580,2.814560
4876,406,-0.006220,0.096580,2.814560
4877,406,-0.006220,0.096580,2.814560
4878,406,-0.006220,0.096580,2.814560
4879,406,-0.006220,0.096580,2.814560
4880,406,-0.006220,0.096580,2.814560
4881,406,-0.006220,0.096580,2.814560
4882,406,-0.006220,0.096580,2.814560
4883,406,-0.006220,0.096580,2.814560
4884,406,-0.006220,0.096580,2.814560
4885,406,-0.006220,0.096580,2.814560
4886,407,-0.006440,0.095460,2.814170
4887,407,-0.006440,0.095460,2.814170
4888,407,-0.006440,0.095460,2.814170
4889,407,-0.006440,0.095460,2.814170
4890,407,-0.006440,0.095460,2.814170
4891,407,-0.006440,0.095460,2.814170
4892,407,-0.006440,0.095460,2.814170
4893,407,-0.006440,0.095460,2.814170
4894,407,-0.006440,0.095460,2.814170
4895,407,-0.006440,0.095460,2.814170
4896,407,-0.006440,0.095460,2.814170
4897,407,-0.006440,0.095460,2.814170
4898,407,-0.006440,0.095460,2.814170
4899,408,-0.006660,0.094340,2.813780
4900,408,-0.006660,0.094340,2.813780
4901,408,-0.006660,0.094340,2.813780
4902,408,-0.006660,0.094340,2.813780
4903,408,-0.006660,0.094340,2.813780
4904,408,-0.006660,0.094340,2.813780
4905,408,-0.006660,0.094340,2.813780
4906,408,-0.006660,0.094340,2.813780
4907,408,-0.006660,0.094340,2.813780
4908,408,-0.006660,0.094340,2.813780
4909,408,-0.006660,0.094340,2.813780
4910,408,-0.006660,0.094340,2.813780
4911,409,-0.006880,0.093220,2.813390
4912,409,-0.006880,0.093220,2.813390
4913,409,-0.006880,0.093220,2.813390
4914,409,-0.006880,0.093220,2.813390
4915,409,-0.006880,0.093220,2.813390
4916,409,-0.006880,0.093220,2.813390
4917,409,-0.006880,0.093220,2.813390
4918,409,-0.006880,0.093220,2.813390
4919,409,-0.006880,0.093220,2.813390
4920,409,-0.006880,0.093220,2.813390
4921,409,-0.006880,0.093220,2.813390
4922,409,-0.006880,0.093220,2.813390
4923,410,-0.007100,0.092100,2.813000
4924,410,-0.007100,0.092100,2.813000
4925,410,-0.007100,0.092100,2.813000
4926,410,-0.007100,0.092100,2.813000
4927,410,-0.007100,0.092100,2.813000
4928,410,-0.007100,0.092100,2.813000
4929,410,-0.007100,0.092100,2.813000
4930,410,-0.007100,0.092100,2.813000
4931,410,-0.007100,0.092100,2.813000
4932,410,-0.007100,0.092100,2.813000
4933,410,-0.007100,0.092100,2.813000
4934,410,-0.007100,0.092100,2.813000
4935,411,-0.005890,0.092130,2.820460
4936,411,-0.005890,0.092130,2.820460
4937,411,-0.005890,0.092130,2.820460
4938,411,-0.005890,0.092130,2.820460
4939,411,-0.005890,0.092130,2.820460
4940,411,-0.005890,0.092130,2.820460
4941,411,-0.005890,0.092130,2.820460
4942,411,-0.005890,0.092130,2.820460
4943,411,-0.005890,0.092130,2.820460
4944,411,-0.005890,0.092130,2.820460
4945,411,-0.005890,0.092130,2.820460
4946,411,-0.005890,0.092130,2.820460
4947,412,-0.004680,0.092160,2.827920
4948,412,-0.004680,0.092160,2.827920
4949,412,-0.004680,0.092160,2.827920
4950,412,-0.004680,0.092160,2.827920
4951,412,-0.004680,0.092160,2.827920
4952,412,-0.004680,0.092160,2.827920
4953,412,-0.004680,0.092160,2.827920
4954,412,-0.004680,0.092160,2.827920
4955,412,-0.004680,0.092160,2.827920
4956,412,-0.004680,0.092160,2.827920
4957,412,-0.004680,0.092160,2.827920
4958,412,-0.004680,0.092160,2.827920
4959,413,-0.003470,0.092190,2.835380
4960,413,-0.003470,0.092190,2.835380
4961,413,-0.003470,0.092190,2.835380
4962,413,-0.003470,0.092190,2.835380
4963,413,-0.003470,0.092190,2.835380
4964,413,-0.003470,0.092190,2.835380
4965,413,-0.003470,0.092190,2.835380
4966,413,-0.003470,0.092190,2.835380
4967,413,-0.003470,0.092190,2.835380
4968,413,-0.003470,0.092190,2.835380
4969,413,-0.003470,0.092190,2.835380
4970,413,-0.003470,0.092190,2.835380
4971,414,-0.002260,0.092220,2.842840
4972,414,-0.002260,0.092220,2.842840
4973,414,-0.002260,0.092220,2.842840
4974,414,-0.002260,0.092220,2.842840
4975,414,-0.002260,0.092220,2.842840
4976,414,-0.002260,0.092220,2.842840
4977,414,-0.002260,0.092220,2.842840
4978,414,-0.002260,0.092220,2.842840
4979,414,-0.002260,0.092220,2.842840
4980,414,-0.002260,0.092220,2.842840
4981,414,-0.002260,0.092220,2.842840
4982,414,-0.002260,0.092220,2.842840
4983,415,-0.001050,0.092250,2.850300
4984,415,-0.001050,0.092250,2.850300
4985,415,-0.001050,0.092250,2.850300
4986,415,-0.001050,0.092250,2.850300
4987,415,-0.001050,0.092250,2.850300
4988,415,-0.001050,0.092250,2.850300
4989,415,-0.001050,0.092250,2.850300
4990,415,-0.001050,0.092250,2.850300
4991,415,-0.001050,0.092250,2.850300
4992,415,-0.001050,0.092250,2.850300
4993,415,-0.001050,0.092250,2.850300
4994,415,-0.001050,0.092250,2.850300
4995,416,0.000160,0.092280,2.857760
4996,416,0.000160,0.092280,2.857760
4997,416,0.000160,0.092280,2.857760
4998,416,0.000160,0.092280,2.857760
4999,416,0.000160,0.092280,2.857760
5000,416,0.000160,0.092280,2.857760
5001,416,0.000160,0.092280,2.857760
5002,416,0.000160,0.092280,2.857760
5003,416,0.000160,0.092280,2.857760
5004,416,0.000160,0.092280,2.857760
5005,416,0.000160,0.092280,2.857760
5006,416,0.000160,0.092280,2.857760
5007,417,0.001370,0.092310,2.865220
5008,417,0.001370,0.092310,2.865220
5009,417,0.001370,0.092310,2.865220
5010,417,0.001370,0.092310,2.865220
5011,417,0.001370,0.092310,2.865220
5012,417,0.001370,0.092310,2.865220
5013,417,0.001370,0.092310,2.865220
5014,417,0.001370,0.092310,2.865220
5015,417,0.001370,0.092310,2.865220
5016,417,0.001370,0.092310,2.865220
5017,417,0.001370,0.092310,2.865220
5018,417,0.001370,0.092310,2.865220
5019,418,0.002580,0.092340,2.872680
5020,418,0.002580,0.092340,2.872680
5021,418,0.002580,0.092340,2.872680
5022,418,0.002580,0.092340,2.872680
5023,418,0.002580,0.092340,2.872680
5024,418,0.002580,0.092340,2.872680
5025,418,0.002580,0.092340,2.872680
5026,418,0.002580,0.092340,2.872680
5027,418,0.002580,0.092340,2.872680
5028,418,0.002580,0.092340,2.872680
5029,418,0.002580,0.092340,2.872680
5030,418,0.002580,0.092340,2.872680
5031,419,0.003790,0.092370,2.880140
5032,419,0.003790,0.092370,2.880140
5033,419,0.003790,0.092370,2.880140
5034,419,0.003790,0.092370,2.880140
5035,419,0.003790,0.092370,2.880140
5036,419,0.003790,0.092370,2.880140
5037,419,0.003790,0.092370,2.880140
5038,419,0.003790,0.092370,2.880140
5039,419,0.003790,0.092370,2.880140
5040,419,0.003790,0.092370,2.880140
5041,419,0.003790,0.092370,2.880140
5042,419,0.003790,0.092370,2.880140
5043,420,0.005000,0.092400,2.887600
5044,420,0.005000,0.092400,2.887600
5045,420,0.005000,0.092400,2.887600
5046,420,0.005000,0.092400,2.887600
5047,420,0.005000,0.092400,2.887600
5048,420,0.005000,0.092400,2.887600
5049,420,0.005000,0.092400,2.887600
5050,420,0.005000,0.092400,2.887600
5051,420,0.005000,0.092400,2.887600
5052,420,0.005000,0.092400,2.887600
5053,420,0.005000,0.092400,2.887600
5054,420,0.005000,0.092400,2.887600
5055,421,0.004120,0.090850,2.885380
5056,421,0.004120,0.090850,2.885380
5057,421,0.004120,0.090850,2.885380
5058,421,0.004120,0.090850,2.885380
5059,421,0.004120,0.090850,2.885380
5060,421,0.004120,0.090850,2.885380
5061,421,0.004120,0.090850,2.885380
5062,421,0.004120,0.090850,2.885380
5063,421,0.004120,0.090850,2.885380
5064,421,0.004120,0.090850,2.885380
5065,421,0.004120,0.090850,2.885380
5066,421,0.004120,0.090850,2.885380
5067,422,0.003240,0.089300,2.883160
5068,422,0.003240,0.089300,2.883160
5069,422,0.003240,0.089300,2.883160
5070,422,0.003240,0.089300,2.883160
5071,422,0.003240,0.089300,2.883160
5072,422,0.003240,0.089300,2.883160
5073,422,0.003240,0.089300,2.883160
5074,422,0.003240,0.089300,2.883160
5075,422,0.003240,0.089300,2.883160
5076,422,0.003240,0.089300,2.883160
5077,422,0.003240,0.089300,2.883160
5078,422,0.003240,0.089300,2.883160
5079,423,0.002360,0.087750,2.880940
5080,423,0.002360,0.087750,2.880940
5081,423,0.002360,0.087750,2.880940
5082,423,0.002360,0.087750,2.880940
5083,423,0.002360,0.087750,2.880940
5084,423,0.002360,0.087750,2.880940
5085,423,0.002360,0.087750,2.880940
5086,423,0.002360,0.087750,2.880940
5087,423,0.002360,0.087750,2.880940
5088,423,0.002360,0.087750,2.880940
5089,423,0.002360,0.087750,2.880940
5090,423,0.002360,0.087750,2.880940
5091,424,0.001480,0.086200,2.878720
5092,424,0.001480,0.086200,2.878720
5093,424,0.001480,0.086200,2.878720
5094,424,0.001480,0.086200,2.878720
5095,424,0.001480,0.086200,2.878720
5096,424,0.001480,0.086200,2.878720
5097,424,0.001480,0.086200,2.878720
5098,424,0.001480,0.086200,2.878720
5099,424,0.001480,0.086200,2.878720
5100,424,0.001480,0.086200,2.878720
5101,424,0.001480,0.086200,2.878720
5102,424,0.001480,0.086200,2.878720
5103,425,0.000600,0.084650,2.876500
5104,425,0.000600,0.084650,2.876500
5105,425,0.000600,0.084650,2.876500
5106,425,0.000600,0.084650,2.876500
5107,425,0.000600,0.084650,2.876500
5108,425,0.000600,0.084650,2.876500
5109,425,0.000600,0.084650,2.876500
5110,425,0.000600,0.084650,2.876500
5111,425,0.000600,0.084650,2.876500
5112,425,0.000600,0.084650,2.876500
5113,425,0.000600,0.084650,2.876500
5114,425,0.000600,0.084650,2.876500
5115,426,-0.000280,0.083100,2.874280
5116,426,-0.000280,0.083100,2.874280
5117,426,-0.000280,0.083100,2.874280
5118,426,-0.000280,0.083100,2.874280
5119,426,-0.000280,0.083100,2.874280
5120,426,-0.000280,0.083100,2.874280
5121,426,-0.000280,0.083100,2.874280
5122,426,-0.000280,0.083100,2.874280
5123,426,-0.000280,0.083100,2.874280
5124,426,-0.000280,0.083100,2.874280
5125,426,-0.000280,0.083100,2.874280
5126,426,-0.000280,0.083100,2.874280
5127,427,-0.001160,0.081550,2.872060
5128,427,-0.001160,0.081550,2.872060
5129,427,-0.001160,0.081550,2.872060
5130,427,-0.001160,0.081550,2.872060
5131,427,-0.001160,0.081550,2.872060
5132,427,-0.001160,0.081550,2.872060
5133,427,-0.001160,0.081550,2.872060
5134,427,-0.001160,0.081550,2.872060
5135,427,-0.001160,0.081550,2.872060
5136,427,-0.001160,0.081550,2.872060
5137,427,-0.001160,0.081550,2.872060
5138,427,-0.001160,0.081550,2.872060
5139,428,-0.002040,0.080000,2.869840
5140,428,-0.002040,0.080000,2.869840
5141,428,-0.002040,0.080000,2.869840
5142,428,-0.002040,0.080000,2.869840
5143,428,-0.002040,0.080000,2.869840
5144,428,-0.002040,0.080000,2.869840
5145,428,-0.002040,0.080000,2.869840
5146,428,-0.002040,0.080000,2.869840
5147,428,-0.002040,0.080000,2.869840
5148,428,-0.002040,0.080000,2.869840
5149,428,-0.002040,0.080000,2.869840
5150,428,-0.002040,0.080000,2.869840
5151,429,-0.002920,0.078450,2.867620
5152,429,-0.002920,0.078450,2.867620
5153,429,-0.002920,0.078450,2.867620
5154,429,-0.002920,0.078450,2.867620
5155,429,-0.002920,0.078450,2.867620
5156,429,-0.002920,0.078450,2.867620
5157,429,-0.002920,0.078450,2.867620
5158,429,-0.002920,0.078450,2.867620
5159,429,-0.002920,0.078450,2.867620
5160,429,-0.002920,0.078450,2.867620
5161,429,-0.002920,0.078450,2.867620
5162,429,-0.002920,0.078450,2.867620
5163,430,-0.003800,0.076900,2.865400
5164,430,-0.003800,0.076900,2.865400
5165,430,-0.003800,0.076900,2.865400
5166,430,-0.003800,0.076900,2.865400
5167,430,-0.003800,0.076900,2.865400
5168,430,-0.003800,0.076900,2.865400
5169,430,-0.003800,0.076900,2.865400
5170,430,-0.003800,0.076900,2.865400
5171,430,-0.003800,0.076900,2.865400
5172,430,-0.003800,0.076900,2.865400
5173,430,-0.003800,0.076900,2.865400
5174,430,-0.003800,0.076900,2.865400
5175,431,-0.003930,0.080650,2.863950
5176,431,-0.003930,0.080650,2.863950
5177,431,-0.003930,0.080650,2.863950
5178,431,-0.003930,0.080650,2.863950
5179,431,-0.003930,0.080650,2.863950
5180,431,-0.003930,0.080650,2.863950
5181,431,-0.003930,0.080650,2.863950
5182,431,-0.003930,0.080650,2.863950
5183,431,-0.003930,0.080650,2.863950
5184,431,-0.003930,0.080650,2.863950
5185,431,-0.003930,0.080650,2.863950
5186,431,-0.003930,0.080650,2.863950
5187,432,-0.004060,0.084400,2.862500
5188,432,-0.004060,0.084400,2.862500
5189,432,-0.004060,0.084400,2.862500
5190,432,-0.004060,0.084400,2.862500
5191,432,-0.004060,0.084400,2.862500
5192,432,-0.004060,0.084400,2.862500
5193,432,-0.004060,0.084400,2.862500
5194,432,-0.004060,0.084400,2.862500
5195,432,-0.004060,0.084400,2.862500
5196,432,-0.004060,0.084400,2.862500
5197,432,-0.004060,0.084400,2.862500
5198,432,-0.004060,0.084400,2.862500
5199,433,-0.004190,0.088150,2.861050
5200,433,-0.004190,0.088150,2.861050
5201,433,-0.004190,0.088150,2.861050
5202,433,-0.004190,0.088150,2.861050
5203,433,-0.004190,0.088150,2.861050
5204,433,-0.004190,0.088150,2.861050
5205,433,-0.004190,0.088150,2.861050
5206,433,-0.004190,0.088150,2.861050
5207,433,-0.004190,0.088150,2.861050
5208,433,-0.004190,0.088150,2.861050
5209,433,-0.004190,0.088150,2.861050
5210,433,-0.004190,0.088150,2.861050
5211,434,-0.004320,0.091900,2.859600
5212,434,-0.004320,0.091900,2.859600
5213,434,-0.004320,0.091900,2.859600
5214,434,-0.004320,0.091900,2.859600
5215,434,-0.004320,0.091900,2.859600
5216,434,-0.004320,0.091900,2.859600
5217,434,-0.004320,0.091900,2.859600
5218,434,-0.004320,0.091900,2.859600
5219,434,-0.004320,0.091900,2.859600
5220,434,-0.004320,0.091900,2.859600
5221,434,-0.004320,0.091900,2.859600
5222,434,-0.004320,0.091900,2.859600
5223,435,-0.004450,0.095650,2.858150
5224,435,-0.004450,0.095650,2.858150
5225,435,-0.004450,0.095650,2.858150
5226,435,-0.004450,0.095650,2.858150
5227,435,-0.004450,0.095650,2.858150
5228,435,-0.004450,0.095650,2.858150
5229,435,-0.004450,0.095650,2.858150
5230,435,-0.004450,0.095650,2.858150
5231,435,-0.004450,0.095650,2.858150
5232,435,-0.004450,0.095650,2.858150
5233,435,-0.004450,0.095650,2.858150
5234,435,-0.004450,0.095650,2.858150
5235,436,-0.004580,0.099400,2.856700
5236,436,-0.004580,0.099400,2.856700
5237,436,-0.004580,0.099400,2.856700
5238,436,-0.004580,0.099400,2.856700
5239,436,-0.004580,0.099400,2.856700
5240,436,-0.004580,0.099400,2.856700
5241,436,-0.004580,0.099400,2.856700
5242,436,-0.004580,0.099400,2.856700
5243,436,-0.004580,0.099400,2.856700
5244,436,-0.004580,0.099400,2.856700
5245,436,-0.004580,0.099400,2.856700
5246,436,-0.004580,0.099400,2.856700
5247,437,-0.004710,0.103150,2.855250
5248,437,-0.004710,0.103150,2.855250
5249,437,-0.004710,0.103150,2.855250
5250,437,-0.004710,0.103150,2.855250
5251,437,-0.004710,0.103150,2.855250
5252,437,-0.004710,0.103150,2.855250
5253,437,-0.004710,0.103150,2.855250
5254,437,-0.004710,0.103150,2.855250
5255,437,-0.004710,0.103150,2.855250
5256,437,-0.004710,0.103150,2.855250
5257,437,-0.004710,0.103150,2.855250
5258,437,-0.004710,0.103150,2.855250
5259,438,-0.004840,0.106900,2.853800
5260,438,-0.004840,0.106900,2.853800
5261,438,-0.004840,0.106900,2.853800
5262,438,-0.004840,0.106900,2.853800
5263,438,-0.004840,0.106900,2.853800
5264,438,-0.004840,0.106900,2.853800
5265,438,-0.004840,0.106900,2.853800
5266,438,-0.004840,0.106900,2.853800
5267,438,-0.004840,0.106900,2.853800
5268,438,-0.004840,0.106900,2.853800
5269,438,-0.004840,0.106900,2.853800
5270,438,-0.004840,0.106900,2.853800
5271,439,-0.004970,0.110650,2.852350
5272,439,-0.004970,0.110650,2.852350
5273,439,-0.004970,0.110650,2.852350
5274,439,-0.004970,0.110650,2.852350
5275,439,-0.004970,0.110650,2.852350
5276,439,-0.004970,0.110650,2.852350
5277,439,-0.004970,0.110650,2.852350
5278,439,-0.004970,0.110650,2.852350
5279,439,-0.004970,0.110650,2.852350
5280,439,-0.004970,0.110650,2.852350
5281,439,-0.004970,0.110650,2.852350
5282,439,-0.004970,0.110650,2.852350
5283,439,-0.004970,0.110650,2.852350
5284,440,-0.005100,0.114400,2.850900
5285,440,-0.005100,0.114400,2.850900
5286,440,-0.005100,0.114400,2.850900
5287,440,-0.005100,0.114400,2.850900
5288,440,-0.005100,0.114400,2.850900
5289,440,-0.005100,0.114400,2.850900
5290,440,-0.005100,0.114400,2.850900
5291,440,-0.005100,0.114400,2.850900
5292,440,-0.005100,0.114400,2.850900
5293,440,-0.005100,0.114400,2.850900
5294,440,-0.005100,0.114400,2.850900
5295,440,-0.005100,0.114400,2.850900
5296,441,-0.001310,0.110300,2.856880
