episode,cum_reward,yield_kg_ha,total_N_kg_ha
5727,1.812196,11070.3,328.4
5728,-1.687479,10631.8,241.6
5729,40.232227,10744.5,669.0
5730,9.873887,10327.1,474.7
5731,24.211679,11247.2,551.4
5732,0.120668,9726.5,242.5
5733,1.24567,10697.0,292.5
5734,9.834321,11025.6,360.3
5735,-5.274304,11286.5,377.7
5736,20.214716,11771.2,425.6
5737,18.612126,10879.9,347.6
5738,48.824056,11755.3,637.2
5739,3.994251,9561.5,439.2
5740,33.500023,11497.9,617.7
5741,70.206378,10979.1,770.0
5742,6.634413,10247.4,270.4
5743,13.761953,11184.2,549.2
5744,22.247238,12221.2,456.9
5745,-4.195024,10538.8,363.2
5746,40.060433,12437.2,512.7
5747,-9.904865,10714.7,342.8
5748,1.950403,11978.4,540.6
5749,7.328321,10960.6,461.7
5750,-5.152184,10723.6,326.1
5751,0.610671,8627.1,269.4
5752,18.019995,13153.9,490.8
5753,14.778609,10209.8,430.5
5754,29.442561,9213.8,533.9
5755,42.484902,11036.9,536.4
5756,-1.876284,10013.4,293.8
5757,4.005448,10888.6,435.6
5758,17.75459,9949.0,536.1
5759,4.984979,10829.1,467.6
5760,-8.656365,11280.5,388.0
5761,11.697844,11315.1,504.3
5762,5.613387,10865.4,513.3
5763,0.451338,10302.1,435.2
5764,4.858002,11197.1,433.2
5765,-6.723507,10197.8,344.7
5766,-1.340272,8355.3,381.4
5767,11.298616,9772.4,294.6
5768,3.637213,11616.2,392.0
5769,-5.251343,10056.9,384.9
5770,19.944213,11727.0,453.4
5771,-3.078316,11137.7,368.0
5772,7.648498,8062.3,529.5
5773,0.014132,10101.6,334.6
5774,-10.044218,8799.5,402.9
5775,9.995705,10190.7,297.7
5776,79.332479,13105.3,716.1
5777,-4.214017,9059.3,408.8
5778,28.680098,10924.0,612.3
5779,-5.069052,11498.5,438.4
5780,2.784929,11199.5,294.7
5781,13.942625,11145.6,378.4
5782,56.063747,11082.4,740.2
5783,5.649819,10131.4,398.9
5784,15.919685,10476.3,535.4
5785,21.652366,11705.8,605.2
5786,24.958,10562.4,603.0
5787,-1.818943,9870.7,395.7
5788,9.033426,9613.4,260.6
5789,38.641064,9057.5,656.6
5790,-5.626226,10672.8,336.0
5791,4.103861,11563.4,444.1
5792,-9.215933,10976.0,387.4
5793,16.704272,9182.4,361.3
5794,33.140789,8670.9,648.5
5795,18.24514,10974.0,462.4
5796,18.440731,11123.8,503.3
5797,44.942758,9979.4,732.9
5798,57.124124,11961.3,780.3
5799,18.462886,10771.4,575.4
5800,64.29618,9532.0,741.4
5801,-0.576568,12574.5,375.9
5802,40.446365,11644.8,543.1
5803,-8.75904,10733.0,455.1
5804,24.9401,10231.3,469.8
5805,29.357608,9897.8,380.6
5806,1.075625,9955.5,402.4
5807,22.412842,10556.3,538.9
5808,-2.690436,10820.0,457.3
5809,22.44852,11261.5,516.6
5810,11.508289,11209.9,487.5
5811,34.508855,12440.6,697.1
5812,18.220675,11625.0,599.6
5813,-4.21056,10828.3,376.3
5814,-4.497924,11598.1,333.0
5815,12.391146,10651.5,458.0
5816,66.171953,9568.2,747.1
5817,2.615862,9790.5,261.0
5818,-6.254761,9677.4,377.8
5819,-5.236203,12272.5,415.7
5820,-8.019451,11385.4,442.8
5821,35.082448,10457.0,451.2
5822,23.13366,10206.5,492.2
5823,2.061803,9523.0,260.8
5824,-0.563877,8739.5,221.5
5825,2.948533,8318.6,294.2
5826,-0.476682,10989.3,460.4
5827,7.919241,10443.5,328.4
5828,11.897736,10912.4,437.7
5829,-2.633625,10770.6,368.2
5830,25.337159,10493.4,411.7
5831,27.515611,11283.8,697.9
5832,22.167458,10233.2,654.8
5833,44.23269,8161.2,756.9
5834,-5.420831,9994.8,414.2
5835,26.650488,11029.5,444.9
5836,2.675361,11353.3,329.1
5837,21.275707,12327.8,445.7
5838,-11.790984,9520.4,312.5
5839,7.427877,10332.8,321.7
5840,22.583942,12104.2,645.3
5841,0.750855,10978.3,319.3
5842,28.602693,10516.6,380.1
5843,45.725559,10598.0,555.9
5844,71.615715,12287.1,772.5
5845,-12.380834,11610.1,354.8
5846,30.72048,10320.5,554.9
5847,-0.52496,10293.4,363.3
5848,1.279158,9606.5,486.5
5849,73.694113,11279.6,729.8
5850,29.628319,10866.2,438.5
5851,-6.89134,10956.1,366.5
5852,3.667606,10391.2,325.4
5853,1.81031,11036.0,514.5
5854,26.625074,10755.0,661.5
5855,38.326219,9336.7,656.9
5856,16.475022,10396.5,326.0
5857,39.270808,11503.6,563.0
5858,-2.342598,11049.2,316.6
5859,13.086484,11526.6,488.4
5860,-10.151831,11185.4,358.4
5861,27.444584,11344.4,376.3
5862,6.587263,12290.9,476.5
5863,73.410227,12130.7,681.5
5864,50.330309,12346.4,499.8
5865,-10.135291,10787.0,433.9
5866,28.860353,10484.0,551.8
5867,-7.940715,9940.0,300.2
5868,41.341016,11483.5,556.4
5869,-5.030415,11464.9,505.6
5870,-1.241205,9479.0,520.3
5871,26.581137,11421.1,336.2
5872,-9.247886,9650.2,315.6
5873,36.753429,11670.6,673.3
